cpu_usage_spike,websocket_connections,wasm_modules,crypto_api_calls,obfuscation_level,suspicious_domains,script_size_kb,is_miner
76.27918227502626,1,4,3782,0.9567551577041284,1,4404,1
37.93991173010441,1,0,66,0.017024727045795617,0,4678,0
91.09840162126751,4,2,1151,0.8498971410487358,2,1164,1
18.636910607530364,1,0,39,0.1609830969890105,0,685,0
26.226022144024096,1,0,55,0.06982511186504989,0,3048,0
31.436862532639026,1,0,52,0.15500569681113316,0,3288,0
36.557868534944674,1,0,84,0.26578673638831934,0,2295,0
98.43569701760983,7,3,8158,0.6513614622329755,4,2249,1
32.18240260304181,0,0,27,0.28195118437724426,0,1061,0
12.991579280765865,0,0,85,0.1452329395183626,0,3188,0
5.868326551489803,0,0,41,0.12317008358817604,0,3304,0
71.5367288921294,4,3,6759,0.5816909038831914,1,438,1
9.954209784573816,1,0,17,0.12502817328031024,0,2141,0
29.863567660340433,1,0,22,0.012583378800257327,0,507,0
28.139570538900088,1,0,25,0.2159764356511365,0,2294,0
80.52129363976253,8,4,2051,0.874399552551516,2,3876,1
34.280782269583284,0,0,28,0.014725593680157145,0,860,0
13.706014320191379,1,0,51,0.006186322958071244,0,2669,0
20.127947642186477,1,0,74,0.27940838057319545,0,2901,0
28.377680740950986,1,0,45,0.07562280259325067,0,1068,0
20.029657539828868,1,0,0,0.13436975775691906,0,2154,0
20.44507309799802,1,0,62,0.2851729358696566,0,3314,0
93.95360515153571,9,3,3731,0.8315450583240035,3,2582,1
19.050524224100133,0,0,24,0.0235827970578934,0,1791,0
31.76967626269942,0,0,61,0.16558081417399775,0,498,0
81.00165725781397,8,3,3486,0.630484423990768,4,413,1
19.47239979721801,1,0,79,0.028526363512060914,0,4879,0
19.82550394076776,1,0,82,0.2554431221407379,0,412,0
29.591948721327825,1,0,15,0.08682646300937684,0,3667,0
37.99702003868468,1,0,68,0.20360106003373088,0,1811,0
93.42046224063587,9,1,1154,0.6827368097199854,1,193,1
20.40504722882779,0,0,69,0.06669800736132425,0,3649,0
87.35691796838063,1,1,2702,0.738647606315772,2,1526,1
26.33927492809135,0,0,79,0.02069806076992583,0,4166,0
8.870522038738414,1,0,52,0.1041637048769128,0,1718,0
26.9706457446793,1,0,22,0.1568508675061475,0,3703,0
11.536119960906442,0,0,42,0.06851830142569561,0,1957,0
22.857557692744145,0,0,43,0.19805643905440815,0,4251,0
89.32639047968854,2,3,603,0.5655937709590054,2,1559,1
35.66711767787447,0,0,22,0.14544296936118806,0,4288,0
96.00464457065468,2,4,622,0.8532904023585519,1,4420,1
14.780484778256298,0,0,18,0.12898381768703185,0,3958,0
97.59377715338309,7,3,8921,0.5435023452305499,4,4764,1
72.84547579759469,6,3,117,0.5589307461891267,3,2801,1
86.32378005889302,3,3,7523,0.5259090642339554,4,1005,1
92.21528563654957,3,2,1368,0.766114215378465,4,2866,1
92.70780535381041,2,4,1276,0.8113733071476132,1,661,1
32.06564140400314,0,0,11,0.182046776965709,0,902,0
21.603042399111665,0,0,9,0.22355366976401958,0,2846,0
17.29002916948842,0,0,36,0.27064833511303404,0,2012,0
91.60334000544837,6,2,9044,0.99292021047343,2,1074,1
34.82749723530428,0,0,95,0.2586542375848996,0,2440,0
83.91429474023128,5,2,2500,0.5291578321712507,3,178,1
30.125374789594225,1,0,3,0.1797596782851713,0,180,0
36.39634806877396,0,0,94,0.13352957186921566,0,3699,0
36.560958661422475,0,0,62,0.04369156555203086,0,748,0
16.49781690182521,0,0,89,0.16605097000466,0,3537,0
38.33579421012349,0,0,11,0.29323446907985434,0,3572,0
5.87065587051119,1,0,17,0.23615579871968528,0,1327,0
18.1892446355658,1,0,7,0.2242495454260309,0,1297,0
36.352960012809454,1,0,31,0.19299264081888887,0,2304,0
14.612290793594402,0,0,83,0.10437260204617335,0,4253,0
14.557850761246144,0,0,48,0.05088455834351354,0,4046,0
95.54611515693777,2,4,3264,0.9858105998437638,4,4546,1
26.430968469642277,0,0,76,0.0018966268627950366,0,4467,0
20.341647146502382,1,0,58,0.2020441262695064,0,2279,0
30.43571927236699,1,0,86,0.24356326756693011,0,667,0
36.3218724897633,0,0,66,0.08067340535941793,0,4213,0
28.596978123000124,1,0,98,0.027555119893281566,0,3211,0
12.156335206915141,1,0,38,0.10071812034657536,0,585,0
37.64386658261758,1,0,49,0.08761536882509337,0,309,0
14.257250567161748,1,0,84,0.13526290823331955,0,3516,0
10.246300336485534,1,0,70,0.07923061629630329,0,1902,0
97.85117655942375,1,1,9934,0.9974922403415991,4,233,1
71.96878264533453,1,4,8216,0.6525414260220466,2,3658,1
8.981686186822813,1,0,95,0.10045060586688186,0,2751,0
9.857155943942075,1,0,62,0.23565541401896908,0,1868,0
15.501066820842382,0,0,65,0.1877501100673378,0,3704,0
14.857855338956234,0,0,38,0.10126138368941215,0,2307,0
80.93699282559594,3,4,2044,0.8830040319020386,2,4346,1
33.58608478154385,0,0,45,0.17852282087887947,0,2874,0
31.647237967101233,0,0,14,0.00258561827967011,0,3554,0
14.186955915076686,1,0,15,0.020618460471719936,0,1709,0
86.87966268708227,4,3,7254,0.7791312986764845,4,3344,1
38.80270355374387,1,0,71,0.1339583368755583,0,2072,0
5.288268455718605,1,0,15,0.12165233752306216,0,674,0
35.79021865710755,1,0,84,0.04374815525874239,0,505,0
11.990498169284173,1,0,38,0.04719557818838107,0,1474,0
38.154951308141875,0,0,10,0.23932573502877016,0,4655,0
16.98075496896319,1,0,87,0.24870514018843656,0,2094,0
20.41231208626383,0,0,35,0.16800076219161877,0,3715,0
29.749221488053333,0,0,17,0.08853834294170622,0,445,0
25.568416801564112,1,0,22,0.27981024500034907,0,2350,0
16.1278765397388,1,0,76,0.18718871729856798,0,4406,0
24.384082055373824,0,0,48,0.23899263583553645,0,1707,0
30.574740952701017,1,0,41,0.0009848760864646256,0,4021,0
96.04294479601188,3,3,5066,0.70269450586158,1,1056,1
5.391975683949644,1,0,0,0.2612847258959867,0,2407,0
21.032342867551197,0,0,6,0.10146998496981638,0,1099,0
9.614281623122997,0,0,47,0.2179653530616843,0,1428,0
28.252050201265003,0,0,84,0.19730244753859363,0,3031,0
79.34536897041959,4,3,4797,0.6445825304938674,3,3058,1
20.149788737848482,1,0,47,0.23247114817632153,0,579,0
83.279645447813,6,4,137,0.7745047411311416,1,38,1
24.196925501219358,0,0,42,0.2183742289715822,0,3164,0
9.061871078459912,0,0,50,0.2972905010337283,0,3516,0
81.47089993184883,7,4,2121,0.6291288004764283,1,650,1
83.29382035968743,7,4,6980,0.9653418483578278,2,3214,1
81.28571406308866,3,1,9025,0.6450380416528629,1,4220,1
81.0202154583184,1,1,4621,0.7190077611248213,4,4785,1
29.796738859789233,0,0,40,0.2184325171032278,0,4186,0
94.26398333503452,7,1,3402,0.5693012759518449,3,1995,1
8.785612328231377,1,0,13,0.03070986628588693,0,2664,0
85.7276416161321,1,4,4707,0.7768236644334865,2,4826,1
21.27048255540203,1,0,73,0.001960362042872732,0,4041,0
78.08318338910965,2,3,5973,0.6630995899480951,2,4177,1
38.06924085572581,1,0,96,0.14689881396752333,0,2039,0
32.28630248898628,0,0,97,0.07733012268153651,0,483,0
26.07356405445724,0,0,83,0.11814635087927977,0,180,0
87.31560028669927,8,4,3947,0.955208023991994,3,2097,1
17.466248701494735,0,0,27,0.2781578621292347,0,3254,0
38.14806414414444,0,0,3,0.03487049414319602,0,2481,0
26.101808399863994,1,0,33,0.233388190186673,0,1255,0
25.267538469009807,1,0,3,0.17346813546495907,0,807,0
86.37249039338307,2,3,7144,0.7819529697074419,1,3756,1
6.6344236259789575,1,0,57,0.2338356365687479,0,2507,0
72.44421693138825,2,2,4711,0.5619936033131836,1,4750,1
15.980734059562888,1,0,3,0.15931349039248746,0,331,0
20.490615816356055,1,0,49,0.09580578463524275,0,3944,0
82.26098686812801,2,3,245,0.5114826051444579,3,3905,1
34.292351546825216,1,0,74,0.03152383366698116,0,1078,0
5.967114149957572,1,0,44,0.040941441187545224,0,333,0
34.18967667346838,0,0,34,0.18446995467145139,0,3342,0
91.51544341140273,3,1,4288,0.5061145895117795,4,2677,1
36.02974394209032,0,0,74,0.17103115277705205,0,2104,0
85.26117952648801,6,4,8340,0.5990325071206251,4,654,1
77.29373591268006,7,3,3429,0.8639906065970395,4,3854,1
24.803629750081384,0,0,1,0.18791297889765426,0,1721,0
15.942971002432682,0,0,53,0.2956763522644504,0,2690,0
11.238158461905421,0,0,71,0.009297773982250445,0,850,0
35.071376979388795,0,0,97,0.2112438409935357,0,312,0
19.12329682775303,1,0,83,0.007944023415912993,0,3271,0
18.949030002788387,1,0,86,0.21881327336241108,0,4877,0
10.9460336182317,1,0,78,0.11575506276121063,0,3770,0
89.52915235655634,6,1,2123,0.6418439798083544,4,2634,1
94.73551209399787,8,1,9372,0.9966439878636284,1,4969,1
82.53125700918928,5,4,4370,0.7899843966827195,2,345,1
38.306124687492584,1,0,48,0.2170537554267847,0,1888,0
38.12081147229356,1,0,77,0.27138611408102603,0,3301,0
10.07145307575711,0,0,0,0.05507473311001049,0,1862,0
87.88775725698106,6,1,2412,0.5619889971800001,2,4765,1
35.19359246161612,1,0,32,0.04205463276136313,0,2010,0
70.22073488876244,6,4,3360,0.6655796230767385,4,4717,1
5.153089379905326,1,0,53,0.28783354745370177,0,2139,0
14.585513689687986,1,0,55,0.044211264526871304,0,978,0
87.07690636274344,1,1,1450,0.9943786200574227,3,1966,1
32.97430880859888,0,0,68,0.10123724470751984,0,2535,0
99.05257391501223,6,2,6148,0.5007619469416656,2,2356,1
86.21658026166773,3,2,8031,0.7974127706891929,2,759,1
37.273242875031606,1,0,63,0.1983566797666678,0,2753,0
31.290192873790392,1,0,21,0.29060608933884574,0,1309,0
25.642286027232746,0,0,23,0.05564385100692668,0,313,0
71.94697838615228,9,2,1954,0.7702401912331127,3,2925,1
20.009902645732346,0,0,74,0.134737843625708,0,4075,0
31.54595115581943,0,0,5,0.2756568326777249,0,3354,0
18.01310469460875,1,0,26,0.003185769743087985,0,45,0
83.66396716019085,3,2,5087,0.9072807780513081,3,4527,1
30.515469745253903,1,0,38,0.14392029431175862,0,3559,0
80.70311471047754,8,1,6586,0.8535803104341355,1,2395,1
74.92811348367785,9,3,2483,0.9957800818199104,1,4733,1
17.231981380783537,1,0,36,0.25575800090864964,0,1443,0
37.260459718587306,1,0,53,0.1685963835355148,0,4568,0
89.92036684202807,9,3,1783,0.8424973613237932,4,90,1
13.464853147266115,1,0,50,0.19467141241820293,0,1512,0
98.06569068276572,2,2,1109,0.8967423076720913,1,4525,1
20.15760768005978,1,0,71,0.02279729874198475,0,3521,0
37.11336545306218,0,0,50,0.242311867828215,0,2952,0
71.1825275536109,5,4,2712,0.5214816964038179,4,804,1
31.050630106807812,1,0,48,0.25467906854331135,0,1740,0
21.343859320732925,1,0,50,0.1825929026372479,0,193,0
12.973026449949966,0,0,27,0.1061111874292434,0,4663,0
11.97725451306402,1,0,35,0.17827414469208683,0,1181,0
19.890091798972094,1,0,24,0.19364780770843126,0,2052,0
31.442312995497524,0,0,35,0.21200502232760168,0,1297,0
70.83523153787759,4,1,5809,0.7540403871117897,4,3686,1
29.102025146519015,1,0,59,0.047926482665395405,0,4945,0
14.881422275617986,1,0,6,0.28324331543058495,0,3570,0
21.850237108516193,1,0,64,0.12325218432825324,0,1892,0
86.71755499955232,3,4,7840,0.7192021670605041,1,291,1
33.61363455853422,0,0,91,0.06614387861033555,0,4720,0
78.39300792661123,9,2,8463,0.5452791968994775,4,2259,1
19.240767191863483,1,0,93,0.1720032130868552,0,4679,0
5.383727859604017,0,0,72,0.09739988372173168,0,426,0
10.942742384283157,0,0,29,0.2953386014843848,0,326,0
27.83844072126466,0,0,98,0.031336036414614875,0,3309,0
26.42277613713507,0,0,46,0.01419085980105652,0,2973,0
32.57526518549404,0,0,90,0.013505345565939974,0,1101,0
78.33673377963268,7,4,3890,0.5657189322263245,2,2854,1
31.727117044149693,0,0,4,0.17375733490960152,0,3895,0
29.07944075332844,1,0,64,0.15166901209340752,0,686,0
16.298507419984517,1,0,68,0.10502274145006844,0,1134,0
95.70850389608165,9,4,3989,0.6005984812335381,4,2300,1
10.154583297441436,0,0,92,0.07012112843829564,0,1123,0
20.839757620245393,0,0,55,0.05524411943541506,0,1982,0
35.84190688444743,0,0,16,0.22370005114681452,0,2958,0
96.20083353524313,8,4,6458,0.7140510578772004,2,4232,1
34.38483472663977,1,0,36,0.23310420391854592,0,4724,0
25.658867784089303,0,0,87,0.2907121633242446,0,4939,0
79.87221338382184,1,3,4849,0.8914369648895977,2,1432,1
79.437629002422,9,4,4536,0.662754942610245,3,3383,1
22.70941652049722,0,0,37,0.12448080627274954,0,765,0
98.22070563169694,6,3,6650,0.628359970956665,2,3778,1
9.18706538306246,0,0,12,0.183367575614444,0,4881,0
19.584803234653045,1,0,89,0.08831960010767857,0,3846,0
7.546683168386949,1,0,52,0.1693392083145502,0,3982,0
8.456916798956293,1,0,74,0.29764482680883786,0,4178,0
19.55707865264506,0,0,87,0.2548410180457087,0,4484,0
82.74382543994236,2,3,4057,0.6716492026317242,4,3002,1
37.39405140517782,0,0,48,0.28588632777516504,0,501,0
18.149703188309466,0,0,69,0.2944386334437348,0,693,0
31.525034272523506,0,0,34,0.06935008782462455,0,1985,0
85.15346667232019,1,4,9897,0.959004297410317,3,313,1
29.64299840248174,1,0,12,0.2649608153096496,0,4007,0
14.10405940553897,1,0,10,0.011926071970212181,0,1962,0
37.96667404934152,0,0,86,0.20090675791850612,0,3579,0
23.553097392004837,0,0,1,0.0915842139093508,0,4014,0
83.08211440657938,9,1,8132,0.7277245264444802,2,1270,1
74.7070787243836,4,1,2446,0.9322539890275698,4,1040,1
8.507397216768359,1,0,44,0.14963377439685552,0,4361,0
93.00546693453319,5,3,1961,0.527284788917377,2,1204,1
5.271587691809857,1,0,46,0.27645938135622516,0,3369,0
87.72413600553747,2,3,130,0.527792549571044,3,243,1
11.748066593326072,1,0,78,0.018670898338140816,0,2930,0
26.958142655237676,1,0,41,0.27685442074446215,0,1728,0
39.27969555982482,1,0,32,0.024830560056566652,0,502,0
21.254101721222607,0,0,40,0.1011858640150769,0,3292,0
33.61243897839833,0,0,68,0.22877223672909802,0,2024,0
22.772446543289238,1,0,85,0.23311109458190857,0,4334,0
22.35440108864084,0,0,90,0.21774656720374988,0,354,0
73.44225875014575,6,1,7115,0.5965553971046815,4,274,1
36.14880540613385,1,0,18,0.03988981440722798,0,3585,0
32.50301628157911,0,0,38,0.28086494946592455,0,4849,0
78.06584634937019,3,2,4103,0.8407890912713578,2,1682,1
24.07529455033792,1,0,38,0.02356377509193499,0,3657,0
12.836403165698975,1,0,97,0.25069378132736103,0,438,0
20.53708443162889,0,0,33,0.19237972596686584,0,3172,0
87.85830523312164,5,3,169,0.8488566172860488,1,2920,1
34.10740140592658,0,0,43,0.04971314612148792,0,463,0
36.36099278637476,1,0,68,0.26525112596784445,0,358,0
84.52639418042925,4,4,3759,0.6299632890628264,4,431,1
71.90804309133392,6,3,9941,0.9578866794963852,4,2772,1
35.16208439262741,1,0,70,0.16623401462706053,0,4791,0
11.099753747547624,0,0,47,0.07839107547174452,0,591,0
26.765868736163775,1,0,2,0.2497160500649112,0,2672,0
82.91029521067217,8,2,3782,0.9683135476176206,3,4268,1
18.98272663411975,1,0,33,0.21438878675590195,0,2361,0
39.50861057403724,0,0,8,0.1618570264578831,0,2376,0
75.73726387228365,3,4,4752,0.5756967320922237,2,1039,1
19.82926031998748,1,0,19,0.2573998293541264,0,1334,0
15.750248256648327,1,0,39,0.14112132777736927,0,110,0
36.67808431858925,1,0,11,0.25367986024334416,0,425,0
35.42690377675743,1,0,27,0.10902804841127263,0,1393,0
13.319456610718008,1,0,47,0.05243488273929151,0,2443,0
7.841572546765091,1,0,96,0.13664321329698453,0,1053,0
26.949843792139113,1,0,73,0.14950673441310666,0,1756,0
16.772904915929843,0,0,74,0.14351495929133742,0,4501,0
94.34397817455046,5,4,3906,0.9611955519452664,3,4453,1
6.124191462373506,0,0,81,0.16940368243802914,0,1298,0
86.14363030119439,8,2,1157,0.9191399229263073,2,4870,1
29.023028147042517,0,0,13,0.15425564847478263,0,4149,0
98.02098973391918,6,4,2209,0.98855093142061,1,4180,1
92.9905384167217,2,4,7383,0.5394069367562262,3,4158,1
7.05068106985474,1,0,18,0.2605088462833863,0,3964,0
94.71689144873993,9,2,7949,0.8302831433801472,4,47,1
89.4255938671049,3,2,4517,0.5958357529254085,2,775,1
20.157663590537744,0,0,66,0.01909755567529232,0,3887,0
29.603798224062523,1,0,33,0.12712025915454608,0,2474,0
11.393206709995479,0,0,88,0.15978468491807804,0,4816,0
85.51395676031915,8,3,3649,0.7923940114754207,3,4853,1
73.51193238945588,5,1,6263,0.9968349227825828,2,2901,1
85.84533164269051,8,3,6655,0.7797940705266946,4,125,1
34.011398919155724,1,0,77,0.2320935547367694,0,288,0
87.77480437529215,3,2,8896,0.5201568536772742,4,463,1
18.619305336526057,1,0,46,0.2054902309158616,0,3223,0
24.51748376701055,0,0,19,0.14204866059498716,0,4713,0
25.18662966025735,0,0,95,0.06484457851259644,0,4474,0
10.793735244285312,0,0,96,0.254134460190768,0,4475,0
19.095632945343816,0,0,51,0.10250074201332506,0,310,0
17.02007058068226,1,0,94,0.10688756615848476,0,726,0
19.031595290269415,1,0,70,0.27480346415611345,0,1385,0
31.638870596984027,1,0,61,0.2926791766793739,0,204,0
21.888844261333542,0,0,4,0.26943928691535124,0,1338,0
37.91106536337425,0,0,56,0.29947041706832433,0,4363,0
15.278674467545267,0,0,3,0.2606726531704432,0,1989,0
19.549625239972514,0,0,10,0.21130725528602454,0,1567,0
32.543488366766454,1,0,18,0.08814581987144185,0,3134,0
24.11086076622626,1,0,83,0.28588711466996286,0,4892,0
24.14598512485567,1,0,26,0.2629880494841261,0,538,0
6.8669057051814235,0,0,28,0.07222403772469596,0,507,0
18.950988195145953,1,0,17,0.14674874197254809,0,1820,0
14.475680634760637,0,0,36,0.02101669818766504,0,2855,0
93.41413415140465,1,4,988,0.7893333776842113,1,2135,1
15.792427472130859,1,0,46,0.17183049831643676,0,329,0
35.95737871778522,1,0,88,0.07356016377844962,0,3373,0
28.66818072641671,1,0,19,0.08771979408716271,0,2579,0
16.932074321723164,0,0,69,0.29419691178895785,0,3396,0
24.023703243094328,0,0,99,0.1846842875412593,0,4719,0
34.41875579822178,1,0,48,0.1262049372319211,0,4735,0
35.917890431081915,1,0,14,0.14995363853566143,0,2726,0
10.613785625215083,0,0,17,0.029565021713203007,0,3348,0
16.885059942285935,1,0,37,0.0225068280218628,0,254,0
90.49526689719454,3,3,2160,0.8048518423808128,3,2729,1
71.56998571901988,7,3,3998,0.8369888637080564,4,879,1
93.48545853959973,6,2,2713,0.5351157823305389,1,1469,1
95.36532432521682,7,4,7115,0.9121721337914686,3,4119,1
18.355103573893125,1,0,59,0.021802784831151677,0,680,0
30.901258074446197,1,0,96,0.2831973514294639,0,4746,0
26.969514476025896,0,0,92,0.08811350633526656,0,695,0
18.147705742255027,0,0,65,0.021533637201599665,0,1984,0
91.81488429220416,7,2,4813,0.5062292059342217,3,1021,1
29.826334847158858,0,0,63,0.028642174344755054,0,1394,0
74.67077793267799,1,2,3104,0.9844628913568738,1,4148,1
29.004907234052215,0,0,57,0.12502621644798356,0,920,0
76.35394449644508,8,2,828,0.9666059013707525,1,1327,1
12.568151303684694,0,0,29,0.08170450423651193,0,3136,0
7.431799470923616,1,0,18,0.13077798658249315,0,576,0
24.963513485167937,1,0,9,0.2786271863664709,0,3927,0
31.476718759414435,0,0,88,0.08874652179779263,0,1475,0
8.87027154740308,1,0,45,0.2384159259794129,0,4212,0
34.34182372076849,0,0,18,0.047345061744709926,0,1217,0
80.96100524651959,1,4,6139,0.8070313391768081,4,3580,1
29.14891542496037,0,0,84,0.13684586204287968,0,2475,0
38.999064701302615,0,0,5,0.07023067513991589,0,4154,0
7.928834588669407,1,0,50,0.27090842213827804,0,4358,0
97.7857895924388,8,3,6415,0.629097483328022,2,3936,1
9.413594359559326,1,0,57,0.17918176984315187,0,3150,0
18.75355823228388,1,0,7,0.18126881884485596,0,3523,0
34.800354371589,1,0,1,0.019807778255834307,0,4020,0
36.71889828582539,0,0,17,0.21976926446126738,0,2887,0
22.723008574080087,0,0,85,0.14066926335365879,0,1410,0
25.79366233963988,0,0,56,0.21692201204844255,0,1578,0
29.7851567109495,1,0,93,0.24807749578052096,0,750,0
75.65499558386684,9,4,4158,0.5438603875067576,1,709,1
9.252890933818316,0,0,91,0.1453457648806463,0,712,0
33.35242578802297,1,0,34,0.07822823393040342,0,4398,0
21.844665267906585,0,0,65,0.0604540390567005,0,965,0
84.8447785480164,4,3,8080,0.9243275163637971,2,883,1
19.83649131989494,1,0,99,0.28908945362395116,0,2418,0
86.77409969388906,9,2,5686,0.5504757590638778,3,4607,1
38.07676936881112,0,0,42,0.0039209319176622065,0,3388,0
24.187132047725306,1,0,72,0.00268157327041445,0,1830,0
38.361213839209874,1,0,91,0.08650577056535852,0,4754,0
80.0231395625969,5,3,9549,0.8615713539269687,2,4191,1
30.344759259142158,0,0,7,0.11235438529756449,0,4401,0
87.56963006286398,8,2,1614,0.6575432271343846,4,3252,1
70.25486735821629,6,2,8708,0.9220892542522312,1,1389,1
26.242279807928913,0,0,6,0.20081441822236498,0,288,0
24.76844733801638,1,0,20,0.27205238683286537,0,4357,0
35.13256689025436,1,0,92,0.12281597499068378,0,1041,0
33.757630900757505,0,0,36,0.25103112908277975,0,4691,0
92.64797619355151,1,1,6389,0.6885459189125414,3,1353,1
98.65525481434398,7,4,202,0.6647317779799682,4,614,1
19.492401680415487,0,0,47,0.018839997696867273,0,2665,0
13.879389049853378,0,0,61,0.2515318269592055,0,601,0
75.51438668445445,4,3,1595,0.6891333108274605,2,3964,1
20.120867987180958,1,0,50,0.23579215271469428,0,21,0
74.64524183942365,2,2,7637,0.539470139249095,2,131,1
14.219126418454557,0,0,85,0.16844536989969566,0,4530,0
5.137526249777623,0,0,55,0.07946548277479558,0,2286,0
22.341071751603053,1,0,74,0.19296930079829,0,2654,0
8.50798898250095,1,0,33,0.13186249472290842,0,4083,0
31.403158443371836,1,0,44,0.0016009682757137987,0,887,0
14.662629762429363,0,0,15,0.1430477119304505,0,795,0
20.527597631121758,0,0,8,0.19535637736516365,0,2086,0
72.3552960536083,2,3,3625,0.5496605323908833,4,110,1
96.43774203289036,6,2,3617,0.6619962502328027,2,385,1
32.35215851405002,0,0,94,0.19575957186505688,0,655,0
10.305576916581181,1,0,30,0.04743227347166903,0,3392,0
27.650584639443508,1,0,12,0.12932225554695284,0,3521,0
37.10990484815754,1,0,4,0.28929978026673975,0,2750,0
28.79428659152021,0,0,46,0.2652567683399347,0,3538,0
33.385759125227935,0,0,38,0.12324642685747582,0,4826,0
8.814007025637054,1,0,17,0.10495388040724665,0,2033,0
13.775613910071906,1,0,19,0.03722420429305679,0,4576,0
36.30885982842069,0,0,1,0.010556725362047936,0,1962,0
30.028696476633122,0,0,39,0.08923883323262362,0,1055,0
90.07462466604552,3,4,7829,0.8127253092794751,4,2107,1
28.2318357642595,1,0,9,0.2875840354001002,0,3832,0
19.49701940066252,1,0,63,0.24375580217288287,0,4831,0
6.559482106617862,0,0,41,0.10524744405595785,0,3876,0
32.45545397247552,1,0,74,0.043087929864633355,0,3641,0
93.71540822600943,8,4,9035,0.9324152153516126,4,2024,1
21.548156243945364,1,0,92,0.19395150216185442,0,2359,0
79.04986724893446,1,2,2611,0.7834998258750372,2,3408,1
16.76558827447846,1,0,39,0.20749403866759208,0,393,0
15.301261048093258,0,0,15,0.2240045656955206,0,2595,0
92.46997052214871,5,2,8307,0.6874053157082503,1,712,1
32.89456791656449,1,0,60,0.15068943340725216,0,2106,0
23.024293372692068,0,0,91,0.23749223326792002,0,328,0
9.575715881024749,0,0,80,0.007642927880837036,0,30,0
12.527501501276836,1,0,37,0.20412131002166087,0,3514,0
87.44766513549266,9,2,6580,0.7608400162567182,4,601,1
18.476443324414408,1,0,14,0.08115608750629597,0,4114,0
34.27656170830899,0,0,94,0.027390511982019694,0,2206,0
38.24842532662714,0,0,60,0.05771767907795378,0,1470,0
33.19729238462214,0,0,6,0.29760246990060085,0,2556,0
18.214089804844498,0,0,29,0.12461703916904258,0,1921,0
32.604025023099844,1,0,35,0.2783296196066056,0,3136,0
17.30045857147392,0,0,89,0.04886985845783942,0,4402,0
86.10577439507856,6,4,6745,0.9941522837953991,1,2575,1
6.168762170305008,0,0,69,0.16734400614452136,0,1280,0
18.500084946635702,1,0,28,0.10485976226372475,0,291,0
96.08623506577655,6,4,8266,0.6237300690731991,2,2826,1
13.364530571448677,1,0,78,0.1266139727161291,0,4362,0
12.22796077254244,0,0,92,0.24347917123963858,0,1839,0
38.94372748343641,1,0,5,0.12946772135132512,0,562,0
5.875143949770724,1,0,75,0.17170475473147917,0,3749,0
32.5023752637814,1,0,50,0.09632196000711862,0,2974,0
75.9900921412194,5,1,4475,0.5541272482256594,2,3477,1
6.3120784904380765,1,0,37,0.19642026268971421,0,2934,0
37.12308890733543,0,0,72,0.11910030983221731,0,2817,0
91.76404505350489,6,1,5105,0.7863312045603206,1,2929,1
24.31227493039934,0,0,96,0.1842313124460897,0,3014,0
14.591897260034173,1,0,89,0.2829454947633023,0,1580,0
7.281748076464186,1,0,53,0.03979290720798046,0,2306,0
86.22481191914619,8,2,9703,0.5832446999786265,1,2346,1
9.044484459271857,1,0,6,0.1628975318424272,0,2466,0
7.497845486128302,0,0,95,0.15766790855215773,0,4414,0
31.6195340431973,1,0,39,0.2885052442727937,0,70,0
21.994817079920022,1,0,23,0.18176243927056704,0,3585,0
17.001223197214287,1,0,40,0.24915534832455538,0,2838,0
19.64291185462025,0,0,50,0.15434317466270897,0,2584,0
82.3605321685497,6,1,3385,0.9906191755033171,1,3392,1
36.87631344583515,0,0,82,0.20834708143743288,0,3774,0
30.048676804290192,1,0,42,0.2769530713332012,0,2257,0
85.74016920056867,1,1,951,0.8948884536973919,1,3434,1
89.18124401628327,2,1,959,0.5953213389016725,1,1108,1
18.338826410289897,0,0,58,0.09506673571864506,0,2813,0
26.47992636489798,1,0,24,0.1550642021921033,0,3117,0
26.826908155404247,0,0,93,0.17148098857081956,0,207,0
72.56207452872621,7,1,426,0.829419107883081,2,2101,1
83.49411972113286,4,3,2220,0.5203047451514453,4,2698,1
39.51631090630433,0,0,90,0.2276493207106309,0,1578,0
93.82403685196817,6,3,5475,0.59978404876514,1,880,1
20.22430692608158,1,0,61,0.2517626443886673,0,519,0
30.455236703384898,1,0,42,0.27987894218406933,0,2473,0
14.434659263836082,0,0,58,0.0924783356708075,0,4043,0
82.317960917148,2,3,6701,0.6574088780173797,1,2466,1
17.335085894345923,1,0,78,0.19980353738285592,0,4401,0
96.88770149414736,4,4,7119,0.6646689650048287,2,1898,1
90.57138306474043,9,4,3005,0.5044826680164528,1,2260,1
95.7694164136666,3,3,8390,0.9776007695590598,2,4681,1
17.571769083621355,0,0,93,0.211288034607818,0,994,0
25.314635802305148,0,0,74,0.2785232322114829,0,805,0
7.588711554483458,0,0,92,0.24736674743593037,0,857,0
11.12488900627044,1,0,78,0.21811186733800683,0,1401,0
36.1392803864646,0,0,43,0.11619275941721648,0,3003,0
82.53905524041662,2,3,2809,0.5503503588127432,1,4467,1
38.25994175596699,0,0,41,0.2403286729292443,0,4581,0
39.95625120369609,0,0,28,0.2259857039371813,0,4409,0
18.015104036658304,0,0,78,0.20304323948583688,0,2242,0
15.458107242914611,1,0,80,0.014139375507210894,0,2322,0
35.042461930568386,1,0,79,0.19791447993444258,0,1447,0
39.9513999463109,1,0,57,0.14348839664487312,0,411,0
80.40156283707734,4,4,9678,0.953816514778203,4,2230,1
