url_length,param_count,special_chars,script_tags,sql_keywords,path_traversal,encoded_chars,method,content_length,attack_type,is_attack
93,2,8,0,0,0,2,PUT,9648,normal,0
996,3,44,0,4,0,18,POST,406,sqli,1
67,4,9,0,0,0,2,GET,8986,normal,0
318,4,14,0,0,0,5,GET,1116,rce,1
75,2,2,0,0,0,4,DELETE,5783,normal,0
36,2,3,0,0,0,3,GET,1103,normal,0
226,7,32,0,0,0,26,GET,6351,rce,1
53,1,8,0,0,0,1,GET,4187,normal,0
64,0,9,0,0,0,0,POST,2579,normal,0
28,1,0,0,0,0,4,GET,2130,normal,0
471,7,47,0,3,0,26,POST,4866,sqli,1
585,11,14,2,0,0,5,GET,3942,xss,1
793,14,20,3,0,0,16,POST,4279,xss,1
25,1,6,0,0,0,1,GET,2712,normal,0
30,2,3,0,0,0,3,GET,364,normal,0
95,2,6,0,0,0,3,GET,8387,normal,0
80,3,0,0,0,0,1,PUT,5503,normal,0
61,2,5,0,0,0,1,GET,3654,normal,0
32,1,8,0,0,0,1,GET,4599,normal,0
31,2,2,0,0,0,1,GET,5416,normal,0
156,8,10,0,0,0,11,GET,1985,rce,1
39,0,7,0,0,0,4,GET,2567,normal,0
69,3,4,0,0,0,2,POST,4340,normal,0
483,10,31,0,2,0,11,GET,6308,sqli,1
88,3,0,0,0,0,2,POST,8153,normal,0
292,11,48,2,0,0,13,GET,4379,xss,1
336,11,45,0,0,0,9,POST,1911,rce,1
486,10,30,0,0,7,5,GET,710,lfi,1
73,1,5,0,0,0,4,PUT,4090,normal,0
376,4,45,0,0,4,9,POST,5243,lfi,1
69,1,4,0,0,0,2,GET,1590,normal,0
60,2,8,0,0,0,3,GET,1340,normal,0
64,4,9,0,0,0,4,PUT,821,normal,0
422,15,47,0,0,0,24,GET,1616,csrf,1
81,1,2,0,0,0,3,GET,752,normal,0
66,3,0,0,0,0,3,GET,7037,normal,0
336,5,16,4,0,0,12,POST,6934,xss,1
95,0,4,0,0,0,1,DELETE,7985,normal,0
20,0,4,0,0,0,0,GET,8522,normal,0
63,2,7,0,0,0,2,GET,3043,normal,0
41,0,7,0,0,0,1,POST,7371,normal,0
57,4,1,0,0,0,0,DELETE,8023,normal,0
38,4,2,0,0,0,4,GET,8858,normal,0
467,3,41,2,0,0,5,GET,3386,xss,1
50,3,9,0,0,0,2,GET,6408,normal,0
86,4,0,0,0,0,0,GET,7456,normal,0
472,9,37,0,0,0,16,DELETE,4677,rce,1
45,3,3,0,0,0,0,POST,8882,normal,0
698,12,38,4,0,0,23,GET,1703,xss,1
77,1,8,0,0,0,1,PUT,3077,normal,0
37,3,4,0,0,0,0,PUT,6787,normal,0
86,2,0,0,0,0,3,GET,2337,normal,0
22,2,1,0,0,0,2,POST,2252,normal,0
74,4,9,0,0,0,3,GET,5678,normal,0
77,3,1,0,0,0,1,GET,2951,normal,0
82,2,8,0,0,0,2,GET,7815,normal,0
71,4,9,0,0,0,1,GET,9448,normal,0
43,1,6,0,0,0,2,POST,5833,normal,0
91,1,1,0,0,0,3,PUT,8223,normal,0
28,3,0,0,0,0,3,GET,8383,normal,0
56,3,4,0,0,0,4,GET,4502,normal,0
887,12,27,4,0,0,22,GET,8024,xss,1
99,3,8,0,0,0,3,PUT,5702,normal,0
116,11,43,0,2,0,24,POST,2082,sqli,1
382,9,37,2,0,0,16,POST,3969,xss,1
59,4,5,0,0,0,0,POST,5339,normal,0
674,17,46,0,0,0,6,GET,5737,rce,1
673,10,32,0,0,8,8,GET,6119,lfi,1
88,4,9,0,0,0,3,GET,2379,normal,0
33,2,7,0,0,0,1,POST,7163,normal,0
628,16,41,0,8,0,18,POST,9045,sqli,1
936,4,46,0,7,0,21,GET,2056,sqli,1
80,0,4,0,0,0,2,GET,6323,normal,0
23,4,7,0,0,0,3,POST,6146,normal,0
91,2,0,0,0,0,3,GET,9493,normal,0
94,2,9,0,0,0,2,GET,1827,normal,0
862,6,19,4,0,0,6,GET,4262,xss,1
76,3,3,0,0,0,3,GET,5393,normal,0
67,3,4,0,0,0,3,POST,1616,normal,0
647,7,45,0,3,0,7,GET,8309,sqli,1
64,1,2,0,0,0,1,POST,2399,normal,0
99,0,1,0,0,0,0,GET,6796,normal,0
487,7,28,4,0,0,7,GET,9488,xss,1
808,14,46,0,0,0,6,PUT,316,rce,1
66,1,6,0,0,0,4,GET,5521,normal,0
25,1,1,0,0,0,4,GET,1719,normal,0
91,4,6,0,0,0,4,GET,9263,normal,0
90,1,5,0,0,0,4,GET,9231,normal,0
53,0,6,0,0,0,2,POST,9685,normal,0
72,4,6,0,0,0,0,GET,3776,normal,0
33,0,8,0,0,0,2,GET,1306,normal,0
35,2,6,0,0,0,2,DELETE,2061,normal,0
62,3,5,0,0,0,1,POST,9563,normal,0
92,1,9,0,0,0,4,GET,8558,normal,0
93,4,7,0,0,0,3,GET,9843,normal,0
31,0,6,0,0,0,4,GET,735,normal,0
89,3,5,0,0,0,0,GET,3476,normal,0
879,8,44,0,0,0,8,GET,3131,rce,1
60,1,6,0,0,0,0,POST,866,normal,0
628,12,47,4,0,0,7,GET,8851,xss,1
897,7,49,0,2,0,16,POST,3123,sqli,1
89,2,3,0,0,0,2,GET,7317,normal,0
78,1,9,0,0,0,3,POST,6799,normal,0
83,0,8,0,0,0,4,GET,5780,normal,0
43,3,2,0,0,0,2,POST,2365,normal,0
308,17,32,0,2,0,11,GET,3732,sqli,1
71,3,2,0,0,0,2,GET,488,normal,0
99,1,6,0,0,0,4,POST,1979,normal,0
25,4,3,0,0,0,4,GET,2171,normal,0
56,1,4,0,0,0,3,PUT,8897,normal,0
364,14,30,2,0,0,13,POST,4554,xss,1
57,1,1,0,0,0,1,GET,7700,normal,0
60,3,7,0,0,0,3,DELETE,8096,normal,0
518,8,14,0,0,0,24,GET,7920,csrf,1
825,7,24,4,0,0,13,GET,5776,xss,1
70,2,7,0,0,0,2,POST,7459,normal,0
84,0,0,0,0,0,3,DELETE,5261,normal,0
71,0,7,0,0,0,3,GET,4772,normal,0
49,3,9,0,0,0,3,POST,9603,normal,0
76,1,4,0,0,0,0,GET,2693,normal,0
98,3,7,0,0,0,3,POST,8369,normal,0
49,3,8,0,0,0,4,GET,7717,normal,0
61,3,1,0,0,0,1,GET,9550,normal,0
208,17,11,0,0,0,21,GET,4631,rce,1
46,0,5,0,0,0,2,GET,1695,normal,0
43,4,8,0,0,0,3,POST,3293,normal,0
58,1,9,0,0,0,1,GET,1637,normal,0
478,6,40,0,0,0,26,POST,2905,csrf,1
37,0,7,0,0,0,4,GET,4696,normal,0
96,1,5,0,0,0,4,GET,3485,normal,0
202,14,20,0,0,4,18,GET,7346,lfi,1
991,6,10,0,0,0,20,GET,6121,rce,1
953,3,49,0,3,0,17,GET,8072,sqli,1
50,4,6,0,0,0,2,GET,4918,normal,0
41,4,6,0,0,0,1,GET,7454,normal,0
126,5,46,1,0,0,21,GET,7406,xss,1
831,17,16,0,0,5,21,POST,1089,lfi,1
96,3,2,0,0,0,4,GET,6859,normal,0
44,0,1,0,0,0,3,POST,3924,normal,0
70,3,5,0,0,0,1,GET,6110,normal,0
527,8,36,0,8,0,24,POST,1827,sqli,1
25,4,3,0,0,0,2,GET,9811,normal,0
43,0,4,0,0,0,2,GET,7019,normal,0
38,1,7,0,0,0,1,POST,5036,normal,0
28,2,8,0,0,0,2,GET,5421,normal,0
55,2,6,0,0,0,0,GET,785,normal,0
59,4,9,0,0,0,4,GET,6853,normal,0
501,3,29,4,0,0,26,POST,3936,xss,1
67,0,2,0,0,0,3,GET,3058,normal,0
82,1,4,0,0,0,2,GET,5665,normal,0
88,4,2,0,0,0,1,GET,3662,normal,0
72,2,0,0,0,0,2,GET,6727,normal,0
73,4,1,0,0,0,0,POST,4850,normal,0
61,3,7,0,0,0,1,DELETE,5770,normal,0
64,2,6,0,0,0,4,GET,7853,normal,0
33,4,9,0,0,0,0,GET,8208,normal,0
48,0,2,0,0,0,4,POST,6173,normal,0
646,18,26,0,0,0,8,GET,8106,csrf,1
26,0,2,0,0,0,4,GET,1063,normal,0
488,4,20,0,7,0,23,GET,915,sqli,1
72,1,7,0,0,0,0,GET,1691,normal,0
831,7,14,4,0,0,14,GET,8475,xss,1
257,4,30,0,9,0,16,GET,6202,sqli,1
78,0,8,0,0,0,3,POST,3005,normal,0
20,3,8,0,0,0,3,POST,5103,normal,0
87,0,6,0,0,0,4,GET,3401,normal,0
63,1,6,0,0,0,3,POST,1749,normal,0
511,14,41,0,0,8,25,POST,7430,lfi,1
303,13,13,0,2,0,8,GET,1377,sqli,1
293,13,47,0,0,8,23,GET,7851,lfi,1
71,0,7,0,0,0,0,POST,2366,normal,0
817,14,18,0,4,0,14,POST,4816,sqli,1
249,18,26,0,0,5,19,GET,1068,lfi,1
60,3,1,0,0,0,1,GET,8007,normal,0
22,0,6,0,0,0,2,GET,2409,normal,0
915,18,15,0,7,0,25,POST,6905,sqli,1
33,3,9,0,0,0,0,GET,5580,normal,0
992,13,46,0,0,0,11,GET,4102,rce,1
89,2,9,0,0,0,1,POST,5378,normal,0
410,15,33,0,2,0,9,GET,6231,sqli,1
59,3,0,0,0,0,1,GET,4637,normal,0
70,2,4,0,0,0,2,PUT,5479,normal,0
24,0,8,0,0,0,4,GET,5076,normal,0
316,13,38,0,7,0,29,GET,368,sqli,1
100,16,17,4,0,0,9,POST,5126,xss,1
99,4,8,0,0,0,4,GET,4774,normal,0
20,1,3,0,0,0,3,GET,2433,normal,0
450,3,21,0,0,0,21,POST,4778,rce,1
73,3,3,0,0,0,3,GET,395,normal,0
717,16,38,0,9,0,7,GET,539,sqli,1
72,0,7,0,0,0,2,GET,2667,normal,0
27,2,1,0,0,0,0,GET,1170,normal,0
44,4,4,0,0,0,2,POST,1307,normal,0
59,4,4,0,0,0,3,PUT,6731,normal,0
457,17,44,0,3,0,24,GET,3675,sqli,1
47,3,2,0,0,0,3,GET,1530,normal,0
97,4,5,0,0,0,0,GET,1497,normal,0
757,7,12,0,0,0,8,GET,3813,rce,1
98,4,4,0,0,0,4,POST,2757,normal,0
81,2,1,0,0,0,4,POST,4671,normal,0
562,12,27,0,0,0,25,GET,9076,rce,1
207,18,29,1,0,0,11,GET,5000,xss,1
44,3,3,0,0,0,1,GET,8694,normal,0
116,6,23,0,0,8,26,POST,1993,lfi,1
295,15,17,4,0,0,26,GET,8416,xss,1
65,1,5,0,0,0,1,GET,521,normal,0
33,4,8,0,0,0,0,DELETE,2975,normal,0
908,17,28,0,7,0,9,PUT,7493,sqli,1
578,15,37,3,0,0,21,GET,9682,xss,1
33,3,9,0,0,0,2,GET,7614,normal,0
602,8,14,0,0,0,11,GET,5864,rce,1
218,7,37,0,2,0,6,GET,4842,sqli,1
26,3,3,0,0,0,4,POST,1156,normal,0
98,0,7,0,0,0,4,GET,7792,normal,0
68,3,5,0,0,0,1,GET,653,normal,0
585,10,18,0,8,0,9,GET,2608,sqli,1
32,4,8,0,0,0,3,POST,4874,normal,0
92,0,2,0,0,0,0,GET,8350,normal,0
278,12,46,0,8,0,14,GET,7105,sqli,1
993,13,24,0,0,0,20,POST,137,rce,1
34,2,7,0,0,0,3,DELETE,532,normal,0
655,11,45,0,2,0,23,GET,3373,sqli,1
77,2,9,0,0,0,0,GET,6878,normal,0
177,4,36,0,0,0,15,GET,8906,rce,1
35,1,7,0,0,0,1,GET,3145,normal,0
27,1,6,0,0,0,4,POST,6675,normal,0
456,5,16,0,6,0,12,POST,2324,sqli,1
59,1,3,0,0,0,4,GET,8612,normal,0
73,0,9,0,0,0,2,POST,6029,normal,0
313,7,16,0,4,0,28,DELETE,4164,sqli,1
953,19,28,0,7,0,29,GET,1175,sqli,1
173,17,37,1,0,0,27,POST,719,xss,1
662,8,19,2,0,0,15,GET,9878,xss,1
66,1,0,0,0,0,4,GET,3571,normal,0
99,3,1,0,0,0,2,POST,5839,normal,0
25,0,8,0,0,0,1,GET,179,normal,0
74,0,4,0,0,0,2,GET,7666,normal,0
787,10,29,0,0,0,10,GET,1772,rce,1
37,3,8,0,0,0,4,POST,7,normal,0
35,2,0,0,0,0,1,PUT,6245,normal,0
31,3,7,0,0,0,3,POST,5776,normal,0
475,15,10,0,0,5,14,GET,4100,lfi,1
64,2,5,0,0,0,2,GET,2887,normal,0
83,2,0,0,0,0,1,GET,7546,normal,0
78,3,1,0,0,0,0,GET,6749,normal,0
330,5,16,1,0,0,27,GET,7896,xss,1
66,1,1,0,0,0,2,GET,3755,normal,0
628,10,24,0,0,0,13,POST,972,rce,1
151,16,20,0,0,4,11,POST,5955,lfi,1
96,2,4,0,0,0,1,POST,6793,normal,0
822,15,13,2,0,0,16,PUT,5275,xss,1
424,13,33,0,0,7,29,GET,7467,lfi,1
830,10,20,1,0,0,15,GET,4606,xss,1
55,0,9,0,0,0,2,POST,2326,normal,0
32,2,9,0,0,0,3,GET,7004,normal,0
376,18,24,3,0,0,29,GET,3438,xss,1
90,4,2,0,0,0,2,GET,5652,normal,0
585,18,26,0,4,0,15,GET,7041,sqli,1
615,18,42,0,0,7,18,GET,5002,lfi,1
251,3,43,0,0,7,20,POST,5749,lfi,1
55,2,1,0,0,0,1,DELETE,1873,normal,0
80,4,6,0,0,0,4,POST,396,normal,0
423,6,18,0,0,0,9,GET,2348,csrf,1
968,6,49,0,5,0,18,GET,5959,sqli,1
20,0,7,0,0,0,4,GET,3465,normal,0
787,12,36,0,0,3,14,GET,4698,lfi,1
409,11,34,0,0,0,14,GET,6736,rce,1
40,2,8,0,0,0,0,POST,4311,normal,0
52,3,3,0,0,0,0,GET,7956,normal,0
26,2,8,0,0,0,0,POST,0,normal,0
84,2,0,0,0,0,2,GET,7311,normal,0
22,3,8,0,0,0,4,GET,5369,normal,0
395,13,11,0,8,0,25,GET,1194,sqli,1
98,4,6,0,0,0,3,POST,1099,normal,0
73,0,5,0,0,0,4,PUT,3551,normal,0
99,4,6,0,0,0,0,DELETE,761,normal,0
93,0,8,0,0,0,2,DELETE,7617,normal,0
240,10,10,0,0,0,27,DELETE,8287,rce,1
25,0,3,0,0,0,1,POST,9765,normal,0
48,1,8,0,0,0,0,GET,5466,normal,0
884,11,30,0,7,0,13,GET,6126,sqli,1
79,4,9,0,0,0,1,POST,8458,normal,0
41,4,8,0,0,0,0,POST,1121,normal,0
43,2,0,0,0,0,2,POST,2604,normal,0
70,2,4,0,0,0,1,GET,6809,normal,0
69,3,9,0,0,0,0,POST,3205,normal,0
30,3,4,0,0,0,1,POST,4650,normal,0
75,2,0,0,0,0,2,GET,9309,normal,0
688,3,27,0,0,0,21,GET,7903,rce,1
61,2,2,0,0,0,4,POST,5136,normal,0
58,0,8,0,0,0,2,GET,9844,normal,0
919,7,43,3,0,0,23,GET,5260,xss,1
67,2,5,0,0,0,4,GET,2095,normal,0
270,10,14,2,0,0,5,GET,2842,xss,1
40,2,3,0,0,0,2,POST,6713,normal,0
633,13,37,0,0,6,17,GET,2300,lfi,1
34,2,2,0,0,0,4,GET,1726,normal,0
88,4,4,0,0,0,4,GET,512,normal,0
96,2,4,0,0,0,1,POST,6890,normal,0
934,14,49,0,0,0,26,POST,795,csrf,1
95,0,6,0,0,0,1,GET,4959,normal,0
81,1,6,0,0,0,4,POST,9818,normal,0
56,4,5,0,0,0,3,POST,3281,normal,0
495,11,36,0,5,0,15,GET,7909,sqli,1
90,1,6,0,0,0,2,POST,5884,normal,0
680,12,40,0,0,0,9,POST,9256,rce,1
27,1,8,0,0,0,4,POST,8553,normal,0
92,0,6,0,0,0,4,DELETE,2998,normal,0
23,1,1,0,0,0,3,GET,751,normal,0
40,1,9,0,0,0,0,POST,1336,normal,0
50,2,1,0,0,0,2,GET,9493,normal,0
40,2,5,0,0,0,1,POST,4417,normal,0
792,15,36,0,2,0,8,POST,1960,sqli,1
34,2,8,0,0,0,1,GET,4650,normal,0
54,1,3,0,0,0,4,POST,3105,normal,0
68,0,7,0,0,0,0,GET,1,normal,0
62,2,9,0,0,0,0,POST,749,normal,0
60,4,1,0,0,0,1,GET,7738,normal,0
56,4,5,0,0,0,4,GET,2848,normal,0
76,1,3,0,0,0,0,GET,7619,normal,0
985,12,16,0,0,0,9,GET,3601,rce,1
435,17,23,0,0,8,15,GET,9225,lfi,1
80,4,1,0,0,0,3,POST,8625,normal,0
33,2,6,0,0,0,3,GET,617,normal,0
646,16,16,2,0,0,6,GET,5341,xss,1
72,0,7,0,0,0,2,GET,8981,normal,0
53,1,4,0,0,0,4,POST,3622,normal,0
95,2,2,0,0,0,1,POST,4416,normal,0
829,8,27,2,0,0,17,GET,8989,xss,1
622,13,22,1,0,0,9,GET,9970,xss,1
88,3,2,0,0,0,2,GET,2926,normal,0
49,2,1,0,0,0,4,GET,5239,normal,0
26,2,5,0,0,0,1,GET,5662,normal,0
283,4,43,2,0,0,24,GET,5862,xss,1
57,1,9,0,0,0,3,GET,651,normal,0
99,0,6,0,0,0,4,GET,9488,normal,0
261,6,10,0,8,0,14,GET,471,sqli,1
34,2,1,0,0,0,4,POST,8027,normal,0
811,14,37,3,0,0,5,POST,4851,xss,1
42,0,5,0,0,0,1,GET,1318,normal,0
31,2,5,0,0,0,1,GET,4974,normal,0
63,3,9,0,0,0,3,GET,9175,normal,0
938,10,23,0,2,0,8,PUT,4743,sqli,1
165,16,33,0,0,0,19,DELETE,2650,rce,1
169,5,38,0,9,0,19,POST,3609,sqli,1
34,1,7,0,0,0,2,GET,9803,normal,0
546,17,27,1,0,0,10,PUT,7992,xss,1
61,1,5,0,0,0,4,GET,206,normal,0
99,0,1,0,0,0,3,POST,4884,normal,0
540,15,12,0,0,0,9,GET,3236,rce,1
82,1,1,0,0,0,1,GET,123,normal,0
87,4,4,0,0,0,1,GET,6020,normal,0
46,3,6,0,0,0,1,GET,4368,normal,0
72,1,6,0,0,0,0,GET,8665,normal,0
71,0,8,0,0,0,4,GET,353,normal,0
82,4,2,0,0,0,2,GET,2144,normal,0
92,3,3,0,0,0,0,POST,8728,normal,0
494,12,17,0,0,0,24,GET,1084,rce,1
425,8,41,0,3,0,13,POST,1117,sqli,1
71,0,6,0,0,0,2,POST,961,normal,0
62,4,7,0,0,0,2,GET,757,normal,0
26,4,8,0,0,0,0,GET,7820,normal,0
61,0,3,0,0,0,0,GET,1788,normal,0
23,3,4,0,0,0,4,GET,1319,normal,0
741,15,33,1,0,0,11,POST,681,xss,1
24,0,6,0,0,0,0,GET,9043,normal,0
94,4,3,0,0,0,4,POST,6090,normal,0
99,0,5,0,0,0,2,GET,749,normal,0
60,3,0,0,0,0,2,POST,8088,normal,0
863,10,27,0,0,7,17,GET,9054,lfi,1
468,3,25,0,9,0,6,POST,2346,sqli,1
86,1,7,0,0,0,3,POST,707,normal,0
683,5,20,0,0,0,15,GET,3967,rce,1
89,3,1,0,0,0,1,GET,2715,normal,0
148,5,23,0,0,0,5,GET,9111,rce,1
151,10,13,0,5,0,12,POST,9532,sqli,1
28,3,1,0,0,0,2,GET,7035,normal,0
47,3,4,0,0,0,3,GET,7812,normal,0
45,3,7,0,0,0,4,GET,8032,normal,0
22,0,5,0,0,0,0,GET,9866,normal,0
232,9,49,1,0,0,18,GET,8455,xss,1
68,4,3,0,0,0,2,GET,479,normal,0
36,2,1,0,0,0,3,GET,6664,normal,0
473,12,32,0,4,0,9,GET,7210,sqli,1
472,19,20,0,0,0,5,GET,1119,csrf,1
42,1,5,0,0,0,4,GET,9609,normal,0
53,4,4,0,0,0,0,GET,4619,normal,0
88,2,5,0,0,0,3,GET,8593,normal,0
34,4,5,0,0,0,2,POST,1494,normal,0
931,11,13,0,0,0,22,GET,2699,rce,1
22,0,5,0,0,0,4,GET,3850,normal,0
47,0,4,0,0,0,4,GET,3937,normal,0
22,2,7,0,0,0,4,GET,6426,normal,0
23,2,8,0,0,0,0,GET,4628,normal,0
787,11,49,3,0,0,8,DELETE,8137,xss,1
399,5,25,0,3,0,5,GET,6905,sqli,1
78,2,3,0,0,0,1,GET,3148,normal,0
64,1,2,0,0,0,3,POST,7912,normal,0
94,1,9,0,0,0,2,GET,8901,normal,0
115,4,18,0,0,0,9,GET,5787,rce,1
921,13,22,0,0,0,20,GET,1939,rce,1
28,4,4,0,0,0,2,GET,9171,normal,0
262,4,13,2,0,0,13,POST,8616,xss,1
709,11,37,1,0,0,6,GET,5123,xss,1
22,2,6,0,0,0,3,GET,4179,normal,0
613,4,43,0,0,0,24,GET,791,rce,1
72,2,7,0,0,0,4,GET,4752,normal,0
50,4,3,0,0,0,1,POST,4152,normal,0
45,3,9,0,0,0,2,GET,1635,normal,0
42,2,9,0,0,0,3,PUT,9160,normal,0
49,0,7,0,0,0,4,GET,4496,normal,0
474,8,28,0,3,0,24,POST,951,sqli,1
91,1,0,0,0,0,3,GET,6079,normal,0
280,3,13,2,0,0,17,GET,521,xss,1
41,2,0,0,0,0,0,PUT,6065,normal,0
34,4,2,0,0,0,0,GET,1974,normal,0
75,2,6,0,0,0,1,POST,6413,normal,0
93,0,2,0,0,0,0,GET,1882,normal,0
288,10,22,4,0,0,12,GET,5461,xss,1
66,2,4,0,0,0,0,POST,6283,normal,0
72,1,2,0,0,0,4,POST,5097,normal,0
72,0,4,0,0,0,2,POST,6407,normal,0
592,8,42,1,0,0,26,POST,4544,xss,1
227,6,38,0,0,6,20,GET,7394,lfi,1
618,3,46,0,7,0,5,GET,3131,sqli,1
38,1,5,0,0,0,2,POST,5174,normal,0
81,2,9,0,0,0,0,GET,4095,normal,0
97,1,2,0,0,0,0,DELETE,8713,normal,0
91,4,1,0,0,0,3,GET,4321,normal,0
31,2,2,0,0,0,1,GET,6259,normal,0
45,0,8,0,0,0,1,GET,5459,normal,0
46,3,6,0,0,0,3,GET,5226,normal,0
48,2,8,0,0,0,1,GET,5638,normal,0
664,16,38,0,5,0,8,GET,6676,sqli,1
65,3,7,0,0,0,1,PUT,7931,normal,0
20,0,9,0,0,0,3,GET,6474,normal,0
659,10,30,0,4,0,7,GET,4651,sqli,1
76,1,2,0,0,0,2,POST,8414,normal,0
246,6,35,4,0,0,11,POST,5329,xss,1
37,3,8,0,0,0,2,GET,9941,normal,0
71,4,1,0,0,0,4,POST,7972,normal,0
281,14,39,0,7,0,24,GET,2475,sqli,1
736,3,24,0,6,0,14,PUT,3136,sqli,1
278,9,12,2,0,0,17,POST,9073,xss,1
45,0,3,0,0,0,4,GET,6661,normal,0
91,0,0,0,0,0,0,POST,2341,normal,0
38,3,9,0,0,0,2,DELETE,220,normal,0
41,3,7,0,0,0,1,GET,6570,normal,0
163,19,23,0,0,0,18,GET,2360,rce,1
57,2,7,0,0,0,2,POST,5834,normal,0
471,8,28,0,0,9,15,POST,5583,lfi,1
86,2,7,0,0,0,1,POST,3648,normal,0
29,1,7,0,0,0,3,GET,251,normal,0
34,1,0,0,0,0,2,GET,6838,normal,0
541,17,30,0,0,0,14,POST,5231,rce,1
302,6,27,0,5,0,8,DELETE,1787,sqli,1
510,3,23,0,6,0,9,POST,279,sqli,1
120,17,25,3,0,0,28,POST,4389,xss,1
650,19,33,2,0,0,22,GET,5634,xss,1
834,16,41,0,0,0,10,POST,6311,rce,1
76,4,4,0,0,0,2,GET,2101,normal,0
56,3,6,0,0,0,2,GET,3649,normal,0
67,1,2,0,0,0,2,POST,9842,normal,0
702,19,35,0,0,0,28,GET,6869,csrf,1
263,8,14,0,0,5,9,GET,5741,lfi,1
79,0,7,0,0,0,3,GET,23,normal,0
437,9,42,1,0,0,22,POST,7261,xss,1
222,3,23,0,0,5,8,GET,8447,lfi,1
30,0,7,0,0,0,1,GET,9429,normal,0
63,3,5,0,0,0,3,GET,3942,normal,0
710,15,19,0,0,0,14,GET,1063,rce,1
63,3,4,0,0,0,2,POST,8986,normal,0
770,9,19,2,0,0,5,GET,9678,xss,1
53,1,5,0,0,0,2,GET,2483,normal,0
714,3,30,0,0,5,15,POST,7716,lfi,1
996,10,49,0,0,0,19,POST,5109,csrf,1
380,19,17,0,0,4,27,GET,1234,lfi,1
35,1,5,0,0,0,3,GET,7626,normal,0
585,16,18,0,0,0,13,GET,2291,rce,1
695,7,39,0,0,0,12,POST,8953,rce,1
54,4,6,0,0,0,3,GET,4238,normal,0
150,8,44,0,5,0,14,GET,1784,sqli,1
38,3,7,0,0,0,2,GET,8511,normal,0
78,1,4,0,0,0,2,PUT,3992,normal,0
72,3,6,0,0,0,2,POST,4528,normal,0
27,0,7,0,0,0,1,DELETE,3650,normal,0
97,0,0,0,0,0,1,POST,7402,normal,0
680,5,32,1,0,0,21,POST,2779,xss,1
86,3,6,0,0,0,4,POST,3615,normal,0
357,7,40,0,8,0,11,GET,6346,sqli,1
48,2,1,0,0,0,4,POST,1996,normal,0
34,4,5,0,0,0,0,POST,9488,normal,0
42,1,2,0,0,0,3,POST,8035,normal,0
514,8,32,0,5,0,25,POST,6109,sqli,1
47,2,7,0,0,0,0,PUT,109,normal,0
213,18,21,2,0,0,22,GET,411,xss,1
175,19,45,0,0,0,25,GET,70,rce,1
775,16,25,4,0,0,21,GET,3727,xss,1
23,1,1,0,0,0,3,GET,717,normal,0
74,0,8,0,0,0,1,PUT,5476,normal,0
148,17,38,0,0,0,19,DELETE,6813,rce,1
86,2,2,0,0,0,4,POST,718,normal,0
937,16,46,0,0,0,26,POST,7736,rce,1
74,1,3,0,0,0,2,GET,7735,normal,0
486,6,40,0,0,6,13,POST,8318,lfi,1
488,14,27,0,6,0,20,PUT,8617,sqli,1
317,15,47,0,0,0,23,GET,7242,csrf,1
38,3,5,0,0,0,0,GET,2325,normal,0
445,14,25,0,5,0,12,GET,2435,sqli,1
47,0,1,0,0,0,1,POST,2818,normal,0
38,2,5,0,0,0,4,GET,535,normal,0
335,16,23,2,0,0,8,GET,6451,xss,1
125,12,48,0,0,0,25,GET,7746,rce,1
683,19,13,0,0,0,5,POST,5172,csrf,1
360,17,39,0,8,0,23,DELETE,9336,sqli,1
30,2,2,0,0,0,4,POST,9913,normal,0
67,4,3,0,0,0,2,GET,3490,normal,0
222,17,39,0,2,0,10,GET,3870,sqli,1
36,1,3,0,0,0,3,GET,1779,normal,0
73,3,9,0,0,0,0,GET,3147,normal,0
69,4,1,0,0,0,0,GET,905,normal,0
47,0,9,0,0,0,4,GET,2131,normal,0
23,3,7,0,0,0,1,GET,6947,normal,0
41,3,9,0,0,0,1,GET,8498,normal,0
58,0,4,0,0,0,3,GET,3516,normal,0
53,2,6,0,0,0,2,GET,4432,normal,0
987,17,30,0,0,0,28,POST,5991,csrf,1
61,1,9,0,0,0,0,POST,8708,normal,0
59,3,5,0,0,0,4,GET,100,normal,0
846,5,37,3,0,0,16,POST,6060,xss,1
21,4,3,0,0,0,2,DELETE,2147,normal,0
933,8,41,0,0,4,23,GET,2220,lfi,1
537,8,14,0,8,0,15,POST,27,sqli,1
86,0,5,0,0,0,2,GET,4852,normal,0
90,4,5,0,0,0,0,GET,3336,normal,0
189,13,35,0,0,0,16,GET,2362,rce,1
797,19,12,0,0,9,11,GET,4133,lfi,1
29,2,9,0,0,0,0,POST,3676,normal,0
457,10,43,1,0,0,21,GET,2375,xss,1
56,4,5,0,0,0,0,POST,47,normal,0
316,5,29,0,0,0,10,POST,7058,csrf,1
83,4,1,0,0,0,3,DELETE,8197,normal,0
875,11,29,0,0,3,19,POST,5533,lfi,1
708,3,27,2,0,0,27,GET,8961,xss,1
728,3,47,2,0,0,11,POST,7602,xss,1
67,0,8,0,0,0,2,GET,1362,normal,0
38,2,2,0,0,0,1,PUT,3340,normal,0
91,2,3,0,0,0,0,POST,816,normal,0
52,3,0,0,0,0,2,GET,7,normal,0
63,4,0,0,0,0,1,POST,4872,normal,0
470,17,19,0,7,0,13,GET,2532,sqli,1
55,4,1,0,0,0,1,GET,2759,normal,0
40,0,7,0,0,0,2,POST,328,normal,0
