url_length,param_count,special_chars,script_tags,sql_keywords,path_traversal,encoded_chars,method,content_length,attack_type,is_attack
606,18,24,0,5,0,25,GET,9290,sqli,1
95,3,0,0,0,0,3,GET,2396,normal,0
983,14,19,0,0,0,29,POST,9166,rce,1
26,0,4,0,0,0,1,POST,7851,normal,0
45,3,3,0,0,0,4,GET,4921,normal,0
578,15,26,0,0,0,9,GET,7253,rce,1
35,2,9,0,0,0,3,GET,4839,normal,0
42,2,0,0,0,0,2,GET,2558,normal,0
59,1,3,0,0,0,3,GET,8330,normal,0
513,11,15,0,6,0,6,GET,2520,sqli,1
334,5,13,4,0,0,27,DELETE,4637,xss,1
997,5,32,3,0,0,20,GET,3827,xss,1
34,2,6,0,0,0,2,POST,6629,normal,0
32,3,0,0,0,0,3,POST,1337,normal,0
24,1,4,0,0,0,0,DELETE,2294,normal,0
94,0,1,0,0,0,3,GET,2677,normal,0
93,2,1,0,0,0,4,POST,6581,normal,0
71,1,1,0,0,0,4,DELETE,72,normal,0
96,0,8,0,0,0,1,GET,7236,normal,0
416,19,36,0,0,0,21,GET,7319,rce,1
72,4,2,0,0,0,0,GET,2141,normal,0
69,2,3,0,0,0,4,POST,4530,normal,0
147,5,28,0,6,0,20,GET,9998,sqli,1
26,4,3,0,0,0,4,GET,4552,normal,0
235,16,13,2,0,0,24,POST,3501,xss,1
300,5,24,0,0,0,28,GET,2077,rce,1
349,9,17,0,0,3,22,POST,9840,lfi,1
34,4,8,0,0,0,4,GET,8526,normal,0
968,12,16,0,0,5,15,POST,4755,lfi,1
84,4,5,0,0,0,2,GET,2615,normal,0
23,1,2,0,0,0,2,GET,5356,normal,0
30,4,5,0,0,0,0,POST,4172,normal,0
906,4,39,0,0,0,16,GET,932,csrf,1
80,3,3,0,0,0,2,GET,635,normal,0
56,1,2,0,0,0,4,PUT,6683,normal,0
599,6,37,4,0,0,29,GET,5773,xss,1
59,2,5,0,0,0,3,POST,3229,normal,0
96,0,1,0,0,0,3,GET,1190,normal,0
42,0,8,0,0,0,2,GET,5508,normal,0
35,0,7,0,0,0,1,GET,11,normal,0
80,3,5,0,0,0,0,DELETE,9641,normal,0
87,0,0,0,0,0,1,GET,8060,normal,0
640,3,39,3,0,0,28,POST,448,xss,1
50,2,3,0,0,0,0,DELETE,7661,normal,0
72,0,6,0,0,0,4,GET,2496,normal,0
191,6,27,0,0,0,7,POST,5885,rce,1
63,2,9,0,0,0,4,POST,426,normal,0
994,11,35,1,0,0,7,GET,7099,xss,1
28,3,9,0,0,0,1,GET,9107,normal,0
31,2,1,0,0,0,3,GET,3169,normal,0
88,1,0,0,0,0,4,POST,446,normal,0
73,0,9,0,0,0,4,POST,2250,normal,0
73,3,0,0,0,0,4,GET,7111,normal,0
47,4,4,0,0,0,3,GET,2681,normal,0
75,4,6,0,0,0,4,PUT,1401,normal,0
88,0,8,0,0,0,4,GET,3407,normal,0
96,3,8,0,0,0,4,POST,6761,normal,0
77,3,7,0,0,0,4,GET,1043,normal,0
97,3,0,0,0,0,1,POST,5363,normal,0
94,3,4,0,0,0,2,PUT,391,normal,0
856,15,42,3,0,0,23,GET,4819,xss,1
57,1,5,0,0,0,4,GET,6879,normal,0
673,15,35,0,6,0,5,GET,5984,sqli,1
943,17,37,4,0,0,29,GET,1285,xss,1
52,3,2,0,0,0,3,GET,6363,normal,0
544,10,10,0,0,0,20,POST,5127,rce,1
368,13,29,0,0,5,23,GET,6589,lfi,1
91,2,3,0,0,0,3,GET,8833,normal,0
70,3,3,0,0,0,0,POST,9237,normal,0
627,3,24,0,8,0,7,POST,4037,sqli,1
619,7,43,0,2,0,27,GET,6854,sqli,1
34,0,3,0,0,0,1,POST,9349,normal,0
57,4,8,0,0,0,3,POST,3249,normal,0
34,3,8,0,0,0,4,GET,1543,normal,0
24,2,0,0,0,0,3,GET,791,normal,0
336,5,34,4,0,0,20,GET,8628,xss,1
70,1,8,0,0,0,0,POST,5170,normal,0
29,3,3,0,0,0,1,POST,6043,normal,0
833,5,18,0,6,0,23,POST,6098,sqli,1
23,3,3,0,0,0,4,GET,7448,normal,0
37,3,1,0,0,0,4,GET,7211,normal,0
399,5,19,3,0,0,10,POST,4782,xss,1
494,9,18,0,0,0,16,GET,7798,rce,1
44,0,1,0,0,0,0,GET,3959,normal,0
95,2,0,0,0,0,2,GET,4364,normal,0
55,4,2,0,0,0,3,POST,1716,normal,0
86,1,9,0,0,0,1,GET,3636,normal,0
28,2,0,0,0,0,0,GET,7870,normal,0
80,1,3,0,0,0,1,POST,7361,normal,0
72,2,0,0,0,0,0,POST,5671,normal,0
37,3,3,0,0,0,1,POST,8380,normal,0
62,4,2,0,0,0,1,POST,5726,normal,0
54,1,8,0,0,0,3,GET,7557,normal,0
82,2,0,0,0,0,1,GET,7782,normal,0
97,1,7,0,0,0,1,POST,2718,normal,0
23,2,8,0,0,0,3,GET,2405,normal,0
468,13,30,0,0,0,25,POST,7887,rce,1
64,0,0,0,0,0,4,POST,8003,normal,0
161,18,24,3,0,0,11,GET,7718,xss,1
905,6,32,0,3,0,15,GET,9094,sqli,1
47,1,0,0,0,0,2,GET,8532,normal,0
61,3,3,0,0,0,0,GET,2881,normal,0
99,2,2,0,0,0,3,GET,6710,normal,0
95,4,1,0,0,0,4,PUT,643,normal,0
321,7,48,0,6,0,17,GET,20,sqli,1
20,1,5,0,0,0,3,POST,677,normal,0
58,1,6,0,0,0,3,GET,9291,normal,0
36,1,5,0,0,0,4,GET,2650,normal,0
54,4,8,0,0,0,4,GET,3469,normal,0
477,9,31,2,0,0,16,POST,7886,xss,1
61,0,1,0,0,0,4,GET,4183,normal,0
58,4,1,0,0,0,4,GET,7086,normal,0
967,11,18,0,0,0,8,POST,7377,csrf,1
889,15,19,1,0,0,10,GET,5684,xss,1
57,4,4,0,0,0,3,GET,2687,normal,0
42,4,0,0,0,0,3,GET,6596,normal,0
41,0,6,0,0,0,4,GET,1416,normal,0
23,2,8,0,0,0,2,GET,4405,normal,0
68,0,5,0,0,0,4,GET,7074,normal,0
78,2,1,0,0,0,2,GET,491,normal,0
92,1,5,0,0,0,3,POST,759,normal,0
87,1,8,0,0,0,2,POST,3501,normal,0
439,15,15,0,0,0,29,POST,8192,rce,1
21,2,8,0,0,0,0,POST,2088,normal,0
68,2,7,0,0,0,2,GET,3656,normal,0
50,2,6,0,0,0,2,POST,4767,normal,0
260,4,23,0,0,0,14,GET,211,csrf,1
67,0,9,0,0,0,3,POST,7975,normal,0
70,3,5,0,0,0,4,GET,3722,normal,0
868,18,28,0,0,4,10,GET,303,lfi,1
776,13,33,0,0,0,25,POST,4786,rce,1
674,19,29,0,9,0,28,POST,3772,sqli,1
99,0,9,0,0,0,1,POST,1781,normal,0
76,2,4,0,0,0,4,GET,3225,normal,0
992,6,26,2,0,0,21,GET,8999,xss,1
504,13,34,0,0,7,22,GET,6739,lfi,1
46,4,6,0,0,0,2,GET,7273,normal,0
87,2,7,0,0,0,1,GET,9968,normal,0
99,4,9,0,0,0,0,GET,4203,normal,0
616,18,31,0,9,0,9,GET,1353,sqli,1
49,2,2,0,0,0,2,GET,8371,normal,0
55,1,1,0,0,0,4,POST,9072,normal,0
86,1,0,0,0,0,2,POST,6274,normal,0
68,3,9,0,0,0,4,GET,1830,normal,0
95,1,5,0,0,0,2,GET,4698,normal,0
74,4,5,0,0,0,0,GET,4002,normal,0
155,11,47,1,0,0,7,GET,2800,xss,1
87,1,7,0,0,0,4,POST,6902,normal,0
63,1,5,0,0,0,0,POST,4263,normal,0
50,2,5,0,0,0,1,POST,222,normal,0
77,3,0,0,0,0,0,GET,2237,normal,0
72,0,6,0,0,0,0,POST,2578,normal,0
98,3,6,0,0,0,0,GET,1778,normal,0
42,4,9,0,0,0,4,GET,620,normal,0
47,2,8,0,0,0,1,GET,9405,normal,0
35,2,6,0,0,0,3,POST,4054,normal,0
357,11,30,0,0,0,25,GET,7466,csrf,1
40,1,3,0,0,0,4,GET,5430,normal,0
430,3,35,0,9,0,14,POST,6379,sqli,1
36,2,0,0,0,0,3,GET,4263,normal,0
992,16,32,1,0,0,11,GET,2240,xss,1
867,8,47,0,5,0,18,GET,8043,sqli,1
38,2,0,0,0,0,1,GET,1362,normal,0
49,0,1,0,0,0,0,POST,2240,normal,0
64,0,5,0,0,0,2,GET,5521,normal,0
37,3,4,0,0,0,1,GET,6535,normal,0
751,15,46,0,0,7,22,GET,6744,lfi,1
398,13,27,0,2,0,18,POST,8284,sqli,1
898,9,29,0,0,8,14,GET,1238,lfi,1
71,4,2,0,0,0,0,POST,6492,normal,0
579,15,32,0,3,0,13,GET,4608,sqli,1
672,17,39,0,0,3,22,GET,7502,lfi,1
26,0,4,0,0,0,1,DELETE,3470,normal,0
63,4,8,0,0,0,0,GET,4201,normal,0
464,7,10,0,4,0,27,GET,5351,sqli,1
53,0,9,0,0,0,0,GET,5413,normal,0
774,12,38,0,0,0,26,GET,7432,rce,1
88,4,4,0,0,0,1,GET,5971,normal,0
754,9,37,0,8,0,28,PUT,7437,sqli,1
29,3,2,0,0,0,4,POST,3901,normal,0
61,3,3,0,0,0,2,GET,3628,normal,0
60,4,3,0,0,0,4,GET,1768,normal,0
980,15,10,0,7,0,11,POST,5352,sqli,1
902,12,30,1,0,0,26,GET,2901,xss,1
29,2,8,0,0,0,2,GET,1541,normal,0
29,3,8,0,0,0,3,POST,2091,normal,0
598,10,39,0,0,0,14,POST,9923,rce,1
70,4,0,0,0,0,2,POST,7742,normal,0
403,14,43,0,7,0,25,POST,8283,sqli,1
27,2,7,0,0,0,0,DELETE,4854,normal,0
84,2,4,0,0,0,1,GET,8922,normal,0
97,3,4,0,0,0,2,POST,5049,normal,0
49,2,0,0,0,0,0,GET,5557,normal,0
514,16,34,0,6,0,8,GET,4432,sqli,1
28,4,7,0,0,0,2,GET,8891,normal,0
36,4,4,0,0,0,2,POST,7987,normal,0
532,3,32,0,0,0,5,GET,5020,rce,1
77,1,9,0,0,0,2,POST,3014,normal,0
76,3,1,0,0,0,1,POST,6248,normal,0
306,5,44,0,0,0,19,GET,2016,rce,1
867,11,19,4,0,0,24,POST,977,xss,1
80,4,8,0,0,0,2,POST,4210,normal,0
541,8,36,0,0,9,29,POST,7034,lfi,1
454,8,23,1,0,0,15,GET,1258,xss,1
62,2,6,0,0,0,1,POST,1297,normal,0
82,1,2,0,0,0,0,POST,7397,normal,0
808,18,10,0,3,0,28,GET,6872,sqli,1
952,7,43,2,0,0,26,GET,4129,xss,1
52,3,9,0,0,0,1,GET,1732,normal,0
237,12,33,0,0,0,22,POST,2942,rce,1
438,15,13,0,5,0,11,GET,448,sqli,1
81,3,0,0,0,0,0,GET,9429,normal,0
62,0,9,0,0,0,1,POST,4500,normal,0
68,3,6,0,0,0,2,GET,8524,normal,0
640,7,18,0,8,0,21,PUT,6133,sqli,1
29,0,5,0,0,0,0,GET,165,normal,0
25,1,5,0,0,0,2,GET,4832,normal,0
782,9,12,0,9,0,26,GET,2774,sqli,1
549,19,29,0,0,0,20,PUT,9891,rce,1
90,0,0,0,0,0,0,POST,9605,normal,0
672,7,31,0,5,0,23,PUT,9638,sqli,1
40,4,4,0,0,0,0,POST,5020,normal,0
375,3,20,0,0,0,7,GET,7748,rce,1
75,2,7,0,0,0,1,GET,4744,normal,0
39,2,2,0,0,0,2,GET,9879,normal,0
954,13,18,0,5,0,25,POST,446,sqli,1
44,3,6,0,0,0,4,PUT,96,normal,0
47,3,3,0,0,0,3,GET,2426,normal,0
794,9,12,0,4,0,7,POST,3257,sqli,1
639,9,13,0,8,0,17,DELETE,4726,sqli,1
808,12,39,3,0,0,10,GET,6851,xss,1
290,5,22,4,0,0,15,POST,8694,xss,1
89,1,1,0,0,0,0,GET,8189,normal,0
76,3,5,0,0,0,4,POST,8256,normal,0
38,2,2,0,0,0,1,GET,6740,normal,0
84,1,0,0,0,0,4,GET,6714,normal,0
661,6,29,0,0,0,12,GET,661,rce,1
61,0,6,0,0,0,1,DELETE,8672,normal,0
40,0,3,0,0,0,0,POST,6879,normal,0
59,3,1,0,0,0,1,GET,4662,normal,0
269,17,27,0,0,7,18,DELETE,7815,lfi,1
44,4,3,0,0,0,1,POST,3261,normal,0
74,1,3,0,0,0,1,POST,405,normal,0
71,1,1,0,0,0,3,GET,4860,normal,0
814,19,20,2,0,0,25,GET,3560,xss,1
75,1,0,0,0,0,0,POST,7856,normal,0
288,11,27,0,0,0,24,GET,9309,rce,1
254,5,43,0,0,7,6,GET,6690,lfi,1
96,2,6,0,0,0,3,GET,5331,normal,0
793,5,10,3,0,0,11,GET,3440,xss,1
821,13,19,0,0,3,5,GET,741,lfi,1
987,4,10,2,0,0,25,DELETE,7181,xss,1
26,0,7,0,0,0,3,GET,7731,normal,0
82,3,0,0,0,0,3,GET,2921,normal,0
376,18,18,1,0,0,10,GET,7374,xss,1
61,1,7,0,0,0,3,POST,7023,normal,0
442,15,16,0,3,0,16,POST,5561,sqli,1
524,6,26,0,0,9,22,POST,5634,lfi,1
670,11,44,0,0,9,15,GET,910,lfi,1
36,4,3,0,0,0,1,GET,4702,normal,0
46,1,8,0,0,0,1,POST,1418,normal,0
281,9,42,0,0,0,29,PUT,5798,csrf,1
557,17,13,0,6,0,8,POST,7698,sqli,1
82,4,2,0,0,0,0,GET,4038,normal,0
932,13,20,0,0,7,17,GET,3445,lfi,1
163,7,18,0,0,0,23,GET,131,rce,1
36,3,1,0,0,0,4,POST,5862,normal,0
88,2,7,0,0,0,1,GET,152,normal,0
58,4,9,0,0,0,4,GET,2478,normal,0
90,2,7,0,0,0,0,GET,8674,normal,0
58,1,0,0,0,0,3,GET,6116,normal,0
505,11,10,0,4,0,13,GET,304,sqli,1
59,0,5,0,0,0,2,GET,2519,normal,0
64,4,0,0,0,0,4,POST,6112,normal,0
23,2,5,0,0,0,4,GET,992,normal,0
44,3,6,0,0,0,1,GET,5647,normal,0
529,14,35,0,0,0,26,GET,7597,rce,1
49,3,8,0,0,0,4,GET,8906,normal,0
95,1,7,0,0,0,2,POST,1709,normal,0
503,12,31,0,6,0,14,GET,8018,sqli,1
48,3,9,0,0,0,1,POST,9249,normal,0
92,4,3,0,0,0,1,GET,470,normal,0
87,1,3,0,0,0,2,POST,3465,normal,0
70,1,7,0,0,0,2,GET,8932,normal,0
43,0,0,0,0,0,0,GET,3566,normal,0
33,0,7,0,0,0,3,POST,8704,normal,0
88,4,6,0,0,0,1,GET,5234,normal,0
395,10,45,0,0,0,21,GET,3285,rce,1
61,1,8,0,0,0,0,POST,8551,normal,0
76,2,9,0,0,0,1,GET,284,normal,0
321,4,30,3,0,0,24,GET,3277,xss,1
36,4,1,0,0,0,3,GET,2631,normal,0
742,16,24,1,0,0,10,DELETE,1757,xss,1
94,2,0,0,0,0,4,POST,5479,normal,0
283,6,15,0,0,8,5,GET,9714,lfi,1
20,4,4,0,0,0,0,GET,5787,normal,0
98,4,3,0,0,0,3,GET,9437,normal,0
51,2,4,0,0,0,0,GET,9604,normal,0
933,19,38,0,0,0,13,POST,5449,csrf,1
34,3,9,0,0,0,2,GET,4838,normal,0
47,0,5,0,0,0,0,GET,9608,normal,0
43,3,9,0,0,0,3,PUT,8549,normal,0
903,18,45,0,3,0,10,POST,3465,sqli,1
54,3,0,0,0,0,2,POST,6048,normal,0
637,13,43,0,0,0,13,POST,6730,rce,1
95,0,2,0,0,0,1,POST,4135,normal,0
39,2,3,0,0,0,2,GET,3141,normal,0
84,3,5,0,0,0,3,GET,4553,normal,0
68,1,8,0,0,0,1,GET,196,normal,0
20,3,1,0,0,0,3,GET,1874,normal,0
29,1,7,0,0,0,1,POST,5830,normal,0
128,5,28,0,8,0,27,GET,6679,sqli,1
78,3,1,0,0,0,3,GET,7986,normal,0
81,1,8,0,0,0,1,GET,937,normal,0
37,4,6,0,0,0,3,GET,2194,normal,0
65,4,8,0,0,0,2,POST,4125,normal,0
51,1,5,0,0,0,3,POST,6250,normal,0
46,3,1,0,0,0,3,GET,8581,normal,0
37,3,7,0,0,0,1,GET,8162,normal,0
929,5,15,0,0,0,14,POST,6549,rce,1
846,12,32,0,0,4,15,POST,7178,lfi,1
63,2,7,0,0,0,0,GET,8538,normal,0
91,0,1,0,0,0,2,PUT,8310,normal,0
338,14,23,2,0,0,27,DELETE,8054,xss,1
53,2,2,0,0,0,3,DELETE,4615,normal,0
90,0,2,0,0,0,3,POST,9430,normal,0
55,1,8,0,0,0,3,PUT,2466,normal,0
187,18,44,4,0,0,16,GET,8775,xss,1
355,13,11,4,0,0,21,POST,2759,xss,1
78,0,3,0,0,0,4,PUT,1708,normal,0
28,1,6,0,0,0,4,PUT,5408,normal,0
92,3,7,0,0,0,1,POST,6377,normal,0
311,17,12,2,0,0,24,GET,6404,xss,1
70,0,0,0,0,0,0,GET,7076,normal,0
54,3,8,0,0,0,2,GET,6221,normal,0
564,3,29,0,6,0,12,POST,4837,sqli,1
33,0,2,0,0,0,0,GET,8863,normal,0
322,11,41,2,0,0,25,GET,9963,xss,1
23,2,9,0,0,0,2,GET,1685,normal,0
58,4,0,0,0,0,1,POST,2485,normal,0
83,2,7,0,0,0,1,PUT,9888,normal,0
306,3,16,0,2,0,18,POST,7940,sqli,1
706,9,22,0,0,0,19,POST,3601,rce,1
984,14,10,0,5,0,17,GET,1453,sqli,1
85,0,8,0,0,0,2,POST,3206,normal,0
465,6,38,3,0,0,24,GET,6712,xss,1
41,4,7,0,0,0,0,GET,2990,normal,0
50,3,7,0,0,0,4,PUT,7546,normal,0
842,17,10,0,0,0,27,POST,1350,rce,1
67,3,6,0,0,0,3,POST,6342,normal,0
39,1,8,0,0,0,4,GET,7338,normal,0
57,1,8,0,0,0,0,GET,5434,normal,0
74,4,0,0,0,0,2,GET,3949,normal,0
87,1,5,0,0,0,1,GET,1279,normal,0
98,1,7,0,0,0,4,GET,5998,normal,0
20,1,9,0,0,0,2,GET,820,normal,0
593,8,49,0,0,0,7,GET,9535,rce,1
622,3,32,0,5,0,23,POST,6119,sqli,1
31,4,1,0,0,0,3,DELETE,2295,normal,0
24,1,8,0,0,0,2,POST,3,normal,0
69,4,8,0,0,0,3,POST,2560,normal,0
61,2,7,0,0,0,1,GET,6981,normal,0
31,0,2,0,0,0,2,POST,30,normal,0
862,12,18,2,0,0,10,GET,5952,xss,1
85,0,1,0,0,0,3,GET,9844,normal,0
93,0,2,0,0,0,2,GET,8132,normal,0
98,2,0,0,0,0,0,GET,9490,normal,0
36,4,3,0,0,0,4,POST,885,normal,0
663,19,27,0,0,3,18,GET,7492,lfi,1
882,14,33,0,9,0,26,POST,9392,sqli,1
81,2,2,0,0,0,1,DELETE,4843,normal,0
183,14,21,0,0,0,7,GET,4038,rce,1
53,2,5,0,0,0,3,GET,2290,normal,0
904,12,30,0,0,0,26,POST,3894,rce,1
737,4,35,0,2,0,27,GET,4596,sqli,1
77,0,3,0,0,0,1,GET,204,normal,0
70,0,4,0,0,0,4,POST,9675,normal,0
53,2,1,0,0,0,3,DELETE,5502,normal,0
63,4,5,0,0,0,4,POST,8197,normal,0
155,8,14,2,0,0,22,GET,7820,xss,1
97,0,4,0,0,0,1,GET,8140,normal,0
89,1,6,0,0,0,4,GET,531,normal,0
291,18,13,0,3,0,9,GET,8016,sqli,1
192,4,15,0,0,0,16,GET,226,csrf,1
86,1,5,0,0,0,1,GET,6142,normal,0
22,3,9,0,0,0,2,PUT,7482,normal,0
93,3,7,0,0,0,3,POST,2099,normal,0
70,1,3,0,0,0,1,POST,7313,normal,0
138,9,22,0,0,0,16,PUT,7290,rce,1
95,1,2,0,0,0,3,GET,4566,normal,0
67,2,0,0,0,0,1,GET,9088,normal,0
36,4,8,0,0,0,4,POST,9512,normal,0
26,4,8,0,0,0,4,DELETE,2661,normal,0
112,5,24,1,0,0,17,GET,1664,xss,1
135,13,43,0,8,0,20,GET,1525,sqli,1
23,3,7,0,0,0,4,POST,3750,normal,0
29,0,9,0,0,0,1,GET,6757,normal,0
36,3,5,0,0,0,2,GET,3654,normal,0
615,11,44,0,0,0,13,GET,2567,rce,1
322,12,13,0,0,0,27,PUT,1096,rce,1
88,1,2,0,0,0,1,GET,3098,normal,0
265,17,26,1,0,0,16,POST,3240,xss,1
482,7,40,2,0,0,22,GET,7967,xss,1
96,0,0,0,0,0,3,GET,6728,normal,0
994,10,19,0,0,0,14,PUT,5328,rce,1
43,2,3,0,0,0,1,GET,7778,normal,0
23,1,6,0,0,0,1,GET,8079,normal,0
43,2,6,0,0,0,4,GET,3614,normal,0
78,0,4,0,0,0,3,POST,847,normal,0
22,1,5,0,0,0,1,GET,3616,normal,0
474,14,49,0,8,0,12,GET,2704,sqli,1
59,0,4,0,0,0,3,POST,6754,normal,0
401,4,35,4,0,0,19,GET,3893,xss,1
73,1,8,0,0,0,3,GET,2994,normal,0
54,0,5,0,0,0,3,POST,4533,normal,0
75,1,9,0,0,0,0,GET,1500,normal,0
59,0,3,0,0,0,4,GET,2442,normal,0
585,18,27,2,0,0,13,POST,1725,xss,1
87,3,8,0,0,0,4,PUT,9757,normal,0
65,1,6,0,0,0,0,GET,7341,normal,0
97,1,5,0,0,0,4,GET,9935,normal,0
337,19,33,1,0,0,5,POST,325,xss,1
454,18,38,0,0,8,23,GET,4417,lfi,1
211,15,14,0,5,0,17,GET,2666,sqli,1
36,3,2,0,0,0,4,GET,9401,normal,0
55,1,2,0,0,0,4,POST,4361,normal,0
21,1,1,0,0,0,1,GET,7152,normal,0
96,2,7,0,0,0,4,POST,841,normal,0
71,1,0,0,0,0,2,POST,4778,normal,0
85,4,7,0,0,0,1,GET,2071,normal,0
71,3,2,0,0,0,0,GET,1284,normal,0
62,2,8,0,0,0,3,DELETE,1378,normal,0
924,14,49,0,3,0,22,GET,6339,sqli,1
74,0,9,0,0,0,0,GET,2658,normal,0
86,3,8,0,0,0,1,POST,3561,normal,0
280,8,38,0,8,0,16,GET,6007,sqli,1
77,4,0,0,0,0,0,GET,5452,normal,0
325,14,12,4,0,0,28,GET,4012,xss,1
88,3,9,0,0,0,1,GET,1978,normal,0
58,2,8,0,0,0,2,GET,4416,normal,0
188,5,23,0,9,0,7,POST,5496,sqli,1
787,12,23,0,6,0,26,DELETE,7874,sqli,1
629,11,20,2,0,0,15,GET,2224,xss,1
72,2,0,0,0,0,2,GET,7089,normal,0
31,4,4,0,0,0,1,GET,953,normal,0
32,2,1,0,0,0,2,GET,6934,normal,0
93,3,7,0,0,0,4,GET,5917,normal,0
930,9,34,0,0,0,26,GET,8261,rce,1
59,0,0,0,0,0,0,PUT,9286,normal,0
778,13,24,0,0,4,21,GET,5742,lfi,1
64,4,6,0,0,0,0,GET,4253,normal,0
54,2,1,0,0,0,3,GET,548,normal,0
22,3,2,0,0,0,2,GET,1839,normal,0
492,5,12,0,0,0,24,POST,1951,rce,1
139,17,46,0,7,0,16,GET,9250,sqli,1
759,8,26,0,7,0,25,DELETE,2507,sqli,1
317,12,47,4,0,0,23,GET,9074,xss,1
830,14,10,3,0,0,27,POST,6350,xss,1
181,9,16,0,0,0,19,DELETE,7603,rce,1
86,0,1,0,0,0,2,GET,2625,normal,0
91,4,1,0,0,0,2,GET,5893,normal,0
50,0,9,0,0,0,4,POST,7400,normal,0
546,3,39,0,0,0,10,GET,2153,csrf,1
943,7,23,0,0,6,29,POST,4761,lfi,1
85,1,2,0,0,0,4,GET,7185,normal,0
137,5,29,1,0,0,7,GET,3566,xss,1
310,3,35,0,0,5,7,GET,259,lfi,1
82,0,7,0,0,0,2,PUT,9700,normal,0
51,0,7,0,0,0,0,GET,8504,normal,0
860,14,18,0,0,0,24,GET,1844,rce,1
76,4,1,0,0,0,0,GET,7269,normal,0
147,3,19,4,0,0,10,GET,1533,xss,1
99,2,6,0,0,0,4,GET,5596,normal,0
538,10,43,0,0,6,9,GET,4769,lfi,1
906,6,28,0,0,0,10,POST,9615,csrf,1
807,7,15,0,0,5,8,POST,2020,lfi,1
58,4,8,0,0,0,0,GET,6358,normal,0
444,6,24,0,0,0,7,GET,5502,rce,1
323,6,26,0,0,0,21,GET,5243,rce,1
30,4,8,0,0,0,1,POST,1691,normal,0
587,7,37,0,8,0,26,GET,9920,sqli,1
42,2,1,0,0,0,0,GET,8519,normal,0
89,3,0,0,0,0,2,GET,1588,normal,0
57,0,2,0,0,0,2,POST,3753,normal,0
21,0,4,0,0,0,0,DELETE,97,normal,0
98,4,6,0,0,0,1,GET,4754,normal,0
287,19,18,1,0,0,17,GET,6173,xss,1
56,1,9,0,0,0,0,GET,9289,normal,0
369,13,33,0,5,0,15,GET,8052,sqli,1
71,2,8,0,0,0,4,GET,5018,normal,0
52,0,9,0,0,0,4,PUT,5704,normal,0
41,4,3,0,0,0,1,GET,7911,normal,0
650,11,12,0,8,0,9,POST,8276,sqli,1
37,3,1,0,0,0,1,GET,1277,normal,0
892,17,27,2,0,0,7,POST,518,xss,1
944,12,32,0,0,0,6,GET,5426,rce,1
771,17,29,3,0,0,7,GET,7815,xss,1
29,4,4,0,0,0,2,PUT,183,normal,0
98,3,3,0,0,0,1,GET,9164,normal,0
290,11,11,0,0,0,7,GET,2388,rce,1
67,1,2,0,0,0,1,POST,4322,normal,0
219,11,18,0,0,0,15,GET,4932,rce,1
35,2,7,0,0,0,0,GET,3827,normal,0
152,6,43,0,0,3,17,POST,2497,lfi,1
833,18,49,0,8,0,6,DELETE,3479,sqli,1
550,3,33,0,0,0,24,POST,8757,csrf,1
21,0,4,0,0,0,3,GET,1935,normal,0
742,12,38,0,5,0,25,POST,6275,sqli,1
60,1,4,0,0,0,1,POST,9018,normal,0
99,0,4,0,0,0,0,POST,349,normal,0
837,15,40,3,0,0,18,POST,98,xss,1
819,18,18,0,0,0,28,GET,1769,rce,1
505,8,28,0,0,0,14,GET,1804,csrf,1
707,13,26,0,9,0,7,POST,9252,sqli,1
39,4,0,0,0,0,4,DELETE,8112,normal,0
43,0,6,0,0,0,1,GET,4170,normal,0
346,3,14,0,7,0,24,DELETE,401,sqli,1
77,4,3,0,0,0,1,PUT,8379,normal,0
46,2,8,0,0,0,0,PUT,8330,normal,0
45,0,1,0,0,0,1,PUT,142,normal,0
26,4,0,0,0,0,1,POST,220,normal,0
61,1,2,0,0,0,2,POST,4240,normal,0
66,0,6,0,0,0,0,POST,7001,normal,0
72,1,8,0,0,0,0,GET,387,normal,0
78,3,1,0,0,0,0,GET,5991,normal,0
867,6,41,0,0,0,28,GET,559,csrf,1
88,0,2,0,0,0,3,GET,1839,normal,0
72,1,4,0,0,0,1,GET,1771,normal,0
276,18,21,2,0,0,14,PUT,8556,xss,1
45,2,2,0,0,0,2,POST,8608,normal,0
898,12,37,0,0,9,22,GET,7676,lfi,1
448,19,47,0,2,0,12,POST,9827,sqli,1
28,3,0,0,0,0,4,GET,2068,normal,0
83,2,7,0,0,0,3,GET,6757,normal,0
801,4,17,0,0,0,5,POST,516,rce,1
407,9,28,0,0,8,12,GET,9412,lfi,1
58,1,8,0,0,0,0,POST,660,normal,0
226,18,43,1,0,0,21,GET,3416,xss,1
22,4,6,0,0,0,0,GET,8521,normal,0
865,13,40,0,0,0,8,POST,377,csrf,1
48,1,0,0,0,0,4,GET,159,normal,0
861,11,12,0,0,4,21,DELETE,9455,lfi,1
695,6,44,4,0,0,17,GET,4174,xss,1
586,15,28,2,0,0,29,GET,2199,xss,1
46,4,5,0,0,0,2,PUT,9416,normal,0
40,2,7,0,0,0,0,PUT,6276,normal,0
58,2,7,0,0,0,3,GET,1988,normal,0
65,4,1,0,0,0,0,GET,6777,normal,0
85,4,8,0,0,0,1,POST,6312,normal,0
738,8,27,0,9,0,16,GET,8168,sqli,1
94,1,3,0,0,0,0,GET,865,normal,0
84,1,1,0,0,0,4,POST,8582,normal,0
