timestamp,event_id,user,action,resource,status,anomaly_score
1755447302.871815,1231,user2,file_access,resource_47,denied,0.33740976936741696
1755855704.873643,8882,user2,network_access,resource_72,failed,0.3656235399986115
1755590906.874725,6817,user1,file_access,resource_11,success,0.11829188626647041
1755777841.875617,1099,service,logout,resource_13,timeout,0.3095268526897637
1755977583.876369,1255,user2,login,resource_20,failed,0.651438644603547
1755751657.877003,5502,user1,logout,resource_47,success,0.021360096962549147
1755691890.877673,2580,user1,network_access,resource_61,success,0.1382050973374087
1756000062.878344,2455,user2,login,resource_61,success,0.18918571047429156
1755803374.879007,3104,user2,login,resource_22,success,0.1841299857655344
1755939771.879701,7671,service,login,resource_77,success,0.03015379471145421
1755943877.880402,7395,guest,file_access,resource_61,failed,0.5057042394408429
1755923096.880881,1844,service,logout,resource_59,success,0.3322636813563095
1755792156.881217,7613,user1,logout,resource_90,success,0.08939528336378405
1755573841.881785,2725,user1,network_access,resource_50,success,0.07096011395257777
1755542078.882379,4322,service,process_start,resource_12,success,0.060040111529526596
1755887486.88275,3108,user2,file_access,resource_57,success,0.18909859723428443
1755939116.883078,6710,admin,logout,resource_83,success,0.18671113579698329
1755550954.883397,4834,user1,process_start,resource_43,success,0.1179042572578764
1755985424.88374,9484,user1,login,resource_93,success,0.18457953534308086
1755558604.884058,7578,user1,logout,resource_22,success,0.035191710726153104
1755424740.884374,7420,guest,file_access,resource_23,success,0.477757917662782
1755579249.884783,4016,guest,file_access,resource_48,failed,0.6861042734934429
1755956206.885112,1710,guest,file_access,resource_65,success,0.6302587591390781
1755973928.885427,5950,guest,logout,resource_21,denied,0.09513999986491191
1755441168.885764,4982,user1,file_access,resource_34,success,0.15410192442942056
1755911252.886077,9028,guest,logout,resource_85,success,0.11689424065732555
1755494064.886389,2070,service,login,resource_64,success,0.16619057278677252
1755882554.886723,9248,user1,network_access,resource_96,success,0.09178255972823407
1755616102.887036,7519,user2,logout,resource_80,success,0.1040105483074427
1755544187.887349,7183,user2,logout,resource_86,success,0.033903598679068316
1755682448.887686,4714,admin,file_access,resource_89,success,0.1364358118451658
1755917125.888001,7971,user2,network_access,resource_42,failed,0.24652339889544514
1755524980.888315,8656,user1,logout,resource_44,timeout,0.015003336524424005
1755545985.888679,6585,user2,login,resource_11,success,0.16751528623723108
1755601534.890055,9428,user1,login,resource_59,success,0.11967572466499939
1755406328.890987,3006,service,file_access,resource_74,success,0.059223112959284376
1755619527.892956,7783,user1,file_access,resource_41,success,0.10735634173284914
1755731695.89357,3593,service,login,resource_51,success,0.09506231249318263
1755773285.894206,3204,user1,login,resource_85,success,0.0758759979249915
1755697293.894548,2538,guest,network_access,resource_90,success,0.047204058634499835
1755468977.894895,1545,user1,process_start,resource_56,denied,0.42864767907564916
1755860051.895214,2457,user1,file_access,resource_46,success,0.18480178451953977
1755735730.895532,2172,user1,login,resource_13,failed,0.3810603330365142
1755957199.895869,5149,guest,network_access,resource_28,success,0.10951185055557673
1755871079.896184,1916,user2,file_access,resource_27,success,0.47941657844079116
1755965864.8965,5793,service,login,resource_74,success,0.036121516580305955
1755740355.896835,7360,service,network_access,resource_6,success,0.07238617513854717
1755796839.897148,4663,guest,network_access,resource_8,success,0.11439129454959307
1755790809.89746,4195,user2,file_access,resource_35,failed,0.20486576411564972
1755804343.898735,5398,admin,logout,resource_18,success,0.19880829050323034
1755856799.899409,1986,service,login,resource_83,success,0.47045940893357713
1755916004.900096,1505,guest,process_start,resource_93,denied,0.7631767064894613
1755744975.9008,1260,user2,file_access,resource_10,success,0.49131576197894844
1755491791.901436,3734,user1,logout,resource_26,success,0.07484179883905993
1755485515.901783,4969,user1,login,resource_20,success,0.052953709100976125
1755642728.902297,6210,service,logout,resource_48,success,0.00526639229279351
1755961872.902759,9194,service,process_start,resource_4,timeout,0.13032870185792453
1755880424.903387,1237,service,logout,resource_19,timeout,0.3955261904188083
1755516435.903957,2666,user1,login,resource_52,success,0.057681276649880237
1755588204.9045,3662,user1,process_start,resource_38,timeout,0.017295720871214205
1755953188.905045,6967,service,process_start,resource_76,success,0.0397662372861213
1755767556.905572,3004,user2,file_access,resource_23,success,0.08876308357641005
1755429949.907947,5561,user1,process_start,resource_13,success,0.1369393857856912
1755941525.908773,6670,service,login,resource_65,success,0.10110602038297933
1755640173.909582,2580,service,logout,resource_84,success,0.13047365456070656
1755744251.909959,5805,user1,file_access,resource_58,failed,0.2132206192749918
1755561104.910414,2461,user2,file_access,resource_16,success,0.08630561324669705
1755848982.910739,1532,admin,network_access,resource_71,timeout,0.4003878040878322
1755932959.91106,1883,guest,login,resource_42,success,0.3781645943064619
1755842964.911384,8072,user1,login,resource_92,success,0.17566678559493845
1755797558.911735,7015,user1,logout,resource_49,denied,0.08041845304827651
1755494840.912095,9396,user2,login,resource_59,success,0.03328935281998429
1755959600.912718,8593,service,file_access,resource_96,success,0.12577363186652737
1755600409.913089,1482,user1,process_start,resource_19,success,0.4996072915958148
1755619640.913744,6232,user2,file_access,resource_88,success,0.11236173168371177
1755783594.9143,7388,user1,login,resource_16,success,0.10978676329567341
1755882239.914841,3614,user2,process_start,resource_11,success,0.1897324674246541
1755739176.915443,8254,user1,logout,resource_41,success,0.017442080183790943
1755930631.915976,7754,service,logout,resource_20,success,0.02856485903047339
1755767211.916506,4676,admin,network_access,resource_91,success,0.04601977076543602
1755609595.91703,7320,service,process_start,resource_45,success,0.10011143898488895
1755655860.91756,3526,admin,logout,resource_93,failed,0.38883959452617745
1755807410.918086,1745,admin,login,resource_85,success,0.33981368211445373
1755975546.918618,2364,user1,file_access,resource_80,success,0.10484423908782062
1755725256.919178,6599,user1,logout,resource_50,success,0.05142291687524685
1755698287.919705,1598,user2,login,resource_90,success,0.4408267053926872
1755882534.920238,2082,user2,process_start,resource_16,timeout,0.16944043599539704
1755405124.92076,6580,user2,network_access,resource_26,success,0.18654131302888455
1755485654.921287,1780,guest,process_start,resource_1,success,0.7994840808402166
1755793279.921815,7616,service,process_start,resource_96,success,0.09340703905490784
1755810202.922317,9459,user1,network_access,resource_42,success,0.09821953264086113
1755962895.923496,3135,admin,network_access,resource_58,success,0.1699066478656764
1755898362.924156,2770,user1,network_access,resource_69,success,0.07540363794328271
1755565293.925443,9924,user2,login,resource_36,success,0.07481211498383485
1755760717.926262,9505,user1,logout,resource_40,success,0.18198097478179398
1755699651.927281,3532,user1,file_access,resource_21,success,0.15783862735466622
1755431723.928289,7611,user2,process_start,resource_85,success,0.06432374994546024
1755877158.929033,4904,service,file_access,resource_65,denied,0.13909935018012742
1755631613.929727,8741,guest,network_access,resource_53,success,0.18669645165620974
1755901016.930364,2076,guest,file_access,resource_93,success,0.40485516536544164
1755500437.931025,3077,admin,network_access,resource_76,success,0.1676296387528072
1755989348.931638,9154,service,network_access,resource_7,success,0.039553706898698776
1755701700.932319,7311,user2,logout,resource_63,success,0.058155069519742725
1755555972.933006,8921,service,login,resource_18,failed,0.3107480200659286
1755766712.933352,6761,user2,network_access,resource_80,success,0.1421449920012636
1755823028.933681,3172,user1,logout,resource_10,success,0.1404486627382826
1755602139.934003,6290,user2,file_access,resource_62,success,0.13875466265482242
1755723832.934322,4545,user1,file_access,resource_20,failed,0.3672718247645438
1755756945.934642,3534,user1,file_access,resource_51,success,0.1745454060663471
1755638863.934959,8138,user2,process_start,resource_47,success,0.06681869087025481
1755732862.935275,9980,user1,network_access,resource_7,success,0.05584554706110559
1755962174.935593,5303,admin,network_access,resource_27,failed,0.2980693556681684
1755719855.935909,9762,user2,login,resource_11,failed,0.24650128448134667
1755596862.936225,3153,admin,network_access,resource_17,failed,0.38848563746198894
1755533858.936539,8246,user1,logout,resource_49,denied,0.017694670353162946
1755662032.936856,8545,user2,login,resource_18,success,0.03329875671876836
1755693490.93717,6516,service,process_start,resource_46,success,0.1262985688944885
1755412245.937484,6988,user2,file_access,resource_78,success,0.13078516237355312
1755640872.937799,7951,user1,network_access,resource_25,success,0.09854386694992119
1755623868.938114,6874,user2,logout,resource_15,success,0.10382029444002223
1755601776.938429,2693,admin,logout,resource_14,success,0.19836830631092783
1755679443.938742,1750,user1,network_access,resource_76,success,0.36573082016358816
1755861899.939057,6701,guest,logout,resource_73,success,0.10477668322189125
1755502948.941357,4887,user2,network_access,resource_83,success,0.11828169950029191
1755519111.942663,1620,user1,network_access,resource_79,success,0.43689164148556925
1755799003.943244,7713,admin,login,resource_44,denied,0.046652977946551814
1755419087.943673,5469,user1,process_start,resource_24,timeout,0.06443218401393953
1755663591.944013,8800,service,network_access,resource_88,success,0.012426237039577327
1755803563.94434,3833,user1,network_access,resource_54,denied,0.17397078946030697
1755489860.944963,2724,user2,file_access,resource_4,timeout,0.19538978902158402
1755764175.945603,7158,service,file_access,resource_89,timeout,0.06980119687113476
1755509131.946256,8194,admin,file_access,resource_32,success,0.11045395267393449
1755511679.946908,1099,user2,login,resource_39,success,0.4789045800412324
1755715962.947585,6842,admin,network_access,resource_65,failed,0.32754077149557315
1755976662.94798,6820,user2,network_access,resource_17,success,0.059519008502614004
1755880968.948307,5659,user2,login,resource_17,timeout,0.07288489549893795
1755776793.948656,2205,user2,process_start,resource_72,failed,0.26549175491983207
1755663461.949595,7142,user2,network_access,resource_59,success,0.005711052167306075
1755852051.950456,3381,user2,login,resource_83,timeout,0.08258691193339285
1755630578.951195,8921,user1,network_access,resource_76,success,0.15421735843739529
1755704699.951649,7976,user2,process_start,resource_81,failed,0.3624982275218591
1755765970.95201,8888,user2,network_access,resource_32,success,0.086326854740936
1755893534.952654,2348,user1,login,resource_61,timeout,0.0225306400327602
1755951603.953073,3446,user1,file_access,resource_81,success,0.04611914823170054
1755564367.953411,3001,user1,login,resource_84,failed,0.36880453901648697
1755695077.953732,7742,service,network_access,resource_91,success,0.07337638258482278
1755522954.954081,7396,user2,login,resource_93,timeout,0.11117357353574574
1755472942.954602,4801,user1,network_access,resource_20,success,0.09630791062869018
1755669939.955077,6053,guest,login,resource_7,success,0.1794490957768522
1755622047.955404,6721,user2,process_start,resource_84,success,0.028907238902085977
1755916172.955746,5320,user2,network_access,resource_45,success,0.055702901438378354
1755600884.958522,4856,user1,network_access,resource_48,failed,0.3253340107342837
1755726851.959646,6222,user2,login,resource_74,timeout,0.15800872338167188
1755838139.960143,5263,user2,login,resource_88,success,0.18273515461887035
1755603455.961427,9290,service,process_start,resource_73,timeout,0.1741682552667352
1755661401.962139,9237,user1,process_start,resource_19,success,0.04865841536325613
1755715922.962788,4798,guest,logout,resource_7,success,0.16856297071690235
1755884140.963427,4317,service,network_access,resource_63,success,0.0011854453863762604
1755820235.964,5718,user2,file_access,resource_70,success,0.11766002302793593
1755743528.964545,5473,user2,login,resource_34,success,0.00010482081409615152
1755494531.965029,5542,user2,network_access,resource_95,success,0.15852418764148107
1755834418.965539,6375,admin,logout,resource_91,failed,0.22594855984481446
1755489864.966053,5337,user1,network_access,resource_60,timeout,0.12371272448740885
1755404490.966599,2778,user1,network_access,resource_17,denied,0.10244452798147351
1755621629.967099,8088,user2,network_access,resource_96,success,0.18662725735216298
1755922174.96764,5335,user1,logout,resource_20,success,0.08090980244658053
1755848883.968165,9759,user1,login,resource_29,timeout,0.0032203956657373745
1755753192.968632,9235,user1,process_start,resource_74,success,0.1817865113352035
1755581527.969198,2883,admin,file_access,resource_87,failed,0.3861412819328892
1755648102.969838,9037,user2,process_start,resource_64,timeout,0.10943985008091224
1755434598.970457,1586,admin,logout,resource_58,success,0.3549539390417049
1755626136.971122,4470,user1,logout,resource_35,timeout,0.14986161594024663
1755576742.971521,6967,service,file_access,resource_99,success,0.016854445386666608
1755412001.971867,3747,user2,process_start,resource_95,success,0.14817261595951647
1755810737.972234,8026,service,logout,resource_23,timeout,0.1722485662866049
1755828734.972569,7801,user2,logout,resource_45,success,0.13293123981778773
1755563772.974487,6760,user1,file_access,resource_92,failed,0.3658012115278759
1755518177.975344,7264,user2,logout,resource_31,failed,0.27154695838504667
1755522669.976256,8097,service,file_access,resource_95,success,0.17072349936791542
1755623634.977018,7190,service,process_start,resource_46,success,0.15659665959142713
1755829006.977772,9894,guest,process_start,resource_60,success,0.44576381566111917
1755851109.978366,2287,user2,file_access,resource_99,failed,0.38921033067603567
1755770605.97915,6444,user1,process_start,resource_3,success,0.1522066729446805
1755671223.979892,6938,user2,login,resource_44,failed,0.2722620831158152
1755736671.980577,8121,user1,file_access,resource_10,success,0.1714425252155578
1755922504.981274,9429,user1,login,resource_39,success,0.18687331279838015
1755801265.981959,5577,user2,logout,resource_36,success,0.09944574014569635
1755609006.982723,6638,user1,logout,resource_37,failed,0.3266060040657982
1755971235.983447,1623,user1,process_start,resource_88,success,0.4642801576953466
1755653370.984139,9766,guest,network_access,resource_44,failed,0.24339759289978602
1755812165.984809,3692,user2,login,resource_77,success,0.1429422668943384
1755604508.985523,5252,guest,network_access,resource_86,success,0.18392163539075446
1755513785.986214,4923,user1,file_access,resource_24,failed,0.3664507221431126
1755791638.986926,9589,user1,logout,resource_22,timeout,0.1540008826504865
1755424102.987632,3347,service,network_access,resource_65,success,0.047877810988241135
1755983582.988294,9993,user2,logout,resource_96,failed,0.37331278744392266
1755898841.988996,3428,user1,process_start,resource_11,success,0.11563058822825976
1755706604.991909,2298,guest,file_access,resource_94,success,0.4398157258927998
1755409806.99278,9130,user2,network_access,resource_5,success,0.14198499799536266
1755979024.994305,4391,admin,network_access,resource_23,failed,0.39197539730525494
1755918782.995936,9156,user2,logout,resource_24,success,0.06411645536452384
1755915312.996709,7142,user2,logout,resource_64,failed,0.30536701855753146
1755449355.997097,2511,user1,file_access,resource_15,success,0.054962746547199376
1755677095.99745,3045,admin,network_access,resource_96,success,0.10508169962326708
1755902295.997917,8087,user1,file_access,resource_54,success,0.15639681714181575
1755730573.998527,4926,user1,file_access,resource_32,success,0.11327424538947473
1755852292.998888,6729,guest,process_start,resource_22,success,0.3428630400248776
1755988623.999216,1595,user1,logout,resource_53,timeout,0.44201938634081617
1755870338.99954,8315,guest,file_access,resource_8,success,0.3334782660861831
1755796114.99986,5703,user2,network_access,resource_19,failed,0.360760794120128
1755587190.000179,3918,user1,process_start,resource_27,success,0.18482289668046012
1755944587.000497,7112,user1,process_start,resource_80,success,0.0033039223199923698
1755757823.000814,8405,user1,file_access,resource_68,timeout,0.13764536659450857
1755762001.001131,5970,user2,login,resource_60,timeout,0.07995313813718813
1755884692.001447,6543,user2,process_start,resource_83,success,0.04661445861982292
1755737087.001764,2989,user2,file_access,resource_86,timeout,0.029196457496169906
1755903703.002079,1131,user2,network_access,resource_45,success,0.3059868360436067
1755481628.002396,3949,user1,login,resource_6,success,0.17306094569656108
1755677619.002777,4764,user1,network_access,resource_20,success,0.16288205878747752
1755605941.003202,9369,user1,logout,resource_39,success,0.14726568526100986
1755856645.003583,6703,service,network_access,resource_70,denied,0.17024772584317385
1755874263.003914,1308,user1,login,resource_7,success,0.4566666866993725
1756002884.004232,9398,user1,file_access,resource_78,success,0.17139075162013687
1755412744.004584,2127,user1,network_access,resource_43,success,0.11246343992900901
1755718096.004898,4945,user1,process_start,resource_64,success,0.013914252835057962
1755452092.005209,4988,user1,logout,resource_43,success,0.14834680568019903
1755702166.005523,1129,user1,network_access,resource_34,success,0.4604447864014288
1755422916.005835,8298,service,login,resource_16,denied,0.18681436523847253
1755768662.006146,1405,admin,process_start,resource_64,success,0.3100811088472066
1755730382.009289,9322,user2,login,resource_8,success,0.1829144656534147
1755489322.010024,4505,user2,process_start,resource_67,denied,0.01703024817018044
1755828523.010648,4793,user1,login,resource_22,timeout,0.14843468084710879
1755761594.011262,5326,user1,network_access,resource_42,success,0.19738475210263806
1755515190.011869,5926,guest,logout,resource_12,success,0.15239055154012526
1755418388.012479,7595,user1,network_access,resource_78,success,0.02306702332201356
1755900538.013073,6234,user1,network_access,resource_16,success,0.058599236023083145
1755845268.013713,2137,admin,logout,resource_33,success,0.17197993940667733
1755712135.01466,1519,user1,logout,resource_32,success,0.49819396395291504
1755567574.015003,7467,guest,network_access,resource_31,failed,0.258200129339894
1755660921.015329,3127,user2,process_start,resource_26,failed,0.28241218433232446
1755439665.015652,5355,user1,logout,resource_68,success,0.1367490126575682
1755611437.015971,6819,user2,logout,resource_73,success,0.13013831032666112
1755473565.016288,7290,user2,logout,resource_85,success,0.10315030995118335
1755658086.016605,4440,user2,network_access,resource_75,denied,0.17011831849236636
1755455663.016922,1926,user2,logout,resource_70,failed,0.5435288004081105
1755847327.017241,1827,guest,file_access,resource_89,timeout,0.6747219363035925
1755415624.01756,2313,guest,process_start,resource_43,success,0.4155984412979775
1755736290.01788,2788,user2,login,resource_92,success,0.08827543344246302
1755414177.0182,7652,admin,process_start,resource_1,failed,0.32771444610081246
1755990422.018516,7652,user2,network_access,resource_52,denied,0.014426845140516377
1755866483.018838,6736,service,network_access,resource_46,success,0.09407114725459075
1755637364.019158,9134,user1,process_start,resource_31,success,0.028470941305002717
1755814543.019476,9309,service,file_access,resource_67,success,0.0841323506675346
1755698446.019792,8758,service,logout,resource_32,success,0.011798170340952563
1755694728.020108,5823,user2,process_start,resource_4,success,0.13358172085018602
1755894616.020423,3772,user2,login,resource_51,success,0.12210533198278362
1755443537.020738,4832,user2,process_start,resource_37,failed,0.25011935606632063
1755715706.021053,1210,user2,login,resource_75,success,0.41256010443738383
1755882251.021368,3567,user1,network_access,resource_52,success,0.07744453728305288
1755561850.021683,9323,guest,logout,resource_92,success,0.054121659265437064
1755780071.021998,1269,user1,file_access,resource_98,success,0.4005415808317678
1755448332.022554,6636,service,file_access,resource_43,success,0.1358084460423207
1755476913.02288,5486,user1,logout,resource_5,success,0.07845851706834413
1755952966.024223,6511,service,network_access,resource_15,success,0.12129388161908138
1755928712.025154,4892,service,file_access,resource_47,success,0.047213344544614434
1755644995.026492,6432,user1,network_access,resource_10,success,0.11616371554644685
1755687419.027018,2186,guest,network_access,resource_22,failed,0.2079849414086321
1755866135.027373,6118,admin,logout,resource_95,success,0.05990924015379489
1755459078.027697,8085,service,process_start,resource_11,success,0.08037804664775816
1755710071.028126,2635,service,logout,resource_75,success,0.18446689736536065
1755957471.028488,6570,user2,logout,resource_40,success,0.005165863928850545
1755911828.028805,2009,service,logout,resource_40,denied,0.05645435719254963
1755597180.029119,5852,admin,network_access,resource_62,success,0.1470091612854328
1755714888.029436,3452,service,logout,resource_85,success,0.13505451812880243
1756003147.029749,1146,user1,file_access,resource_80,success,0.39629952743093555
1755988003.030061,5902,user1,network_access,resource_28,denied,0.09078107485161334
1755802873.030373,6284,guest,logout,resource_19,denied,0.027588107324869382
1755845121.030689,4206,user1,login,resource_90,success,0.06676061664522902
1755636393.031,1958,user2,login,resource_16,success,0.3798871580477511
1755934207.031313,3272,user2,file_access,resource_27,success,0.012064542235602826
1755800361.031626,4965,user2,login,resource_13,success,0.12318545096711829
1755541616.031936,5923,guest,process_start,resource_77,success,0.44272769606348483
1755417535.032247,4723,admin,login,resource_39,failed,0.2840708749443243
1755718799.032559,3164,user1,file_access,resource_21,success,0.1133330082403024
1755853394.03287,6229,user1,login,resource_48,success,0.07885661727691694
1755888359.033181,1921,admin,process_start,resource_84,success,0.46226080213788956
1755657271.033493,3978,guest,logout,resource_14,success,0.049048111434678576
1755927143.033847,5766,user1,process_start,resource_17,success,0.152084835528799
1755482842.034237,8238,service,logout,resource_80,denied,0.15307274781336674
1755451806.034567,5101,service,login,resource_18,success,0.07584865944346864
1755836843.034934,9927,user1,file_access,resource_37,success,0.1814633439959087
1755851416.035253,5537,user2,login,resource_60,timeout,0.02864448021791697
1755624795.035566,6781,user2,process_start,resource_16,success,0.1047813255918086
1755552872.035879,8670,service,login,resource_14,success,0.15611526219378527
1755938167.036193,8482,user2,process_start,resource_93,timeout,0.17812052359382263
1755788912.036505,8252,user1,logout,resource_36,success,0.16580863647583602
1755649819.036816,5008,service,process_start,resource_7,success,0.10243149628233304
1755709232.037129,3597,user2,process_start,resource_53,timeout,0.1814622313973322
1755727616.03744,2715,service,login,resource_2,denied,0.09266131372003572
1755977863.037751,1283,user2,process_start,resource_76,success,0.3852253277543054
1755441144.038478,8630,service,login,resource_46,success,0.07658460429080141
1755757815.03901,4370,service,file_access,resource_26,failed,0.34503455289339535
1755650819.039351,1597,service,login,resource_33,timeout,0.3319671498408404
1755719153.03968,2714,user1,login,resource_84,success,0.06205000029341201
1755605298.040999,2554,admin,network_access,resource_88,success,0.18719447503034703
1755910108.041613,4568,user2,logout,resource_67,success,0.026025330498450905
1755850770.042174,2079,guest,file_access,resource_23,success,0.395668391475421
1755765343.042748,3162,user2,logout,resource_78,success,0.13493534557122897
1755964074.043113,6663,guest,process_start,resource_62,success,0.35231510994957616
1755513321.04344,3216,user2,login,resource_84,success,0.17338777015857812
1755668313.043959,4595,guest,file_access,resource_44,success,0.444409214636327
1755762497.044418,6342,user1,network_access,resource_5,timeout,0.077412436421734
1755956270.044749,8434,guest,logout,resource_94,success,0.11995200558296804
1755597568.045069,5484,user1,login,resource_34,success,0.12309618644062159
1755518704.045386,3250,user2,file_access,resource_54,success,0.10009439895131525
1755793375.045702,6394,user1,logout,resource_75,success,0.14366201927698338
1755959663.046019,5106,user2,network_access,resource_31,success,0.03793580115665649
1755598896.046335,3561,service,process_start,resource_3,success,0.08462168379560196
1755739469.046651,3700,service,process_start,resource_32,success,0.015764779090670002
1755880393.046968,1546,guest,network_access,resource_60,success,0.39654535546999975
1755689014.047285,8726,user1,login,resource_18,success,0.034367685530537484
1755710282.047602,9591,guest,login,resource_69,success,0.13012378308449965
1755650533.047919,7620,user2,file_access,resource_42,success,0.1904889310985062
1755641183.048234,4275,user1,file_access,resource_50,success,0.10946048840443082
1755605495.048549,2319,user1,network_access,resource_75,success,0.12536904370013263
1755896608.048863,4312,user1,process_start,resource_80,success,0.09315999569959431
1755809186.049179,6898,user2,network_access,resource_66,failed,0.3414143915001562
1755424000.049495,6328,admin,process_start,resource_16,success,0.0658220002437273
1755810221.049813,2459,user1,file_access,resource_19,success,0.06723100882041136
1755946136.05013,6530,user2,login,resource_35,success,0.19492450792038396
1755657044.050444,5350,user2,logout,resource_36,denied,0.091168877585409
1755800256.050762,7017,admin,network_access,resource_35,failed,0.27000617348827677
1755820540.051077,9055,service,file_access,resource_25,success,0.17171651720712577
1755528914.051393,2815,user1,login,resource_29,success,0.17538509987951068
1755566605.051708,3676,user1,logout,resource_2,success,0.055887655401642714
1755525100.052022,5954,user2,file_access,resource_74,success,0.04527368088610487
1755764251.052335,6877,user1,process_start,resource_47,success,0.10121216972728864
1755435007.05265,2286,user2,logout,resource_41,success,0.08366365829971906
1755595252.052965,7113,service,login,resource_32,success,0.11492945880103517
1755699949.053279,3668,user1,network_access,resource_44,success,0.028165156566054384
1755666017.053967,5806,user1,file_access,resource_19,success,0.17705271473442397
1755617370.054511,9477,user1,logout,resource_47,success,0.05849686052938041
1755415990.054861,1136,admin,network_access,resource_63,failed,0.6394050227424044
1755930291.055245,5644,service,login,resource_48,timeout,0.12406711990791026
1755956747.055566,3645,user1,logout,resource_23,success,0.1262314893826739
1755671565.055883,1568,user1,logout,resource_13,success,0.34810200592836504
1755866329.056229,3645,admin,network_access,resource_38,success,0.06007922191873774
1755932303.056569,5319,service,network_access,resource_59,success,0.03085426347400797
1755496847.058055,6971,user1,process_start,resource_49,success,0.14364658761617413
1755937545.058696,1662,user2,process_start,resource_94,success,0.3843457734558056
1755812035.059625,4154,user1,logout,resource_89,success,0.1779641302739301
1755456286.060149,1995,user2,file_access,resource_1,success,0.3139820387011662
1755423851.060839,8829,user2,login,resource_15,success,0.0911008826672518
1755630800.061432,9419,user1,file_access,resource_10,success,0.07336070774740473
1755458321.062136,7388,user1,network_access,resource_69,success,0.03494800512637946
1755569444.062759,9713,service,network_access,resource_65,success,0.12544058960594404
1755568635.063371,9358,user2,file_access,resource_70,success,0.06708906658384975
1755654570.064001,3935,user1,logout,resource_60,denied,0.13825273275247993
1755770396.064341,3354,user2,logout,resource_32,success,0.018256550507356483
1755571673.064723,8043,user1,process_start,resource_15,success,0.056723321702552724
1755931451.065042,5205,user2,process_start,resource_94,denied,0.11715219164692801
1755850642.065358,7774,guest,login,resource_38,success,0.1911445255954479
1755515054.065704,7241,user1,file_access,resource_33,success,0.17803212151449566
1756001889.06602,7560,user1,logout,resource_9,denied,0.14649260635027192
1755768691.066333,2139,user2,login,resource_6,success,0.13087307311531768
1755881340.066666,5830,user1,process_start,resource_21,success,0.04508409114896044
1755927093.06698,1302,service,process_start,resource_30,success,0.3458871501400064
1755836749.067292,9671,user1,network_access,resource_67,success,0.16190901678304537
1755507300.067623,9849,user2,process_start,resource_86,success,0.07152643868285691
1755875384.067936,9870,user2,logout,resource_16,success,0.03350395597761533
1755477110.068248,3741,admin,login,resource_79,success,0.18555550363347242
1755730035.068742,5911,user2,file_access,resource_31,success,0.19146284973641364
1755649623.069106,9908,user1,login,resource_96,success,0.01497947977961911
1755683102.069418,2845,user1,process_start,resource_71,success,0.10279306371391753
1755784431.069754,3878,service,file_access,resource_95,timeout,0.03714012923707544
1755436622.070072,4014,user1,network_access,resource_87,success,0.03337390049674045
1755700547.070385,1712,guest,file_access,resource_53,timeout,0.6562005093678842
1755429724.070718,2670,user2,network_access,resource_68,success,0.15766142060529073
1755940563.071029,6435,user1,process_start,resource_96,success,0.018220975875052604
1755649136.071344,2216,user1,logout,resource_74,success,0.15098202935990104
1755682719.071673,1057,user1,login,resource_44,failed,0.6046045294137301
1755619174.071985,1412,user1,login,resource_90,success,0.4807050902917522
1755889758.072297,8585,admin,logout,resource_80,timeout,0.1512597635325622
1755793667.072627,3873,user1,logout,resource_93,success,0.16410944365261654
1755494181.072938,5016,user2,file_access,resource_55,success,0.026544446659002997
1755767397.07325,3607,user1,login,resource_32,success,0.19266683745210364
1755787280.076386,2268,user1,login,resource_58,failed,0.3980537393780119
1755836638.077333,5640,guest,login,resource_69,failed,0.2557403855491001
1755529696.077815,3697,service,login,resource_35,success,0.08785975185950526
1755781358.078311,6212,admin,file_access,resource_62,success,0.1376332673034141
1755747845.078816,7090,admin,file_access,resource_97,success,0.11297318835791577
1755572833.079152,6513,service,file_access,resource_12,success,0.10971630422067735
1755483114.079477,2743,user2,login,resource_54,timeout,0.02018464334957051
1755746134.079798,4177,guest,process_start,resource_73,denied,0.3670085999329784
1755648393.080121,2126,user2,logout,resource_12,success,0.075497417433521
1755783943.080437,8787,service,logout,resource_33,success,0.10028313345554943
1755546622.080752,2114,service,logout,resource_25,denied,0.1786356693379241
1755892617.081066,2145,service,file_access,resource_2,timeout,0.1338019337489373
1755626747.081381,1574,service,login,resource_85,success,0.4724481391920726
1755778937.081764,6477,user1,logout,resource_68,success,0.08428401922741711
1755554644.082081,8193,service,process_start,resource_30,denied,0.09644817427841008
1755900079.082395,5344,user1,logout,resource_65,success,0.09657380775352298
1755618663.082709,8423,user1,login,resource_6,success,0.01749135801693216
1755488639.083022,9469,user1,logout,resource_48,success,0.195205017136181
1755513575.083336,5097,guest,network_access,resource_6,timeout,0.03049356947105706
1755785177.083872,5632,service,logout,resource_79,timeout,0.1412586424758729
1755439428.085015,2286,guest,network_access,resource_97,timeout,0.08174882370150033
1755401250.085506,3377,user1,network_access,resource_97,success,0.17281366588923294
1755455630.085929,9376,user2,file_access,resource_81,denied,0.1954159549087394
1755940164.086263,7612,guest,file_access,resource_9,failed,0.5707460795114366
1755731309.086605,3251,user2,logout,resource_52,success,0.1558827532392644
1755979756.087214,4184,user1,network_access,resource_66,success,0.07741906291236521
1755758418.087924,6277,service,logout,resource_65,denied,0.136754687691389
1755697204.08865,6656,guest,logout,resource_55,success,0.13706288457818827
1755773064.089316,9811,user1,network_access,resource_28,success,0.185571663305532
1755772456.08967,9024,user1,file_access,resource_13,success,0.009681324706397598
