ip_address,threat_type,confidence,first_seen,last_seen
68.109.145.254,malware,0.13717732772931834,1755091881.670372,1755513871.670372
112.168.236.46,c2,0.572735212046145,1755100627.67084,1755663579.67084
220.130.78.141,phishing,0.3613698299280219,1755735185.671523,1755845395.671523
196.134.87.5,phishing,0.32441707981603174,1753526576.672322,1753960107.672322
43.28.149.164,malware,0.1398634485238835,1755431057.672887,1755803981.672887
139.61.38.66,malware,0.6962471858658505,1755430251.673483,1755491215.673483
175.239.100.23,spam,0.7563119585215247,1755477249.674073,1755911513.674073
209.15.165.237,spam,0.7804149242186638,1753453253.674546,1753606805.674546
206.78.145.72,phishing,0.7343417488516446,1754931325.67499,1755332690.67499
80.94.80.38,spam,0.8980952576881841,1754034455.675456,1754510568.675456
134.26.101.219,malware,0.5601920892950139,1753600267.675922,1753988957.675922
171.181.143.218,malware,0.9338785966891929,1755822856.676414,1756125888.676414
179.152.58.73,spam,0.38811254463524014,1754484428.676929,1754785837.676929
234.63.19.113,spam,0.18331846034688887,1755101416.677504,1755108728.677504
146.81.66.179,malware,0.3796331712024169,1754768465.677911,1754867456.677911
120.69.56.119,spam,0.12738008295395584,1755580836.678416,1755809388.678416
236.218.15.144,scanning,0.5686334038356522,1755382307.679108,1755572009.679108
185.55.52.4,c2,0.9810476309632397,1753913021.6798,1753981766.6798
222.103.7.164,c2,0.30972974801521624,1755517495.680325,1755568547.680325
20.49.96.59,malware,0.5464873957663606,1755927991.680822,1756404321.680822
126.227.43.99,spam,0.23826836835394,1755055482.682337,1755564135.682337
173.45.88.143,malware,0.6158214411886634,1754206532.684664,1754708802.684664
90.78.140.114,spam,0.3398138394818453,1755033950.685735,1755568278.685735
254.55.82.107,spam,0.3494445524597753,1754619951.68659,1755010753.68659
174.111.107.102,c2,0.24085710917241085,1754557584.687193,1755047751.687193
209.61.252.123,malware,0.9828566176173571,1753548813.687936,1753923271.687936
39.185.83.195,phishing,0.10789727955572605,1755962101.689037,1756232349.689037
31.155.165.194,malware,0.9783040041063088,1754270417.689605,1754318584.689605
54.237.167.135,spam,0.8995885346296865,1754142933.690237,1754217424.690237
73.163.200.199,spam,0.13622029355732562,1754687944.690785,1755098629.690785
71.138.25.172,phishing,0.9014960338925191,1753897026.691452,1754262046.691452
120.204.243.111,spam,0.3680650101574925,1753511647.691911,1753750560.691911
120.237.153.199,c2,0.5867310542341918,1755729322.692419,1755792036.692419
235.7.219.77,c2,0.509529357209795,1755369314.693037,1755964381.693037
150.141.125.12,malware,0.27364099266351577,1754373709.693499,1754567495.693499
111.64.43.248,phishing,0.6120730303851168,1754518708.694253,1755081908.694253
41.173.88.226,phishing,0.7204049399800745,1754408413.694867,1754767147.694867
209.141.71.137,spam,0.8482517569603711,1755112772.69537,1755457522.69537
167.87.154.1,c2,0.3025824981352122,1754147738.69596,1754522078.69596
67.177.50.58,scanning,0.23986101586511394,1754387557.696497,1754927546.696497
18.16.130.239,scanning,0.6882086374129919,1754453523.697216,1754462536.697216
202.247.225.159,spam,0.8369694646867677,1754709394.697883,1755017635.697883
222.224.232.215,c2,0.7213398144682811,1755947383.699547,1756269034.699547
90.74.24.13,scanning,0.8286231720441575,1753425190.700017,1753623490.700017
164.71.243.222,malware,0.4697588597328187,1753891811.70082,1754025594.70082
182.119.223.250,c2,0.6967484773625086,1755016303.70166,1755450469.70166
127.121.129.207,c2,0.9654210739350243,1754509604.702949,1754711236.702949
116.102.8.218,spam,0.9843332248095291,1755689952.704352,1755736498.704352
184.225.228.88,phishing,0.23531128725858988,1755874103.705345,1756106789.705345
61.228.144.79,phishing,0.5108605810496112,1755102341.706175,1755227044.706175
43.83.168.248,malware,0.3334456189344216,1754495759.706975,1754781577.706975
58.83.191.201,c2,0.6469098053398514,1754263387.707738,1754860926.707738
234.54.47.249,c2,0.990330614753553,1755709432.708417,1756090582.708417
124.181.247.160,scanning,0.7358766690728719,1754060150.709605,1754109999.709605
32.237.66.179,c2,0.5091251550176885,1755046326.710138,1755433243.710138
49.19.183.168,scanning,0.23422159706278403,1754194563.710679,1754600043.710679
135.11.201.177,malware,0.7620588799838964,1755453619.711309,1755495909.711309
212.32.48.71,spam,0.6676794982366908,1755280770.712054,1755615908.712054
108.152.40.205,spam,0.7960530021658951,1754740119.712588,1754993235.712588
76.209.65.62,malware,0.6341652029024777,1754089455.713055,1754184296.713055
75.245.171.210,malware,0.1708600314371335,1754399469.71357,1754637372.71357
63.192.140.41,spam,0.6488789931109862,1754366950.714077,1754820632.714077
112.105.45.90,scanning,0.9723179174122342,1755907921.714559,1756263383.714559
201.89.238.15,scanning,0.5435883074217694,1753982337.717313,1754520279.717313
61.108.220.61,c2,0.5345843091006193,1754340750.718665,1754370045.718665
66.182.167.204,c2,0.6656210648081201,1755865321.719418,1755894739.719418
176.211.31.235,phishing,0.4524687603584354,1755791639.72004,1756004104.72004
179.13.228.191,phishing,0.413828105825473,1755556504.720725,1755606503.720725
218.232.184.103,c2,0.9608483122993886,1755972539.721381,1756114767.721381
65.198.27.151,spam,0.43441579766458005,1753895766.722415,1754176222.722415
148.110.82.125,phishing,0.15538838221890658,1755672414.722958,1756096559.722958
219.16.213.133,scanning,0.9153596887744442,1755408496.72348,1755812333.72348
22.206.185.83,c2,0.144626473471602,1755883935.723942,1756463064.723942
3.162.45.50,phishing,0.9760412761976055,1754093388.724468,1754223405.724468
224.242.111.180,c2,0.9878920887761056,1753861282.725048,1753913602.725048
25.110.37.40,scanning,0.8830431969457527,1755265259.725636,1755455186.725636
98.19.91.137,scanning,0.4516322956192984,1754051137.726294,1754634195.726294
158.228.48.112,phishing,0.9119982578863367,1754457178.726871,1754791480.726871
25.245.8.193,c2,0.991078521069494,1755010668.727436,1755325524.727436
177.11.230.41,phishing,0.44051988165641875,1753742103.728032,1754265202.728032
225.75.67.168,scanning,0.9445034823593131,1753984325.728691,1754589114.728691
165.252.11.44,malware,0.5464269048281899,1755646565.729378,1755995352.729378
189.67.13.92,c2,0.5069251496102027,1754902247.730313,1755011693.730313
17.48.142.191,malware,0.6742985690835547,1755300378.730839,1755805081.730839
37.30.169.173,scanning,0.6883480834839827,1754842845.731447,1755392354.731447
34.208.243.101,spam,0.6396761296620697,1754883477.734828,1755158556.734828
24.67.4.224,malware,0.9715238033587246,1755170204.737075,1755248487.737075
10.138.178.44,malware,0.5125645477274758,1754083057.73768,1754528335.73768
111.186.105.64,phishing,0.4129885188231651,1755504696.738347,1756042878.738347
233.104.89.6,malware,0.26546115420036803,1755984159.738921,1756519138.738921
157.166.239.220,malware,0.22662588147467166,1753862286.739645,1754083427.739645
190.142.139.103,phishing,0.9913613811239796,1754800631.740344,1755345622.740344
14.234.57.93,phishing,0.8628806319868384,1755736676.740902,1755906239.740902
11.99.207.8,spam,0.9423766762396518,1754483354.741474,1754718966.741474
152.158.104.99,malware,0.3281947983387183,1755365643.741982,1755616083.741982
223.145.59.31,phishing,0.8571775163497316,1754148729.742605,1754252420.742605
60.252.244.52,scanning,0.118514318218926,1754437601.743103,1754627180.743103
141.72.208.190,scanning,0.9002926120817717,1755191228.743559,1755465735.743559
243.61.2.161,malware,0.3490029479611737,1753424882.744038,1753949969.744038
38.92.207.215,scanning,0.3837306316373469,1754865295.744816,1754908853.744816
23.242.110.107,spam,0.6748510679353054,1755969731.745548,1756031415.745548
186.191.34.179,phishing,0.9553976222935098,1754329654.746086,1754759740.746086
90.13.80.30,scanning,0.2965944204898123,1754210284.746594,1754287233.746594
192.247.172.40,scanning,0.8525015244349189,1754553035.747235,1755044022.747235
15.248.172.218,malware,0.8101043961046251,1755416495.747776,1755479490.747776
237.119.198.234,phishing,0.2532244833655679,1753985082.748283,1754239881.748283
100.6.83.31,phishing,0.5486903904981639,1755138783.751219,1755488731.751219
193.239.234.114,scanning,0.267017142470543,1754309913.75245,1754725564.75245
129.39.215.218,c2,0.12002531673369787,1754643277.753022,1755137562.753022
199.151.171.150,spam,0.7080649909288304,1754544217.753556,1754994687.753556
179.110.19.62,spam,0.691744653330626,1754456172.754284,1754627312.754284
72.78.189.100,phishing,0.9296683064073187,1755661971.755019,1756178828.755019
76.74.142.73,scanning,0.7017295767024517,1753417762.755639,1753418847.755639
20.241.203.154,spam,0.15042621992402233,1754053021.756442,1754487833.756442
45.11.200.221,phishing,0.5802421613728851,1753823917.757233,1753878812.757233
81.32.203.98,scanning,0.6521434946667817,1755680481.757712,1755894722.757712
16.153.229.72,scanning,0.7287143366176595,1753829698.758266,1754184747.758266
23.162.195.94,phishing,0.9723971128164943,1754378043.758739,1754656943.758739
29.9.194.185,scanning,0.15577753239056744,1754351460.759331,1754633929.759331
110.82.177.105,scanning,0.6903256172337762,1754105681.760209,1754608508.760209
123.136.111.117,c2,0.1950244416139852,1755185331.760886,1755469136.760886
56.81.232.172,c2,0.49583866404991983,1754253973.761659,1754480914.761659
61.80.218.121,scanning,0.12252259140747995,1754580780.762399,1755108796.762399
185.126.182.219,spam,0.4585826518655173,1754628488.762899,1755174190.762899
227.141.78.240,scanning,0.5360846330130821,1755800948.763533,1756046337.763533
201.202.63.199,spam,0.8522257326560524,1754810285.763975,1755189669.763975
28.2.127.17,c2,0.9428349232153675,1754601481.764447,1755015888.764447
35.2.33.76,scanning,0.584329087073309,1754230173.765043,1754470497.765043
121.59.9.77,spam,0.6666106556518945,1755963076.768049,1756341434.768049
196.21.43.201,phishing,0.7575040728077187,1755652256.76888,1756142651.76888
146.216.77.225,phishing,0.6564599390719046,1755241467.770662,1755726247.770662
86.16.216.116,c2,0.5511164296828179,1754933107.771288,1755422207.771288
167.44.28.168,phishing,0.11523641718298155,1754812055.771783,1754995698.771783
121.188.140.16,scanning,0.3507654997807813,1753708445.77233,1753777392.77233
154.56.120.90,malware,0.8233794528122715,1753426553.773128,1753635962.773128
53.119.7.228,scanning,0.7388208388622264,1755782717.773946,1755832455.773946
95.250.195.187,phishing,0.40472737474741627,1753688355.774482,1753813105.774482
17.112.52.7,scanning,0.8183537223560607,1753942693.77509,1754448564.77509
229.195.251.187,c2,0.7430875313050046,1755947163.77555,1755980492.77555
213.41.200.22,c2,0.8756453177421425,1755439434.776096,1755893934.776096
78.231.41.92,malware,0.35610475578544243,1754802885.776644,1754911265.776644
10.146.227.236,phishing,0.7669709240885163,1755689928.777302,1755828188.777302
26.249.28.251,malware,0.27940648083631536,1755466430.777854,1756053713.777854
74.254.140.120,malware,0.836949609292706,1755701058.778416,1755923510.778416
4.4.137.143,phishing,0.9007423481119577,1753790612.779012,1753896159.779012
99.180.127.32,malware,0.6081143127464002,1755635807.779777,1755925514.779777
225.96.83.158,spam,0.5836454581954313,1754788942.780453,1755067237.780453
102.140.60.60,scanning,0.41315577528789316,1755938224.781044,1756322257.781044
34.176.161.196,scanning,0.16238463523418517,1754189953.78142,1754771143.78142
71.114.29.151,phishing,0.803656172055689,1755603322.781885,1755652782.781885
145.64.212.61,malware,0.5616809577229077,1754369795.784191,1754435576.784191
239.248.37.135,spam,0.33911061895255357,1754918893.784822,1755349480.784822
208.75.214.157,malware,0.9180981949355301,1754764685.785267,1755233998.785267
182.205.195.158,phishing,0.7960178021350867,1755945670.785729,1756299770.785729
83.144.156.4,c2,0.30015229196082904,1755896219.786277,1756230154.786277
239.144.118.20,malware,0.14427009120881987,1755346326.786848,1755575356.786848
205.236.164.94,malware,0.49043931443632494,1754216604.787645,1754676891.787645
85.134.24.111,scanning,0.21941384190476454,1755853941.789412,1756368448.789412
78.178.124.140,c2,0.19340373535900468,1755616050.790068,1755663880.790068
67.229.161.171,phishing,0.6425602721077157,1753915134.790958,1753935677.790958
126.218.28.98,phishing,0.5901148823399508,1755336182.791872,1755901442.791872
166.153.239.190,scanning,0.5800666376309432,1755717437.792567,1755972893.792567
111.76.73.160,c2,0.7921209149043831,1754776314.793103,1755368658.793103
129.131.104.28,c2,0.27827175750409106,1753887029.793756,1754328617.793756
219.102.35.202,spam,0.8167920799155938,1755565251.794402,1756044993.794402
156.22.237.16,scanning,0.9286906508726799,1754329245.79512,1754472519.79512
87.78.160.67,c2,0.6088630527554538,1755749666.795776,1755900134.795776
177.33.115.19,spam,0.985943181356743,1755326711.796297,1755840599.796297
24.27.177.75,malware,0.27347680937144103,1755872830.797044,1756327900.797044
193.98.146.210,spam,0.8930703132048781,1753885420.797663,1754299849.797663
196.32.10.235,scanning,0.6808976498651468,1754899998.798149,1755455144.798149
99.219.196.74,malware,0.8265828706921471,1755636435.798771,1756139139.798771
152.231.161.233,c2,0.9759583449452639,1755341560.800495,1755872929.800495
61.131.86.35,scanning,0.15929842538370956,1755606234.801197,1756097133.801197
171.119.134.55,spam,0.7982752947927867,1755983302.801773,1756239608.801773
174.163.100.8,phishing,0.1286249781104572,1754273556.802404,1754347284.802404
102.115.135.88,scanning,0.3157697556444326,1754249929.802835,1754316482.802835
160.173.33.202,malware,0.22663704774301685,1753485844.803239,1753649441.803239
103.36.34.88,phishing,0.1691645156751108,1754432054.803645,1754920030.803645
25.126.8.216,spam,0.20724134098641833,1753629149.804043,1753825134.804043
68.176.228.198,c2,0.6358360298940041,1755118537.805277,1755334495.805277
35.134.118.26,scanning,0.6335668044029994,1755761868.805777,1756126758.805777
32.140.133.64,c2,0.994078098624311,1755854264.806192,1756240846.806192
141.218.131.29,phishing,0.2152144586830927,1755849220.806594,1756003956.806594
134.139.166.118,phishing,0.536445127524487,1755177071.807323,1755741892.807323
29.60.54.93,scanning,0.9049508683286417,1753690214.807961,1753817454.807961
126.213.77.10,c2,0.5621698692212352,1755381229.808439,1755857898.808439
223.113.180.162,phishing,0.5214708528399625,1753463668.808933,1753982996.808933
200.160.183.97,phishing,0.12609347049908187,1755057009.80948,1755500454.80948
21.111.224.75,phishing,0.9403697784050321,1755117342.810247,1755164684.810247
145.78.217.48,c2,0.7195792116188493,1755164618.811085,1755289557.811085
166.146.26.223,scanning,0.7343058641029542,1755060364.811535,1755222325.811535
241.253.90.243,spam,0.5410382681526196,1753681741.812206,1753706077.812206
225.183.221.53,scanning,0.4973668268597786,1754023485.812848,1754158590.812848
45.18.99.173,c2,0.1426149795941555,1755861384.813506,1756111104.813506
223.164.68.56,phishing,0.7428861735493357,1753496331.814087,1753568249.814087
215.36.224.88,malware,0.2582720931845733,1754675912.814607,1755078990.814607
236.186.233.209,phishing,0.17898045019299652,1754061532.815185,1754534744.815185
146.103.129.191,c2,0.9812379157763398,1755135581.816715,1755642727.816715
22.111.125.57,malware,0.9024225021622986,1754153219.818134,1754225794.818134
45.36.87.118,spam,0.11538416810831983,1754646512.820077,1754994318.820077
29.187.164.205,malware,0.8160070262520427,1755924456.820765,1756073536.820765
89.76.221.139,spam,0.8720208435543316,1753712094.821441,1754216567.821441
53.142.64.208,phishing,0.18784899840673674,1755098295.822427,1755526592.822427
26.20.125.44,malware,0.9934521576342651,1755107220.82297,1755183597.82297
24.140.60.84,scanning,0.5907728821291818,1755142756.823628,1755429766.823628
43.96.119.53,spam,0.5173585623381887,1755885319.824216,1756099968.824216
227.42.77.233,scanning,0.9031242027476277,1753550841.824891,1754019582.824891
123.33.207.15,scanning,0.8272132741565051,1755623553.825825,1756079472.825825
209.107.239.180,c2,0.5653132514980445,1754298628.82656,1754446672.82656
225.93.181.174,phishing,0.7036610439769143,1754481996.827378,1754962566.827378
178.137.26.3,spam,0.7020564775845625,1755010461.828284,1755319664.828284
84.133.138.80,malware,0.3681616860625232,1753486541.828883,1754056738.828883
171.156.222.19,phishing,0.45633286645626614,1755423493.82937,1755802451.82937
139.182.98.121,malware,0.4663764755338464,1755214332.830059,1755564767.830059
183.201.10.149,phishing,0.6537710581960164,1754865150.831014,1755441768.831014
171.139.33.186,scanning,0.7649175608644734,1754534982.831565,1754765187.831565
192.87.249.73,malware,0.6833970423765329,1754419671.832152,1754748576.832152
63.143.244.36,scanning,0.15865479630748633,1754739350.835913,1754776114.835913
111.175.219.153,spam,0.30548815641724847,1755912218.836673,1756087774.836673
233.148.197.164,scanning,0.4136786039032212,1755051017.837273,1755251082.837273
208.157.225.144,c2,0.24605274188262133,1754355210.83857,1754531962.83857
68.179.89.161,c2,0.6274994823083216,1753818580.839948,1754100804.839948
36.10.113.36,c2,0.3043286508540418,1753928959.840775,1753933445.840775
102.249.140.169,phishing,0.5393403604785781,1755895801.841781,1755922377.841781
181.33.87.73,phishing,0.8512641592992708,1755093763.842373,1755433055.842373
108.183.168.26,c2,0.3454011912413296,1754076192.843168,1754245641.843168
142.245.248.175,phishing,0.30491796333663856,1755458457.843789,1755967422.843789
246.141.106.172,malware,0.29267618905239473,1754786628.844351,1754801841.844351
79.252.151.248,spam,0.2227468536403091,1754402525.844907,1754799268.844907
3.14.209.34,scanning,0.10362275096857368,1754811378.845477,1755226713.845477
29.227.210.232,scanning,0.136467572895703,1755741690.84596,1756071820.84596
229.242.67.164,spam,0.7240263536572392,1754875962.846733,1755247129.846733
121.208.9.203,c2,0.8462188266835582,1754494277.847236,1754666668.847236
176.229.149.33,malware,0.8433763026251383,1754771878.847748,1755359437.847748
202.18.175.244,scanning,0.3097004408280967,1753768849.848274,1754159865.848274
173.131.150.155,c2,0.2375999610803167,1755731344.848835,1756087856.848835
186.135.143.26,c2,0.3860068677281775,1754151872.852529,1754282165.852529
231.135.129.202,scanning,0.6002842461812157,1754969981.853587,1755390852.853587
216.83.3.55,spam,0.4604007038066964,1753934257.854254,1754018336.854254
146.230.211.241,phishing,0.5008609700087583,1755848884.854813,1755887679.854813
226.59.76.172,spam,0.8780292132560454,1754753195.855251,1755014907.855251
49.67.230.215,scanning,0.7522385387179398,1755974770.855899,1756245826.855899
16.144.251.28,c2,0.7305920459990687,1754026914.85635,1754521871.85635
52.174.206.238,spam,0.7241154211568507,1755035118.856944,1755146269.856944
127.169.98.118,c2,0.3802741784930429,1753949319.857461,1754062152.857461
155.160.184.10,malware,0.6155794035701674,1754267770.85815,1754569599.85815
167.239.18.201,malware,0.3053101629882954,1755506135.858858,1756040434.858858
168.193.104.247,spam,0.36442182593395667,1756004524.859338,1756473016.859338
144.218.183.95,phishing,0.649876282116293,1753821796.859716,1754326280.859716
180.117.10.122,spam,0.1625570168636739,1753485418.860134,1753946525.860134
198.92.220.59,scanning,0.26482183441459284,1753579945.860791,1753800353.860791
119.57.182.194,phishing,0.26318177333619597,1754419487.861545,1754949014.861545
242.63.72.243,c2,0.5487276586520909,1754947666.862184,1754995248.862184
217.52.236.62,scanning,0.8287783456920974,1754408572.862593,1754726904.862593
173.53.237.63,malware,0.3113562443820268,1755530824.863006,1756062325.863006
94.138.113.93,phishing,0.3082713599594338,1755203997.863452,1755620581.863452
118.184.88.89,malware,0.6756799977422832,1753672399.86391,1754040921.86391
113.166.156.8,phishing,0.4368930081515685,1755955294.864282,1756248466.864282
82.110.227.145,spam,0.30612257136262205,1755675212.864707,1756071774.864707
124.86.70.47,spam,0.8098968127378868,1754744519.865119,1755225489.865119
130.192.214.240,spam,0.5919845952730574,1755813588.86551,1756238155.86551
22.202.46.168,scanning,0.63738821404934,1755402687.867021,1755510591.867021
157.9.9.22,phishing,0.31817988550546655,1755157070.867426,1755461678.867426
147.207.161.202,malware,0.7967411132474493,1754689482.868044,1754787597.868044
29.183.135.44,scanning,0.5745022764403562,1755167718.86849,1755553939.86849
185.54.220.46,phishing,0.5634841633262253,1753692738.869076,1753734168.869076
91.206.61.166,scanning,0.49936182630274417,1753696206.869579,1754287502.869579
76.8.83.9,spam,0.8151641119241034,1754584832.87003,1754851729.87003
42.41.198.161,scanning,0.6704852014468712,1754323621.87039,1754535291.87039
164.97.213.98,spam,0.20009491750199385,1753463812.87082,1753703166.87082
130.227.142.249,scanning,0.6537047490691037,1755733643.87159,1756024181.87159
236.89.1.130,c2,0.2813743026264182,1753905405.87202,1753922735.87202
138.19.234.208,scanning,0.1398198421160275,1755610275.872528,1755960065.872528
173.217.187.167,spam,0.607220508498894,1754519523.872965,1754530843.872965
242.102.169.221,phishing,0.377978680910942,1754239544.873364,1754691474.873364
5.199.202.202,c2,0.57825847629669,1755374975.873749,1755628706.873749
138.178.227.245,c2,0.516906673668126,1753785550.874121,1754163096.874121
122.109.147.92,scanning,0.4855152554318356,1754257317.874496,1754585033.874496
211.37.245.14,spam,0.32812241024409705,1754403957.874888,1754559303.874888
42.1.23.247,spam,0.4862897015875298,1754249503.875277,1754800432.875277
191.189.49.47,c2,0.8283212530781343,1754660617.87567,1755199451.87567
53.204.25.99,malware,0.31333735802681206,1755208884.876069,1755415842.876069
43.82.238.123,malware,0.45576324815560454,1753660527.876462,1754122223.876462
94.56.173.193,c2,0.6375195714898759,1753808291.876854,1753930932.876854
153.176.116.84,phishing,0.6600622382538774,1754644244.877251,1755181053.877251
51.244.123.137,malware,0.5742875964937852,1754173814.877645,1754597645.877645
39.203.136.153,phishing,0.8779848656698931,1754101571.87804,1754450706.87804
83.187.159.139,scanning,0.937024154099346,1754649827.878428,1754870539.878428
184.35.166.249,malware,0.7140063408189256,1755191183.878837,1755652505.878837
112.27.48.24,phishing,0.7367846406532064,1755062371.879234,1755491869.879234
115.162.120.225,phishing,0.12566664452016332,1755496869.879629,1755970727.879629
152.129.6.19,c2,0.5153462186062024,1753891923.880022,1754073094.880022
73.47.85.28,spam,0.10027875872350535,1754093395.880456,1754602530.880456
202.162.43.10,c2,0.7907560258558277,1754951196.880935,1755282890.880935
84.209.3.239,spam,0.7831818652564243,1755511353.881323,1755694854.881323
8.55.91.138,malware,0.6402613984556168,1754949253.881698,1755191478.881698
64.95.2.173,phishing,0.5860014068038467,1755172300.88215,1755382890.88215
157.27.85.9,spam,0.48305940617693377,1754593834.883075,1754719330.883075
144.100.75.249,c2,0.9664632202575311,1754192439.884178,1754231311.884178
188.164.11.51,malware,0.3633367992615485,1755866819.884909,1756345939.884909
48.84.214.198,c2,0.6912136953637809,1753650006.88578,1754004949.88578
148.54.55.186,phishing,0.3038145433822494,1754956124.886657,1755150130.886657
201.131.122.100,scanning,0.18905707151788143,1755899627.88724,1756318924.88724
138.199.217.27,spam,0.39234053362527077,1755886560.887733,1755919663.887733
154.227.81.87,phishing,0.5126938943314601,1753419047.888779,1753540576.888779
123.121.96.93,c2,0.6531781191335025,1754967513.889303,1755432342.889303
115.49.101.148,scanning,0.6572434354481808,1753724018.889797,1754258439.889797
6.62.235.226,spam,0.9643935735447012,1753599563.890264,1754203235.890264
150.91.88.76,scanning,0.14807500474105956,1755161483.890739,1755252430.890739
140.177.161.214,phishing,0.4437735925749543,1754731898.891199,1755049755.891199
88.230.188.54,scanning,0.8324219595341467,1754616375.891697,1755099244.891697
216.164.197.39,scanning,0.2526274007386421,1753877847.892159,1753911968.892159
244.65.213.168,scanning,0.9026876502407989,1753914940.892618,1754388408.892618
87.205.47.155,c2,0.6188138708133105,1754718182.893044,1755107748.893044
44.152.125.119,malware,0.6302808160874678,1754956125.893481,1755519047.893481
138.193.49.124,phishing,0.6007343468008703,1755928153.893942,1756333249.893942
120.31.68.226,c2,0.20373330612343313,1755410194.894418,1755711549.894418
222.83.41.202,c2,0.9868102468185795,1755056397.894869,1755625341.894869
84.4.230.108,spam,0.5553256059646252,1754440406.895279,1754515381.895279
6.251.14.198,spam,0.24689987735013888,1755118501.895687,1755624702.895687
12.136.74.144,spam,0.10869964002116411,1755686386.896102,1755719966.896102
221.84.209.147,malware,0.44344996648044444,1754484071.896495,1754845187.896495
14.17.13.93,phishing,0.41433841526287507,1755537133.896897,1756077325.896897
29.37.103.211,scanning,0.7648982930867632,1755059587.897305,1755648996.897305
114.95.158.188,malware,0.224130690787333,1754408049.897705,1754896266.897705
18.164.136.146,spam,0.276242543969642,1754457514.898122,1754616409.898122
210.71.65.220,malware,0.9612785707392796,1755450470.898577,1755544670.898577
223.102.156.131,scanning,0.4998801389200619,1754125923.899038,1754209222.899038
65.134.24.37,scanning,0.3615996354394395,1753426947.902024,1753554792.902024
173.63.29.101,scanning,0.2391149363272908,1755375313.904069,1755868147.904069
55.153.219.173,c2,0.39419091078878765,1755331992.904656,1755678760.904656
201.221.65.82,malware,0.4421051729871077,1753578018.905176,1753668746.905176
226.115.28.240,c2,0.346418192261721,1753981582.905703,1754055095.905703
54.32.114.38,phishing,0.12204705857645684,1755236645.906198,1755392224.906198
205.110.245.103,scanning,0.20422440041266698,1755089978.906719,1755347122.906719
3.210.154.54,phishing,0.172650974124623,1754095106.907158,1754470619.907158
237.175.130.42,phishing,0.33877573310837705,1753616966.907617,1753965094.907617
124.2.91.240,c2,0.31395642605042823,1754999243.908088,1755366750.908088
154.16.198.237,spam,0.7306586923269387,1755336118.908514,1755605307.908514
165.116.150.6,malware,0.6917242319705382,1755894454.908919,1755942476.908919
177.189.177.61,scanning,0.6104472033549381,1753822492.909337,1754230050.909337
150.85.6.189,c2,0.16633883680501943,1753962118.909887,1754056321.909887
170.170.224.23,c2,0.6115125257184222,1754856596.910315,1754886980.910315
67.55.132.31,phishing,0.1263643345048336,1754349670.910747,1754542372.910747
66.159.47.235,phishing,0.44196051263266767,1755303853.911175,1755515909.911175
186.119.189.246,malware,0.5903016538330897,1755958686.91167,1756074734.91167
14.45.77.230,phishing,0.7267382648835092,1755612065.912056,1755968038.912056
217.67.210.178,c2,0.3281222271186045,1754693187.912587,1755146872.912587
34.239.240.39,spam,0.7752811945417477,1755225770.913041,1755379577.913041
100.135.18.70,phishing,0.45150589218432857,1755048121.913481,1755550699.913481
105.93.196.142,scanning,0.4239653723948399,1754610656.913933,1755214642.913933
187.11.148.183,spam,0.9962774878876317,1755107873.914345,1755273593.914345
208.210.1.104,malware,0.7525061420025809,1753903710.914783,1754062264.914783
138.50.140.92,malware,0.43847804155204184,1755212051.915251,1755661820.915251
26.42.178.61,malware,0.7196609695686068,1754869369.915747,1755411727.915747
204.182.115.156,c2,0.17642830512089275,1753455531.91747,1753749164.91747
139.172.101.187,c2,0.6779204157647042,1753481282.918219,1753599574.918219
42.164.137.140,phishing,0.22961832224652962,1755006294.919015,1755016566.919015
69.80.191.101,scanning,0.6147844168096114,1753670229.919657,1754092070.919657
160.124.42.47,c2,0.39454767399830504,1753582400.920152,1753869458.920152
185.109.27.187,spam,0.5750867871006062,1753842548.920639,1754249026.920639
30.168.119.241,malware,0.8006818339030649,1755200988.921134,1755560259.921134
110.32.138.219,c2,0.2426873820324494,1753860279.921763,1754197081.921763
36.240.56.36,malware,0.5225992425941797,1755507357.922904,1755691664.922904
109.245.209.87,malware,0.3106562433148674,1755838751.923432,1756247383.923432
113.223.70.227,spam,0.5560405875395185,1754550515.923903,1754790406.923903
233.54.1.237,phishing,0.49723080428781063,1754807377.924367,1755052775.924367
179.113.152.13,scanning,0.5063606551672061,1754850432.924811,1755274718.924811
43.138.159.231,phishing,0.950238145742871,1755575757.925216,1756052271.925216
109.162.145.149,c2,0.9681221672214876,1755206227.925683,1755399090.925683
38.154.64.158,malware,0.24214733704331326,1754452432.926143,1754559089.926143
105.146.147.182,phishing,0.9341347185355585,1753764823.926618,1754242501.926618
43.155.51.5,scanning,0.3274370737382124,1753475491.927067,1753548411.927067
110.68.244.247,spam,0.4493629009411112,1754582449.927524,1754682427.927524
73.11.194.237,c2,0.47659056406956535,1755288595.92794,1755829650.92794
253.21.21.72,malware,0.295852622003943,1753910734.928358,1753937174.928358
220.6.239.215,spam,0.9881755322771946,1754029002.928767,1754390972.928767
180.122.204.246,spam,0.2267500848877111,1755270582.92922,1755736983.92922
8.138.47.169,phishing,0.6034619043084167,1754794998.929675,1754828510.929675
224.132.2.115,malware,0.7390998027155918,1753662447.930132,1753693497.930132
65.174.187.203,scanning,0.8835691138587928,1755488409.930588,1756060128.930588
246.116.121.47,phishing,0.649325592389716,1754344488.931048,1754370122.931048
244.238.233.41,scanning,0.5907859056543817,1753454773.931517,1753469343.931517
