url_length,param_count,special_chars,script_tags,sql_keywords,path_traversal,encoded_chars,method,content_length,attack_type,is_attack
725,19,16,0,0,0,24,GET,3863,rce,1
69,2,2,0,0,0,0,GET,1446,normal,0
31,0,2,0,0,0,0,GET,8348,normal,0
88,3,7,0,0,0,3,GET,2953,normal,0
552,12,42,0,0,0,12,GET,1440,rce,1
494,14,49,0,3,0,13,POST,1066,sqli,1
71,2,6,0,0,0,1,POST,9830,normal,0
400,3,20,1,0,0,10,POST,2349,xss,1
84,4,8,0,0,0,3,GET,7934,normal,0
29,2,2,0,0,0,2,POST,1408,normal,0
65,0,5,0,0,0,4,PUT,9379,normal,0
77,3,7,0,0,0,2,GET,276,normal,0
56,1,0,0,0,0,3,POST,526,normal,0
209,3,18,0,0,9,26,DELETE,1073,lfi,1
783,4,16,0,0,0,20,POST,7290,rce,1
963,14,18,4,0,0,17,GET,6288,xss,1
77,4,8,0,0,0,3,POST,6979,normal,0
67,2,4,0,0,0,3,GET,5496,normal,0
713,14,14,4,0,0,10,GET,6953,xss,1
30,4,6,0,0,0,4,POST,7785,normal,0
24,0,5,0,0,0,1,GET,9709,normal,0
25,4,5,0,0,0,0,GET,1317,normal,0
824,8,42,0,6,0,28,GET,4781,sqli,1
40,1,0,0,0,0,3,POST,6462,normal,0
61,3,5,0,0,0,3,POST,4651,normal,0
562,13,23,0,9,0,7,GET,4106,sqli,1
22,4,3,0,0,0,3,GET,6039,normal,0
79,2,7,0,0,0,1,POST,9820,normal,0
85,4,8,0,0,0,2,GET,2430,normal,0
68,2,5,0,0,0,4,GET,2525,normal,0
282,11,24,0,8,0,15,DELETE,4109,sqli,1
56,4,7,0,0,0,1,GET,9429,normal,0
61,3,7,0,0,0,1,GET,5463,normal,0
109,14,38,0,0,0,15,GET,1234,rce,1
593,17,18,0,0,0,7,GET,5983,rce,1
333,15,38,0,0,0,13,GET,3213,rce,1
78,1,0,0,0,0,1,GET,5380,normal,0
23,1,5,0,0,0,2,GET,6982,normal,0
608,16,39,0,0,0,9,GET,7891,csrf,1
450,5,26,0,2,0,17,GET,2430,sqli,1
53,3,7,0,0,0,3,GET,6583,normal,0
20,3,8,0,0,0,0,POST,8144,normal,0
72,1,3,0,0,0,1,DELETE,67,normal,0
992,19,41,0,0,0,7,POST,324,rce,1
99,3,5,0,0,0,4,DELETE,7490,normal,0
80,2,0,0,0,0,1,GET,7472,normal,0
41,3,1,0,0,0,2,GET,5423,normal,0
514,13,14,3,0,0,25,GET,9245,xss,1
583,9,12,0,4,0,7,POST,1893,sqli,1
47,1,5,0,0,0,0,GET,405,normal,0
345,8,26,0,8,0,14,POST,3657,sqli,1
957,12,25,0,0,3,13,POST,3223,lfi,1
85,3,5,0,0,0,4,GET,9584,normal,0
90,3,2,0,0,0,0,POST,9202,normal,0
54,1,1,0,0,0,3,GET,2822,normal,0
310,18,23,0,3,0,14,GET,8981,sqli,1
21,1,3,0,0,0,3,DELETE,8862,normal,0
769,7,21,4,0,0,10,POST,442,xss,1
669,12,31,0,4,0,29,POST,7335,sqli,1
95,0,8,0,0,0,1,DELETE,5762,normal,0
154,15,35,0,0,0,17,POST,4184,rce,1
46,4,8,0,0,0,2,GET,455,normal,0
97,1,9,0,0,0,4,DELETE,1795,normal,0
545,19,25,3,0,0,7,GET,8599,xss,1
719,5,43,0,6,0,6,GET,2344,sqli,1
79,2,4,0,0,0,3,POST,7095,normal,0
231,12,28,0,0,0,13,GET,2160,rce,1
520,7,39,0,0,0,26,POST,9828,rce,1
36,2,0,0,0,0,2,GET,5743,normal,0
297,9,36,0,0,0,25,GET,7022,csrf,1
95,0,6,0,0,0,3,GET,2819,normal,0
51,2,6,0,0,0,1,GET,6015,normal,0
70,2,2,0,0,0,1,POST,3739,normal,0
302,7,18,0,0,0,21,GET,9453,rce,1
360,6,21,3,0,0,18,POST,7324,xss,1
80,1,8,0,0,0,2,GET,2211,normal,0
81,1,9,0,0,0,3,POST,9221,normal,0
786,18,25,3,0,0,13,POST,3123,xss,1
95,4,4,0,0,0,0,GET,3878,normal,0
439,11,40,0,0,0,25,GET,8813,rce,1
511,14,35,0,9,0,12,GET,5932,sqli,1
27,1,4,0,0,0,2,PUT,762,normal,0
385,6,39,0,0,7,5,PUT,9644,lfi,1
30,4,1,0,0,0,4,GET,5243,normal,0
185,3,46,0,0,0,15,DELETE,7046,csrf,1
949,9,23,3,0,0,20,GET,783,xss,1
529,11,10,3,0,0,10,GET,3452,xss,1
67,1,4,0,0,0,4,GET,1150,normal,0
130,9,15,0,0,0,13,GET,1509,rce,1
74,3,8,0,0,0,4,POST,1854,normal,0
80,2,3,0,0,0,2,GET,4596,normal,0
51,1,4,0,0,0,4,GET,4310,normal,0
65,1,4,0,0,0,1,DELETE,1153,normal,0
55,2,2,0,0,0,3,GET,3843,normal,0
511,12,29,1,0,0,9,GET,8793,xss,1
627,14,16,0,0,0,22,POST,61,rce,1
37,3,3,0,0,0,2,POST,7210,normal,0
495,8,35,0,5,0,17,POST,8299,sqli,1
91,0,1,0,0,0,1,GET,2637,normal,0
437,4,15,0,0,0,10,POST,384,rce,1
773,16,22,0,7,0,25,POST,3394,sqli,1
57,0,8,0,0,0,1,GET,701,normal,0
803,12,28,3,0,0,23,POST,8163,xss,1
21,0,7,0,0,0,3,GET,1031,normal,0
28,2,1,0,0,0,4,GET,509,normal,0
212,6,46,0,2,0,27,GET,8147,sqli,1
38,0,5,0,0,0,4,POST,9072,normal,0
90,3,1,0,0,0,2,GET,7211,normal,0
58,1,2,0,0,0,1,GET,3708,normal,0
277,19,30,0,5,0,8,GET,1902,sqli,1
36,2,3,0,0,0,4,POST,7650,normal,0
82,4,5,0,0,0,1,GET,7599,normal,0
358,12,16,1,0,0,25,GET,717,xss,1
884,8,24,0,4,0,21,GET,178,sqli,1
89,1,7,0,0,0,2,POST,4676,normal,0
27,2,6,0,0,0,3,GET,8064,normal,0
38,2,6,0,0,0,4,GET,3161,normal,0
51,2,6,0,0,0,0,GET,3342,normal,0
38,2,4,0,0,0,2,GET,8882,normal,0
873,16,24,0,7,0,25,POST,8532,sqli,1
255,9,16,1,0,0,22,PUT,6756,xss,1
811,14,18,4,0,0,8,GET,7440,xss,1
37,1,8,0,0,0,4,GET,7423,normal,0
865,15,31,0,0,0,24,GET,4190,rce,1
60,2,0,0,0,0,3,PUT,6864,normal,0
784,7,11,0,0,0,24,POST,1107,csrf,1
299,9,31,1,0,0,24,POST,1076,xss,1
35,3,3,0,0,0,3,GET,5528,normal,0
713,16,34,2,0,0,29,GET,6846,xss,1
42,2,8,0,0,0,2,GET,8577,normal,0
762,12,16,2,0,0,24,DELETE,4228,xss,1
52,3,0,0,0,0,0,GET,8047,normal,0
43,0,0,0,0,0,0,GET,194,normal,0
702,9,13,0,0,0,20,POST,6903,rce,1
74,3,0,0,0,0,0,GET,766,normal,0
548,14,24,0,4,0,26,GET,2859,sqli,1
59,4,6,0,0,0,3,POST,6816,normal,0
640,15,15,3,0,0,6,GET,8866,xss,1
400,5,40,2,0,0,14,GET,7909,xss,1
93,4,2,0,0,0,0,GET,9100,normal,0
20,4,2,0,0,0,4,GET,6378,normal,0
44,2,1,0,0,0,1,GET,6987,normal,0
72,3,0,0,0,0,0,POST,7187,normal,0
80,0,7,0,0,0,2,GET,6796,normal,0
366,8,31,3,0,0,22,POST,1558,xss,1
313,11,38,0,0,7,10,POST,4137,lfi,1
693,13,20,0,0,0,27,GET,2110,rce,1
739,17,15,0,3,0,18,GET,112,sqli,1
582,11,14,0,6,0,27,POST,1054,sqli,1
361,13,10,2,0,0,7,POST,7461,xss,1
59,3,7,0,0,0,4,POST,9818,normal,0
673,4,19,0,0,0,17,GET,3576,rce,1
232,16,19,2,0,0,11,GET,6518,xss,1
38,0,5,0,0,0,3,PUT,1601,normal,0
34,2,2,0,0,0,2,GET,9555,normal,0
89,2,4,0,0,0,3,POST,7032,normal,0
80,1,3,0,0,0,2,GET,7970,normal,0
816,17,31,0,0,0,27,POST,3767,rce,1
29,4,1,0,0,0,2,POST,3072,normal,0
65,1,8,0,0,0,2,GET,6510,normal,0
142,16,40,0,0,0,6,GET,983,csrf,1
94,4,4,0,0,0,2,POST,3484,normal,0
76,3,6,0,0,0,2,GET,5686,normal,0
54,3,2,0,0,0,0,GET,9298,normal,0
145,8,28,0,5,0,11,POST,8993,sqli,1
553,13,26,0,0,0,14,POST,2511,rce,1
85,2,4,0,0,0,0,GET,1527,normal,0
404,6,45,0,0,0,6,POST,9047,rce,1
97,1,8,0,0,0,1,DELETE,4888,normal,0
332,3,44,0,0,0,21,GET,3170,rce,1
344,11,49,0,3,0,22,GET,4092,sqli,1
820,10,32,0,4,0,18,POST,7070,sqli,1
66,1,5,0,0,0,1,GET,7852,normal,0
394,9,43,0,0,3,21,GET,7088,lfi,1
938,3,27,0,5,0,28,GET,4542,sqli,1
34,0,5,0,0,0,1,POST,2918,normal,0
257,9,41,0,4,0,26,GET,1208,sqli,1
69,4,8,0,0,0,1,GET,9421,normal,0
100,3,41,0,0,0,29,GET,6875,rce,1
92,2,2,0,0,0,0,GET,5632,normal,0
606,17,43,2,0,0,20,GET,4023,xss,1
21,2,8,0,0,0,0,POST,239,normal,0
23,0,5,0,0,0,3,POST,8092,normal,0
35,2,5,0,0,0,4,GET,2382,normal,0
73,1,4,0,0,0,2,GET,6856,normal,0
52,2,3,0,0,0,0,GET,3435,normal,0
28,3,3,0,0,0,3,GET,82,normal,0
76,3,1,0,0,0,2,POST,5442,normal,0
59,2,6,0,0,0,3,POST,1577,normal,0
71,4,5,0,0,0,4,POST,181,normal,0
946,17,40,0,5,0,5,GET,1138,sqli,1
27,3,6,0,0,0,3,GET,3154,normal,0
410,7,23,0,0,0,7,POST,2300,rce,1
143,17,41,0,0,0,21,PUT,8053,rce,1
254,16,41,4,0,0,26,GET,7277,xss,1
34,0,9,0,0,0,0,POST,7622,normal,0
689,7,31,0,0,0,25,POST,3207,rce,1
22,1,1,0,0,0,3,POST,5188,normal,0
49,2,0,0,0,0,2,GET,7260,normal,0
64,2,8,0,0,0,4,DELETE,6117,normal,0
641,6,47,0,3,0,23,POST,3317,sqli,1
77,3,6,0,0,0,2,POST,3256,normal,0
77,2,6,0,0,0,1,DELETE,5724,normal,0
112,5,16,0,0,0,8,POST,744,csrf,1
221,6,38,0,0,0,27,GET,6690,rce,1
58,2,0,0,0,0,3,POST,7860,normal,0
97,3,6,0,0,0,3,GET,1163,normal,0
554,3,17,0,2,0,26,POST,5904,sqli,1
75,2,3,0,0,0,1,GET,314,normal,0
34,2,2,0,0,0,4,GET,2029,normal,0
63,3,4,0,0,0,3,GET,2510,normal,0
144,9,28,0,0,0,12,POST,8406,rce,1
864,11,14,3,0,0,20,GET,7698,xss,1
474,5,46,0,9,0,7,GET,6325,sqli,1
390,18,32,0,0,0,28,GET,759,rce,1
53,4,3,0,0,0,2,GET,2791,normal,0
65,1,2,0,0,0,1,PUT,5495,normal,0
48,0,5,0,0,0,3,POST,7632,normal,0
35,3,8,0,0,0,4,POST,7538,normal,0
24,0,2,0,0,0,4,GET,9988,normal,0
918,15,19,0,7,0,15,GET,9698,sqli,1
401,14,38,4,0,0,25,POST,1317,xss,1
375,15,44,0,0,0,13,GET,6794,rce,1
24,0,3,0,0,0,0,PUT,149,normal,0
393,18,21,2,0,0,16,POST,2956,xss,1
800,9,16,3,0,0,15,GET,2665,xss,1
69,0,1,0,0,0,4,POST,111,normal,0
387,18,29,3,0,0,16,GET,894,xss,1
65,4,1,0,0,0,4,PUT,2810,normal,0
53,0,9,0,0,0,1,POST,3616,normal,0
90,1,7,0,0,0,2,GET,9813,normal,0
66,2,2,0,0,0,4,GET,3132,normal,0
79,2,4,0,0,0,2,GET,4358,normal,0
306,17,23,2,0,0,20,GET,5403,xss,1
663,18,45,0,0,9,21,GET,6501,lfi,1
953,7,19,3,0,0,22,GET,8992,xss,1
982,12,11,0,9,0,25,GET,3905,sqli,1
23,1,5,0,0,0,0,POST,5224,normal,0
664,17,25,1,0,0,25,GET,9208,xss,1
78,3,4,0,0,0,1,PUT,470,normal,0
79,4,0,0,0,0,0,GET,3030,normal,0
81,0,2,0,0,0,1,GET,6308,normal,0
44,1,5,0,0,0,0,DELETE,500,normal,0
98,4,8,0,0,0,4,DELETE,8325,normal,0
52,2,2,0,0,0,1,GET,7467,normal,0
38,0,3,0,0,0,1,GET,69,normal,0
816,17,29,0,0,0,7,GET,9051,csrf,1
34,1,0,0,0,0,1,GET,805,normal,0
60,0,9,0,0,0,1,GET,4703,normal,0
88,3,1,0,0,0,1,GET,3445,normal,0
980,4,19,1,0,0,21,POST,5092,xss,1
79,4,7,0,0,0,3,POST,1749,normal,0
41,1,0,0,0,0,1,DELETE,9314,normal,0
62,4,8,0,0,0,3,GET,3311,normal,0
51,0,5,0,0,0,1,GET,7463,normal,0
32,4,0,0,0,0,4,GET,1205,normal,0
57,1,3,0,0,0,3,POST,7058,normal,0
45,3,3,0,0,0,2,GET,3479,normal,0
24,3,6,0,0,0,1,PUT,2656,normal,0
68,0,0,0,0,0,4,GET,9216,normal,0
971,3,10,0,8,0,5,GET,1875,sqli,1
90,4,8,0,0,0,4,GET,5894,normal,0
67,0,0,0,0,0,2,PUT,9262,normal,0
37,3,9,0,0,0,2,GET,4737,normal,0
241,17,11,0,0,7,18,GET,753,lfi,1
85,1,0,0,0,0,2,POST,6311,normal,0
96,2,0,0,0,0,4,PUT,296,normal,0
660,19,14,2,0,0,10,GET,5739,xss,1
71,3,1,0,0,0,2,GET,882,normal,0
30,2,8,0,0,0,4,PUT,6914,normal,0
45,2,0,0,0,0,4,POST,3441,normal,0
698,19,41,0,0,0,18,PUT,9926,rce,1
85,4,1,0,0,0,4,PUT,6030,normal,0
619,7,18,2,0,0,18,GET,5457,xss,1
834,10,42,0,0,0,10,GET,5728,csrf,1
70,3,4,0,0,0,4,PUT,2503,normal,0
39,3,5,0,0,0,1,POST,3582,normal,0
99,4,7,0,0,0,1,GET,5101,normal,0
76,0,6,0,0,0,2,POST,375,normal,0
24,2,6,0,0,0,3,GET,7859,normal,0
203,6,28,0,0,0,19,GET,1733,rce,1
460,4,34,4,0,0,8,GET,4643,xss,1
757,12,41,2,0,0,8,GET,3943,xss,1
71,4,7,0,0,0,0,PUT,6070,normal,0
212,15,38,0,5,0,16,POST,1190,sqli,1
407,17,37,0,0,6,7,POST,2998,lfi,1
152,15,22,0,9,0,17,GET,5571,sqli,1
92,3,0,0,0,0,0,GET,8377,normal,0
180,18,12,4,0,0,26,POST,1256,xss,1
28,4,9,0,0,0,3,GET,3827,normal,0
43,0,2,0,0,0,2,GET,1232,normal,0
23,0,0,0,0,0,0,PUT,8946,normal,0
341,18,18,4,0,0,29,GET,7504,xss,1
130,4,42,4,0,0,20,GET,9359,xss,1
54,1,8,0,0,0,0,GET,76,normal,0
93,4,7,0,0,0,2,POST,4452,normal,0
31,1,3,0,0,0,0,POST,7418,normal,0
37,3,5,0,0,0,4,POST,9493,normal,0
97,0,2,0,0,0,1,GET,5011,normal,0
29,3,0,0,0,0,1,GET,5500,normal,0
133,18,14,0,4,0,12,GET,9340,sqli,1
37,2,7,0,0,0,2,GET,3372,normal,0
43,4,5,0,0,0,4,GET,9098,normal,0
20,2,2,0,0,0,4,GET,6378,normal,0
628,14,10,0,0,6,11,GET,1553,lfi,1
177,12,22,2,0,0,16,PUT,2531,xss,1
817,4,27,2,0,0,5,POST,6311,xss,1
34,2,1,0,0,0,1,GET,7345,normal,0
81,2,5,0,0,0,1,POST,7425,normal,0
24,3,8,0,0,0,0,GET,5700,normal,0
996,6,42,4,0,0,27,DELETE,8370,xss,1
211,12,35,0,0,0,7,GET,9444,rce,1
512,12,13,2,0,0,17,GET,227,xss,1
999,13,39,0,0,0,24,GET,4728,rce,1
416,5,26,0,6,0,9,GET,1350,sqli,1
32,2,2,0,0,0,4,GET,4712,normal,0
244,15,15,0,0,0,22,POST,2270,rce,1
63,2,8,0,0,0,0,GET,3916,normal,0
32,4,2,0,0,0,3,GET,8189,normal,0
92,1,8,0,0,0,1,GET,1756,normal,0
24,0,9,0,0,0,4,GET,4427,normal,0
52,0,2,0,0,0,0,GET,694,normal,0
23,1,7,0,0,0,1,GET,7898,normal,0
45,3,9,0,0,0,3,POST,666,normal,0
87,1,8,0,0,0,4,POST,780,normal,0
35,0,2,0,0,0,1,PUT,7059,normal,0
41,2,0,0,0,0,3,GET,4291,normal,0
55,4,8,0,0,0,3,POST,3530,normal,0
77,0,6,0,0,0,1,POST,4368,normal,0
431,19,19,0,7,0,22,GET,8570,sqli,1
627,6,20,4,0,0,22,POST,2445,xss,1
111,8,48,0,0,0,6,GET,9101,rce,1
174,10,29,4,0,0,27,GET,8668,xss,1
80,0,8,0,0,0,2,GET,346,normal,0
790,3,21,4,0,0,25,GET,2903,xss,1
77,1,3,0,0,0,0,POST,8937,normal,0
95,0,3,0,0,0,2,GET,3074,normal,0
294,8,23,0,8,0,15,GET,8652,sqli,1
82,0,2,0,0,0,0,GET,5875,normal,0
129,12,23,0,8,0,9,GET,6581,sqli,1
108,7,11,0,2,0,12,GET,5252,sqli,1
408,10,11,0,0,0,5,POST,8545,rce,1
544,3,15,0,0,0,25,PUT,7688,rce,1
46,4,1,0,0,0,3,GET,4379,normal,0
86,4,7,0,0,0,0,GET,1593,normal,0
64,1,2,0,0,0,4,GET,6721,normal,0
93,3,0,0,0,0,4,GET,6001,normal,0
916,16,40,3,0,0,25,GET,8859,xss,1
871,11,37,2,0,0,17,GET,1580,xss,1
803,10,34,3,0,0,16,POST,771,xss,1
61,2,3,0,0,0,1,GET,1148,normal,0
39,4,3,0,0,0,3,PUT,2175,normal,0
67,0,9,0,0,0,0,GET,8513,normal,0
37,3,1,0,0,0,1,GET,5885,normal,0
543,8,49,0,0,0,14,DELETE,7229,rce,1
89,1,2,0,0,0,1,GET,6333,normal,0
93,2,3,0,0,0,0,GET,933,normal,0
25,4,5,0,0,0,1,GET,6240,normal,0
202,3,17,2,0,0,18,GET,8673,xss,1
722,19,16,3,0,0,29,DELETE,6650,xss,1
44,1,3,0,0,0,2,GET,2093,normal,0
74,4,5,0,0,0,1,POST,744,normal,0
77,0,3,0,0,0,3,POST,339,normal,0
56,2,6,0,0,0,1,GET,9942,normal,0
693,13,42,3,0,0,24,POST,7211,xss,1
743,11,46,1,0,0,10,POST,5060,xss,1
92,2,9,0,0,0,2,GET,3064,normal,0
56,4,1,0,0,0,0,POST,2013,normal,0
486,10,28,0,0,0,22,GET,1428,csrf,1
35,1,8,0,0,0,0,GET,229,normal,0
710,10,13,4,0,0,11,DELETE,7118,xss,1
38,4,7,0,0,0,1,GET,274,normal,0
63,3,5,0,0,0,0,GET,6938,normal,0
21,0,5,0,0,0,2,GET,657,normal,0
77,1,3,0,0,0,1,PUT,6998,normal,0
216,4,26,0,0,7,27,GET,7762,lfi,1
95,2,9,0,0,0,2,POST,6438,normal,0
65,2,3,0,0,0,3,POST,7460,normal,0
38,1,9,0,0,0,3,GET,2433,normal,0
57,1,5,0,0,0,0,POST,4969,normal,0
56,3,0,0,0,0,1,DELETE,4052,normal,0
97,2,6,0,0,0,4,GET,3452,normal,0
904,7,26,0,3,0,23,GET,3026,sqli,1
53,0,5,0,0,0,0,GET,2382,normal,0
21,0,8,0,0,0,3,GET,1128,normal,0
751,8,22,0,0,0,16,DELETE,3208,rce,1
46,4,2,0,0,0,3,GET,693,normal,0
148,16,30,0,0,9,25,GET,8416,lfi,1
26,0,4,0,0,0,3,GET,9657,normal,0
145,12,18,0,0,0,25,GET,5606,rce,1
774,17,39,4,0,0,23,GET,9199,xss,1
384,8,38,0,5,0,28,GET,8129,sqli,1
879,8,38,0,0,0,9,GET,6336,csrf,1
52,0,2,0,0,0,2,DELETE,7864,normal,0
181,11,17,0,0,7,13,GET,9779,lfi,1
33,1,8,0,0,0,0,GET,9170,normal,0
57,1,5,0,0,0,1,DELETE,9085,normal,0
57,0,7,0,0,0,1,GET,4195,normal,0
23,2,3,0,0,0,3,POST,6926,normal,0
81,2,4,0,0,0,0,GET,3369,normal,0
29,4,8,0,0,0,2,PUT,8247,normal,0
54,1,6,0,0,0,4,GET,5708,normal,0
694,7,43,0,9,0,13,POST,3915,sqli,1
157,15,18,0,3,0,28,PUT,1617,sqli,1
98,0,8,0,0,0,4,POST,5121,normal,0
44,3,2,0,0,0,1,GET,1534,normal,0
72,2,2,0,0,0,4,DELETE,8620,normal,0
36,3,3,0,0,0,3,POST,2622,normal,0
76,0,9,0,0,0,1,POST,1198,normal,0
94,0,6,0,0,0,4,GET,6011,normal,0
96,1,4,0,0,0,2,GET,7238,normal,0
865,19,38,0,0,7,18,GET,6482,lfi,1
44,2,3,0,0,0,1,GET,1505,normal,0
61,4,7,0,0,0,0,DELETE,9809,normal,0
64,0,2,0,0,0,3,GET,8878,normal,0
50,1,1,0,0,0,4,POST,7812,normal,0
84,2,3,0,0,0,0,GET,1523,normal,0
557,5,10,2,0,0,14,GET,8909,xss,1
99,0,3,0,0,0,0,POST,6324,normal,0
40,4,7,0,0,0,4,GET,1239,normal,0
864,14,25,0,0,0,17,GET,5210,csrf,1
249,7,10,0,0,0,14,GET,7445,rce,1
122,11,14,2,0,0,5,GET,2860,xss,1
62,2,7,0,0,0,4,POST,330,normal,0
314,13,36,1,0,0,26,POST,8824,xss,1
22,4,1,0,0,0,1,POST,3261,normal,0
77,3,4,0,0,0,3,DELETE,1300,normal,0
52,3,5,0,0,0,0,POST,9635,normal,0
94,4,8,0,0,0,2,GET,6388,normal,0
64,0,7,0,0,0,1,PUT,8961,normal,0
88,0,6,0,0,0,0,GET,9084,normal,0
208,17,37,0,0,5,19,GET,1171,lfi,1
651,9,39,0,0,0,24,GET,9654,rce,1
220,7,22,0,4,0,18,GET,9981,sqli,1
59,1,0,0,0,0,1,GET,6666,normal,0
219,9,28,0,0,0,5,GET,2145,rce,1
99,3,5,0,0,0,0,POST,577,normal,0
629,10,20,0,9,0,8,GET,8051,sqli,1
48,0,1,0,0,0,4,GET,5752,normal,0
809,13,23,0,3,0,7,POST,1311,sqli,1
45,3,1,0,0,0,0,GET,3639,normal,0
136,8,43,0,0,0,6,POST,1326,rce,1
797,14,49,0,0,3,28,GET,8079,lfi,1
72,1,8,0,0,0,2,GET,2159,normal,0
50,2,6,0,0,0,4,POST,8277,normal,0
353,6,30,0,0,0,17,GET,9866,csrf,1
77,1,4,0,0,0,3,PUT,7290,normal,0
396,5,41,0,0,0,26,GET,3732,rce,1
29,2,1,0,0,0,0,DELETE,1263,normal,0
25,3,0,0,0,0,2,POST,5134,normal,0
26,0,6,0,0,0,1,PUT,8734,normal,0
50,3,8,0,0,0,3,GET,5289,normal,0
635,7,37,0,8,0,12,POST,8509,sqli,1
22,0,6,0,0,0,0,POST,9713,normal,0
66,3,3,0,0,0,0,DELETE,9136,normal,0
20,0,9,0,0,0,1,GET,7450,normal,0
64,1,6,0,0,0,2,GET,6150,normal,0
208,9,40,0,0,0,11,POST,3016,rce,1
891,8,12,0,0,0,11,GET,3405,csrf,1
98,4,8,0,0,0,0,GET,6365,normal,0
428,13,48,0,3,0,8,GET,2560,sqli,1
462,9,39,0,9,0,8,GET,5520,sqli,1
34,3,5,0,0,0,1,POST,3904,normal,0
477,19,45,0,0,8,20,GET,9962,lfi,1
49,1,2,0,0,0,4,GET,8508,normal,0
97,4,2,0,0,0,2,GET,6801,normal,0
358,9,14,0,0,0,17,POST,6188,rce,1
55,3,0,0,0,0,2,GET,3799,normal,0
184,19,23,0,0,0,19,GET,940,rce,1
621,13,20,0,0,0,11,POST,531,rce,1
44,3,4,0,0,0,0,POST,8377,normal,0
913,15,11,0,0,0,23,GET,4261,rce,1
91,1,9,0,0,0,1,POST,5772,normal,0
85,3,8,0,0,0,4,POST,9340,normal,0
361,11,25,2,0,0,14,GET,7345,xss,1
997,13,11,0,0,6,8,POST,5056,lfi,1
29,0,1,0,0,0,1,GET,8139,normal,0
69,3,4,0,0,0,1,DELETE,2592,normal,0
779,6,18,1,0,0,5,GET,8255,xss,1
964,16,18,0,7,0,27,GET,1707,sqli,1
800,7,14,3,0,0,13,GET,9812,xss,1
80,3,9,0,0,0,3,POST,1029,normal,0
57,4,3,0,0,0,0,GET,9535,normal,0
52,1,0,0,0,0,3,DELETE,495,normal,0
328,14,38,0,3,0,6,GET,769,sqli,1
64,3,1,0,0,0,1,POST,767,normal,0
63,1,1,0,0,0,0,GET,7999,normal,0
735,4,39,0,0,5,20,GET,2149,lfi,1
72,4,3,0,0,0,3,PUT,7673,normal,0
396,14,40,0,0,0,28,GET,1808,csrf,1
826,9,36,2,0,0,14,PUT,8132,xss,1
336,3,15,0,3,0,18,GET,8201,sqli,1
34,4,1,0,0,0,2,POST,6014,normal,0
33,0,6,0,0,0,4,GET,8053,normal,0
932,17,29,0,2,0,23,DELETE,9127,sqli,1
345,12,20,0,9,0,23,GET,1182,sqli,1
547,3,28,0,2,0,25,GET,5754,sqli,1
73,3,3,0,0,0,4,GET,2784,normal,0
418,4,19,0,4,0,24,POST,4590,sqli,1
531,12,14,0,9,0,23,GET,3607,sqli,1
503,17,48,2,0,0,15,GET,97,xss,1
985,12,32,0,9,0,10,POST,4472,sqli,1
136,12,15,0,0,0,21,POST,9935,rce,1
675,14,40,1,0,0,9,GET,5264,xss,1
49,0,2,0,0,0,4,POST,9557,normal,0
92,0,5,0,0,0,1,GET,1236,normal,0
73,0,3,0,0,0,3,POST,2820,normal,0
90,4,9,0,0,0,1,GET,6309,normal,0
65,1,4,0,0,0,0,GET,709,normal,0
47,3,7,0,0,0,0,POST,7690,normal,0
36,2,1,0,0,0,2,PUT,5991,normal,0
67,1,9,0,0,0,2,GET,1486,normal,0
955,17,37,0,9,0,16,GET,8248,sqli,1
251,19,37,0,0,6,25,GET,2019,lfi,1
79,3,8,0,0,0,0,PUT,3583,normal,0
464,16,32,0,0,4,19,POST,8407,lfi,1
88,2,0,0,0,0,0,PUT,151,normal,0
97,2,3,0,0,0,2,GET,2466,normal,0
89,2,6,0,0,0,2,GET,7830,normal,0
26,1,1,0,0,0,1,GET,9717,normal,0
178,5,16,0,5,0,12,POST,4142,sqli,1
576,5,45,1,0,0,23,GET,4952,xss,1
78,3,0,0,0,0,4,GET,4215,normal,0
28,2,0,0,0,0,0,GET,370,normal,0
41,1,7,0,0,0,2,GET,4520,normal,0
64,2,4,0,0,0,4,GET,1846,normal,0
92,1,8,0,0,0,4,GET,6057,normal,0
78,4,7,0,0,0,4,GET,3622,normal,0
492,10,24,0,3,0,15,GET,9839,sqli,1
712,4,49,0,0,8,20,POST,5865,lfi,1
31,3,5,0,0,0,3,GET,1195,normal,0
331,14,17,0,0,0,14,GET,2166,rce,1
29,1,4,0,0,0,3,GET,280,normal,0
35,4,9,0,0,0,2,GET,3985,normal,0
38,2,2,0,0,0,0,GET,6566,normal,0
369,14,42,4,0,0,26,POST,7518,xss,1
837,17,46,0,0,0,18,GET,5479,csrf,1
176,10,10,1,0,0,13,GET,1520,xss,1
65,3,9,0,0,0,2,GET,5486,normal,0
983,10,19,4,0,0,10,POST,6122,xss,1
64,3,0,0,0,0,3,GET,1062,normal,0
383,4,20,0,0,0,26,GET,5040,rce,1
28,3,0,0,0,0,2,POST,5089,normal,0
80,1,0,0,0,0,1,GET,3085,normal,0
54,1,0,0,0,0,4,GET,1346,normal,0
748,6,24,1,0,0,6,GET,3326,xss,1
40,1,0,0,0,0,1,POST,4637,normal,0
349,8,11,3,0,0,28,GET,6244,xss,1
74,0,6,0,0,0,1,GET,7234,normal,0
116,10,47,2,0,0,27,GET,8401,xss,1
216,9,14,0,8,0,7,GET,9596,sqli,1
432,19,15,0,4,0,19,GET,2500,sqli,1
