domain_length,entropy,consonant_ratio,digit_ratio,unique_chars,vowel_ratio,consecutive_consonants,has_common_tld,is_dga
6,2.312481496360407,0.3943469159161677,0.015932999020193774,14,0.37189604225776113,1,0,0
24,3.6628002854437516,0.6468177591701861,0.4869353609681616,23,0.14924819244054494,4,1,1
19,3.47102422292674,0.5990457583799711,0.04956823785909764,12,0.4164961638027599,1,1,0
5,3.042637578895837,0.46477887010357977,0.06727108433508237,14,0.3298051142011288,2,1,0
18,3.0300646969690797,0.4593723335844876,0.03207217254637793,5,0.468325706310305,1,1,0
6,2.4292819565753994,0.49655679445893275,0.0475361502507933,12,0.45786568310470077,1,1,0
7,3.329719025866624,0.4699016393466191,0.034835736678918795,6,0.39458375860878686,1,1,0
7,2.0666605957914204,0.3481367847593607,0.09147815332490009,8,0.3635179951125867,2,1,0
18,2.411885534697037,0.38133266316752346,0.0703409352532757,10,0.3993905668047048,1,1,0
14,2.27021198612865,0.3605366343086764,0.06251529642080554,12,0.4308676514330655,2,0,0
8,3.066644117999676,0.32163762975539234,0.07303198561818103,10,0.4400667325486828,1,1,0
49,4.470768724142747,0.7403650533608037,0.49180614284451896,10,0.2154696227056424,4,0,1
10,2.8020972317992685,0.5916981670148769,0.09297935801149503,8,0.3053102992568821,2,1,0
5,2.0078893286467627,0.4664940825722679,0.019948914435561294,6,0.44260519385726405,1,1,0
18,3.3106329828530274,0.33777103077283344,0.013808552946537045,13,0.36396194115006936,1,0,0
17,3.4333806994917677,0.5139285751342669,0.09060005851559026,13,0.47576645798310047,2,1,0
12,2.303468682630112,0.4430363735199696,0.02599122753413763,11,0.38433166599565177,1,1,0
10,3.2633490908813956,0.36740135964827747,0.08483636429830864,14,0.45914610441954967,2,1,0
14,3.4599296776024318,0.5830711113948517,0.029765800059608806,9,0.37344090233767196,2,1,0
13,2.4904611850474683,0.3673629474683843,0.029447322606189763,7,0.3741682984964943,2,1,0
9,2.277585242897841,0.3292769326973482,0.09577783501767484,5,0.45251268216999957,2,1,0
11,3.4663100780846348,0.3617318335995461,0.09652997806145364,10,0.4079042948445132,1,1,0
15,2.0896149377381668,0.5735784995328342,0.09617915204329272,8,0.3512688080455195,1,1,0
8,2.4139409629017234,0.5573387417395852,0.013720154086807169,6,0.4678988567149793,2,1,0
10,3.1130439001384493,0.568297386965383,0.0571692733888216,14,0.4259859431532662,2,1,0
49,4.272519604553024,0.6492011675178199,0.2864948958430827,19,0.1986071635035282,4,1,1
17,3.02676606963539,0.32324960173729805,0.06864648059620988,6,0.4567570951935097,1,1,0
8,3.0621373107281755,0.5133996257425497,0.06711226715829052,6,0.4260989018709817,1,1,0
10,3.029216336055474,0.4993563677015965,0.09923256269964552,12,0.35162539627644074,2,1,0
23,4.154134074973338,0.6441933473383705,0.2861341087214402,11,0.24303537913200604,6,1,1
15,2.467250339913684,0.5144022662816584,0.021818557133471996,12,0.45773336712360696,2,1,0
9,2.6426998168405786,0.5376094235234931,0.04437977382619153,8,0.49147388008634035,2,1,0
6,3.211525363967545,0.5144959436540517,0.02572914471901754,11,0.44388197428333726,2,1,0
13,3.407406553025025,0.4861745363654061,0.004774579708357984,12,0.46522859454686555,1,0,0
15,2.6828691604927024,0.4659070260680538,0.038246808519552825,13,0.4727561453443968,2,1,0
8,2.1286492058244333,0.5907781282830895,0.01077028136209901,6,0.3505850959206756,2,1,0
49,4.289562516820967,0.7171140908775607,0.27031133193839296,23,0.24285929176651536,7,0,1
15,2.120642312846207,0.4313550491657778,0.03894255980225571,11,0.4467973969859639,1,1,0
33,4.3211660061897845,0.6531890268333747,0.40536836412598787,24,0.2499665548114865,5,0,1
47,3.6386480417654976,0.7436890042441504,0.1367607872548808,21,0.24029110875463922,4,0,1
18,2.827217810770417,0.5238343766635251,0.03327429022555376,7,0.35383905266171867,1,1,0
14,2.5290292967946586,0.4202843158812557,0.04531906625984148,10,0.44298178725058124,2,1,0
10,3.3963645298702065,0.46116928502480314,0.06811955726474794,10,0.41882934988487264,1,1,0
18,3.440759583260313,0.38961177305562866,0.07878861842613614,12,0.4915264418732842,2,1,0
8,2.496144041201626,0.42831131051824933,0.0985806017591922,10,0.48470029641083356,2,1,0
32,4.142522500062395,0.614997090897925,0.4746719818997336,17,0.19793891284966814,7,0,1
33,3.8165823090990734,0.6610553365481506,0.19534238112290386,15,0.11441983871481681,4,0,1
11,2.4117370593483667,0.596620329615754,0.010548955621757417,9,0.3778202705762208,2,0,0
10,3.4121490216120876,0.36466196500503545,0.06639955837447241,11,0.4476422073319457,2,1,0
25,3.6871004178646727,0.781386893988133,0.4234256033299789,11,0.10694622504952789,3,0,1
24,3.9681189296049593,0.6266907128491377,0.11129556553672382,14,0.28927722871892175,3,1,1
31,4.265025323490147,0.7957267674314218,0.1907323549129099,14,0.13301661861751074,7,1,1
14,3.0359798263646,0.30529034573973723,0.01688515785837529,7,0.45423998392342585,2,1,0
9,2.0576495396292733,0.5363522709475725,0.008879406164317772,14,0.45698241234296344,1,1,0
14,3.3346653527724874,0.4731399840613724,0.08188902968641937,10,0.33685062834231755,1,1,0
6,2.9886544152267214,0.5246301381760892,0.018496457684548908,6,0.3176663960734307,1,1,0
11,2.412534246719764,0.5349361392241967,0.069983679454009,8,0.4202780626555144,1,1,0
17,2.9875131408363504,0.33731467423830847,0.07267618399077193,6,0.4549267280226305,1,1,0
11,2.8053858798788425,0.30641740603278844,0.030734836997292004,13,0.4875389450837804,2,1,0
8,2.504413643112274,0.35062994455841223,0.05562283193447712,6,0.43649837424488913,1,1,0
10,2.0428947056072326,0.41522026391349925,0.07113531981871261,12,0.43663086913751514,2,1,0
5,2.826651014620314,0.3219949325821202,0.013444558527792683,8,0.3867268752154256,1,1,0
6,2.1232722721962576,0.43702187123411285,0.01693531384796526,6,0.3633733725276202,1,1,0
19,3.215264533721605,0.38552681195580396,0.07175586967043655,11,0.38448420236882375,2,1,0
10,2.132788478342155,0.4091504927426276,0.027986450893910244,8,0.43934824323453026,2,1,0
35,3.7947842091785917,0.8469406162393902,0.4023241987456251,13,0.17955225236600103,4,0,1
16,2.6518276882688188,0.5172812166429235,0.05202429402412522,6,0.43709510343332836,1,1,0
16,2.8343024931756036,0.49744799622272917,0.08063622610421703,12,0.41588502041769676,1,1,0
15,2.059261835181089,0.49606956073145114,0.03061635310630524,5,0.38234184008559974,2,1,0
44,3.6933224368931765,0.7953445703146321,0.4324914240012202,17,0.14446290249989424,5,0,1
8,2.2992517760074502,0.4538941306500623,0.020776782008855257,8,0.3864419465482443,2,1,0
14,2.898455922035798,0.5646457658794389,0.04766870294124303,7,0.3986565347718373,1,1,0
13,2.395453298953072,0.322500578287097,0.05727611360133569,13,0.38656804150601465,2,1,0
19,2.2162924713170105,0.3865560031796252,0.013456571005212293,8,0.47490642944458683,2,0,0
14,2.0275296084477565,0.3312381412925441,0.08014335297248049,9,0.3034840052603055,2,1,0
11,3.2608172529190282,0.30331585591670324,0.053007377741966746,14,0.41253926267683205,1,1,0
28,3.6419107397293446,0.7526477105518563,0.15479156282995643,24,0.23165467491907785,7,1,1
11,3.0548929899622674,0.30720293436064344,0.011755874089628105,6,0.38718077564854264,1,1,0
20,4.4289824151942065,0.7885862832360759,0.19860452549369476,20,0.13883116291901035,7,1,1
35,3.5310058593310583,0.7253586893529078,0.2522732168355358,13,0.23481057324607682,6,0,1
5,2.7126572772424726,0.36072272480977235,0.040381503635608246,12,0.35543484031437533,2,1,0
33,3.897360897785141,0.7791840681800264,0.1234419246215547,10,0.19718440527420106,5,0,1
9,2.629814463405056,0.3807750763149846,0.023341813039093363,5,0.308815097191352,1,1,0
7,2.567455371801562,0.5450092906770592,0.06392818647994908,6,0.4407363083788577,2,1,0
7,2.7451301900772043,0.4870362260380099,0.05330198354709266,11,0.43015946124690085,2,1,0
10,2.109771068650238,0.3999925813328574,0.0582800286540508,13,0.4565799776476073,2,1,0
8,2.057441895092839,0.39533488447997256,0.025170128476604638,6,0.4911532300550218,2,1,0
12,2.09594042558079,0.5051081166028121,0.07891054443917352,10,0.36572385889845194,2,1,0
18,2.2999977201781654,0.3512009905969231,0.08259615219930189,13,0.3484773974209917,1,1,0
8,2.417105383378627,0.38416370743535555,0.010475189546511688,14,0.35549588423402184,1,1,0
12,2.254186429348987,0.40603012645976394,0.08676263644784327,8,0.4110147523125813,2,1,0
18,2.377875070000642,0.4363937078337683,0.07758931183664193,9,0.39307972115766404,2,1,0
16,2.2787560950397214,0.35715954670578165,0.055324220265533776,12,0.3179083257683529,1,1,0
19,2.2261148894082594,0.3471698999340903,0.005509987519521276,9,0.3438722514476722,2,1,0
42,4.421993770033113,0.8279661229085967,0.35483408377611203,15,0.16961245096984173,6,0,1
8,2.5962689447488163,0.573959407407667,0.0468585592394564,8,0.4949144603138737,1,1,0
15,4.391373031187217,0.6275982089645562,0.30274565117666585,24,0.18904482069782863,3,0,1
9,3.433324914257062,0.5296650940521772,0.0833534668490028,7,0.49659382635076554,2,1,0
16,3.378447965273984,0.5022011326764625,0.032054004027654036,9,0.44420985957974246,1,1,0
17,2.7139006739143774,0.3225342980460396,0.05802546039285064,12,0.4974626140858895,2,1,0
9,2.692017633465671,0.4553692321345256,0.0450556939961608,13,0.3499328813804087,1,0,0
14,2.188546842729436,0.35517582436555384,0.0878469228400596,11,0.4830702610083364,1,1,0
26,3.8532852850739885,0.8099778173889353,0.42313245657230825,18,0.11702949469976276,6,1,1
5,3.1401466957326987,0.31853744305920767,0.027799769448473722,11,0.41960667123731765,2,0,0
35,3.8546926130725847,0.8279863860892231,0.48071492775210956,19,0.2414907740594796,4,0,1
35,4.220300333275095,0.6521359505619239,0.4388803104960469,11,0.2938030533941809,4,0,1
15,4.320283125020203,0.790108627258585,0.48824098239579716,10,0.21103410962344213,6,0,1
17,4.166214740146417,0.602845431028222,0.17763175400616973,13,0.13508298145682945,7,0,1
18,3.411219658021883,0.5690179641777988,0.0049590381399736375,8,0.3743039443608231,1,1,0
14,2.4287438286906333,0.5721086844710389,0.08290784757956327,9,0.3861258367569716,2,1,0
8,2.894014643523163,0.32841269681501967,0.04823245541094391,14,0.45773312902495145,1,1,0
17,2.228330043426077,0.49784659355428795,0.014621176094451516,9,0.4948100935207441,2,1,0
18,3.204194982557481,0.5103161257811474,0.09784750843585929,14,0.3627915601866536,2,1,0
46,4.048243211504048,0.7597213827072612,0.3793783682565278,24,0.24472208857597416,6,0,1
14,3.2140765865918546,0.5978792265742702,0.08923031547259794,7,0.477600193586663,1,1,0
7,2.602643821917244,0.38574856220300985,0.01776662096400652,8,0.33961958801695835,1,1,0
11,2.866635524855605,0.4724663726096527,0.07764357394625142,10,0.3321147858280083,1,1,0
10,2.404563171136906,0.5617066267000159,0.05965089666713489,11,0.4637155158629989,2,1,0
13,3.3241646846317163,0.3867558341930952,0.03863258522260021,8,0.31330445451161976,2,1,0
22,4.116285060236024,0.6944915797222158,0.2741388075205291,11,0.15921827096328686,3,0,1
18,2.531410945931352,0.5160044021959291,0.034074807305653466,5,0.34105061105636647,1,1,0
17,2.8780460646332466,0.48801318834500473,0.05340882896904051,13,0.3047299840047944,1,1,0
8,2.1934826885384866,0.42178947348069096,0.07330370518155993,13,0.43295185363331634,2,1,0
8,2.240708435881708,0.5834264650180856,0.04359445211835525,10,0.41393356910923496,1,1,0
10,2.800516430880796,0.48369298789902004,0.039253744917782975,11,0.48224481931757923,2,0,0
12,2.9608981500970293,0.36730807420206285,0.0008560897470198947,11,0.3274879035803716,1,0,0
7,2.836147570593489,0.5418387737578104,0.09493025258001385,5,0.3371296335234282,2,1,0
15,2.839111996808712,0.4967635102653427,0.0770720955695562,10,0.4460621368905243,1,1,0
12,3.113435211354007,0.3328545605203203,0.09958895345381426,11,0.37818728513588273,2,1,0
18,3.3536112211450395,0.3834426341418661,0.09203326951429401,12,0.42570137232674654,1,1,0
12,2.581396318201782,0.3474413952991863,0.0862985020603296,13,0.3069743803271035,1,1,0
18,2.8053999431915577,0.32180191158835547,0.00580827060134298,10,0.4615084235563949,2,1,0
18,3.3395359765691586,0.3690599257325673,0.06156112321938887,6,0.35268734819283404,1,1,0
30,3.9257261948212534,0.7399914608576401,0.3493582072063023,19,0.2416423907012241,3,0,1
11,2.6677234347508767,0.4399575498224326,0.08815437124671406,11,0.438862151834605,1,1,0
9,3.1497716857035023,0.590778900307309,0.08197684045766651,9,0.33321374432621004,1,1,0
6,3.315951688869485,0.5829806350440463,0.017039417555813365,12,0.3157704367117202,2,1,0
16,3.1065083776098126,0.5261049566934735,0.07864700792820369,5,0.3000842086587099,2,1,0
18,2.1501865862763077,0.49395343105677664,0.09869164737521718,11,0.31155305367245506,1,1,0
19,2.697156490198759,0.5841818007716029,0.035751271926484585,5,0.4821784867187558,2,1,0
15,3.997725712215092,0.7235827465710395,0.20704582423651666,19,0.29793957811772065,3,1,1
17,2.4760218482297547,0.39909915850685396,0.0025131063998650952,6,0.31295297394441324,2,1,0
16,2.703131605004965,0.4659981596951007,0.07270209538130278,14,0.4992909874320613,2,1,0
14,2.332293002714632,0.544180250655398,0.08268991555172782,13,0.31810785655348833,1,1,0
16,2.773900506143241,0.4871359905441383,0.004661507584695091,14,0.48363496771269293,2,1,0
12,2.9649138235405035,0.542660756388229,0.09452849613204044,10,0.34382542112062364,2,1,0
15,3.312347501161697,0.34592251590583983,0.007346912415888241,8,0.4405396818490066,1,1,0
15,3.948234633217067,0.6934829412080652,0.4908267020777296,16,0.1213307380269304,6,0,1
12,2.465847545700924,0.5221695682837653,0.0927345475110781,8,0.49841869833227803,1,1,0
7,2.6087007216363514,0.4044946656728975,0.0928365041780568,13,0.3358991243428477,1,1,0
47,4.136854426768509,0.8658489908015091,0.46732404296045926,21,0.2702068818777839,7,0,1
17,2.4980601059934484,0.5374993610139907,0.09713226967831452,9,0.32725354749660723,1,1,0
19,4.156170697286427,0.8402587405673254,0.10286164755801389,22,0.15734100770807585,3,0,1
6,2.2079821880167607,0.35039384837448767,0.03416428681788929,8,0.3859457639905811,2,1,0
20,4.183916110030796,0.741555490125478,0.14160636621835931,22,0.14204393403178578,4,0,1
19,2.4664504636747147,0.5650480409048697,0.011209351945815816,7,0.4708777727197666,1,0,0
27,4.095848594497086,0.7686635062753396,0.10065663133173804,13,0.26960185427490635,5,1,1
26,4.054234924449329,0.8844216796798972,0.276540603931422,22,0.182005934053692,5,0,1
9,3.177319868727704,0.5035282105283923,0.04961934937837101,6,0.3359881790863465,2,1,0
22,4.27886380898123,0.6768037335627808,0.41368108595780007,20,0.10476269704405597,4,1,1
14,3.1121114009165742,0.532532029350357,0.08050508935103133,12,0.42035378722050787,1,1,0
12,2.8088435815066095,0.509367813255653,0.02402945248882994,6,0.461306173575484,2,1,0
10,3.1589891977178746,0.316524984561171,0.08056342642062081,11,0.4549586757724231,1,1,0
7,2.2280236365412387,0.4494086542279973,0.0938162041612844,5,0.3431487824433809,2,1,0
13,3.170302400894258,0.42124512465004416,0.07548136908389808,12,0.3687874116189619,1,1,0
14,2.6352128281270324,0.34744176364798757,0.0033151903456892784,5,0.4131376618335785,1,1,0
8,3.125473301494997,0.3462134292212987,0.06595448866049806,9,0.47255140062252626,2,1,0
31,4.285455968610946,0.724324965949046,0.41438590944274745,15,0.27668735182681725,4,0,1
37,3.825797394745625,0.8026665034575972,0.21820668993156148,17,0.14499434442246967,6,0,1
16,2.852174818649851,0.35133199539324583,0.07608330792432538,11,0.37712527897353737,2,1,0
17,2.0110062655337972,0.31787878198648545,0.028954210522873947,5,0.3194656234168906,2,1,0
6,2.778900752205377,0.587273096647615,0.014358948299997211,11,0.38841549817074256,1,1,0
7,2.4654192191380324,0.31175152646298493,0.017090075441345023,5,0.33191992818383975,1,1,0
8,2.086252792826133,0.49916881448458084,0.06772640027018671,7,0.371667922493942,2,1,0
11,2.6709643834823904,0.5808098771059647,0.045745499121721524,6,0.3606064135980052,2,1,0
17,2.4672052327599805,0.31138059992870554,0.02086293971644239,6,0.349068091494826,2,1,0
23,3.7078629071554325,0.713687001254165,0.25938440273076613,15,0.19513453802813768,5,0,1
12,2.5236830037534523,0.450701732335111,0.09372634401165558,12,0.34017353857447646,1,1,0
12,2.269410824334365,0.5355255651749468,0.09975297964264822,7,0.43541563185918253,2,1,0
14,2.449718091533988,0.48753657659748806,0.039417207778945154,8,0.30776389843597374,2,1,0
15,2.1730015652106203,0.4850540943986956,0.024869325450201953,8,0.4348661518109199,2,1,0
6,2.1264688853337077,0.5366275572640213,0.0041776366160903525,10,0.30850633497564217,2,1,0
8,3.3650291400629087,0.31963200683793047,0.03072767381566859,8,0.33560307585132026,1,1,0
12,3.3541487018647684,0.41771696374552214,0.05827432677052177,5,0.4006395532816607,2,1,0
5,3.242007797994696,0.5908704285560797,0.05244053084213877,5,0.49758105131697594,2,1,0
15,3.836218096951017,0.6016552622567078,0.17165862744545335,14,0.19759658818866144,3,0,1
17,4.479165626355142,0.7163032262427056,0.20837152968159695,22,0.29364264930080786,3,0,1
18,2.884568198395972,0.5016320829130658,0.09782300371278067,11,0.45517514130739223,1,1,0
8,2.07685012052379,0.33013068648690513,0.05002716122907597,7,0.3681191708417283,2,1,0
15,3.3493786262725296,0.4610020708739486,0.0008863462572899051,11,0.4984201556275917,2,0,0
6,3.4969731306918135,0.5140111257881128,0.06992449266087623,11,0.4212761854421299,1,1,0
5,3.0630821591484416,0.5272261139565085,0.058323276926501605,5,0.4850705082696382,2,1,0
12,2.3472617227546078,0.46835687793693914,0.015819057684887308,7,0.30977754057743545,2,1,0
6,2.8316143912595733,0.4501890927309693,0.0708341893244085,8,0.3738181967424214,2,1,0
8,2.16407073779317,0.5141666188694548,0.0019893285248156257,5,0.3574822996580728,2,1,0
7,2.448168829567537,0.3435178847159508,0.07254218332006405,12,0.37491689059066485,1,1,0
25,4.3399830248617475,0.8522161591777295,0.28870927774642713,11,0.11162924966863147,7,0,1
18,4.181474906378319,0.7377488667289984,0.30447904801601045,24,0.16761511154818184,4,1,1
28,4.280586712636665,0.6028525321878689,0.39131148779824854,16,0.20105391608763754,7,1,1
7,2.0112067783154286,0.3139510906734193,0.0010697734448507968,10,0.45609821348158336,2,1,0
16,3.6950617217027966,0.7778211978056266,0.15756300235637888,16,0.16296703584145472,5,0,1
13,3.4530057842026656,0.5178825863951682,0.0824819533935216,8,0.37392470376786563,1,0,0
24,4.401469228394256,0.8470661812131691,0.303509385687119,21,0.14821262005851185,6,0,1
9,2.3189179109709586,0.5286594810950165,0.05379424310444652,10,0.4813915221310916,2,1,0
30,3.9818663985272877,0.6227414617561019,0.13720137663945883,24,0.28028840484247874,7,0,1
7,2.9031255813895642,0.476631957220893,0.06399882410041652,6,0.4001084581645101,2,1,0
30,4.230311124108498,0.8088733883527701,0.3467723728644548,19,0.20096802014580079,5,1,1
39,4.265993010266275,0.6256861313447345,0.34795769816052846,17,0.24077769248397887,4,1,1
18,2.259428096882042,0.4903223091788014,0.006714849137713275,13,0.3349485738589337,1,1,0
14,2.282014924139082,0.4474451176849765,0.09752631142173858,10,0.4586787874550155,2,1,0
20,3.509733872396633,0.8659575189699653,0.20501719427223547,13,0.13529654406100125,4,0,1
13,2.35436283312167,0.3625001233088239,0.09818864822868062,13,0.44917986967122514,2,1,0
15,3.6524966177765097,0.8346309004274286,0.3941648719086105,15,0.11188743129218555,5,0,1
6,2.40342317011217,0.5106859010829644,0.020339063335860552,10,0.32360046045226215,1,1,0
6,3.0808430905907374,0.5307909349673232,0.010047662480465458,5,0.393846846705264,1,1,0
17,2.1175455946918045,0.36657251356923326,0.02104611217511461,12,0.3173351796109773,1,1,0
9,2.3110895740082738,0.4606250323967563,0.010834112596482693,11,0.4037810970087009,2,1,0
44,4.127222708861828,0.8036812240056003,0.21990121548336505,23,0.14117111512609218,5,0,1
9,2.7729748700899144,0.5679234059901379,0.05804097361004134,7,0.3011823335045071,1,1,0
8,2.529426593407161,0.5629264685292046,0.08197440947173115,9,0.45554215941319254,1,1,0
12,2.860274491665268,0.5452155604019078,0.009633894127480348,13,0.4301528736089124,2,1,0
15,2.488054754885639,0.4549984470187364,0.015753923264897995,7,0.3481550408800897,1,1,0
18,4.389487804535822,0.8227423656646302,0.20947560532455373,23,0.2936875282685938,3,0,1
37,3.555638384756184,0.6603902356423926,0.2276709392797469,24,0.17407222286470697,4,0,1
14,3.0576639092823674,0.48651614434058865,0.08891914859285596,13,0.4016234619059699,1,1,0
26,4.480156389280947,0.6276160441878356,0.2193354754688052,15,0.13117909750986834,3,1,1
31,4.231775058108632,0.6069300219753594,0.2003520126012529,16,0.27821988517519425,4,0,1
5,2.573199159499008,0.4138181898190581,0.08737498527711854,13,0.49723415627823064,1,1,0
24,3.717974297440096,0.8104304812356984,0.29825622881621927,21,0.2317032921333773,4,1,1
5,2.835627526746849,0.3489705803962764,0.0785229432085453,5,0.31094961706714247,1,1,0
10,2.7637586810137327,0.3149597495342658,0.03813431972495496,9,0.31013618653137875,1,1,0
26,4.10228100435292,0.8065462341879701,0.32256753850068487,11,0.1664774019286495,6,0,1
5,3.1941951364197063,0.43869694527849046,0.04393349466300154,10,0.36894554370894367,2,1,0
15,4.440118410055755,0.7787405363849575,0.19647284419897573,15,0.2328187681344405,5,0,1
24,4.013986741387874,0.890597187651559,0.24048463905519304,20,0.2159680208265689,5,1,1
18,2.9286454750088904,0.4644559380176718,0.048188953430797814,12,0.3004188684981914,2,1,0
16,4.063875681502423,0.7434842150140332,0.14441282558549562,12,0.1106841079722472,3,1,1
6,3.3055903160788915,0.31045848475595206,9.421478831175279e-05,7,0.4385598408581302,1,1,0
17,3.2596767390426757,0.3124560107621717,0.02739871746520217,12,0.3785500878330632,1,0,0
18,2.073274801264274,0.44717735631150246,0.06438735337918895,12,0.33245530114154015,1,0,0
40,3.5144608457538107,0.7703736601028035,0.19907473933687095,23,0.11744327384778719,5,1,1
15,2.834534016116292,0.43517069868243263,0.001254822462285843,11,0.3794598789251854,1,1,0
7,2.0642788517962773,0.31318064695049586,0.04642985706967034,12,0.49928671847326445,1,1,0
11,2.6167519675151203,0.5930611950825146,0.05164959274373487,10,0.40710832401744,2,1,0
45,4.101141666862845,0.8833740862408412,0.29045043690241656,22,0.19807890328408745,5,1,1
15,2.2591642245408714,0.5060087996048274,0.06971081198435845,14,0.3159247461199955,1,1,0
14,2.3091437348525816,0.4529186091617001,0.012634115775920031,11,0.3416569891551071,2,1,0
12,3.014522572280975,0.5474730542456421,0.05553485950457091,11,0.4789854237584094,1,0,0
9,2.0659673135762895,0.5500223354993414,0.015400828657607736,5,0.398426567659716,1,1,0
38,4.455702910215105,0.8603170634395432,0.18059807763054955,20,0.21971983053054672,5,1,1
6,2.2985467288009382,0.5305186096101219,0.03633865325637286,5,0.4341657727617746,2,0,0
16,2.7973312461339184,0.4700024495696051,0.06609399532902148,11,0.47164175815393705,2,0,0
37,4.024992756741418,0.6204468577635759,0.4366502962188965,11,0.28287660364149103,7,1,1
19,2.98832290566485,0.5756098654108905,0.07916548486851543,10,0.46381022181900056,1,0,0
29,4.040363805783876,0.6207209275079729,0.12305594454039515,16,0.26868296425606275,6,1,1
10,3.41965960061476,0.471273462359305,0.02805570990159663,11,0.32892215552043097,2,1,0
42,3.8386210511050782,0.66149444243751,0.2349153923159141,18,0.29098322536706567,4,1,1
16,3.31231844408643,0.5960305775709769,0.018769686434098057,12,0.4478364590087911,1,1,0
16,2.863732754782627,0.4837728828923825,0.022100955544003178,7,0.4148945656505523,1,1,0
20,3.7747552761745125,0.8376201986185776,0.40348861102864253,20,0.2619384272415711,6,1,1
44,3.6530375904085415,0.8357325744217008,0.2867829242106795,19,0.2422548763868881,3,0,1
49,4.444675633197232,0.8289990201505625,0.4758473243144017,12,0.17649502236901307,6,1,1
16,2.585044462351659,0.5826996057364697,0.04871771947149759,13,0.33766031981265393,2,1,0
46,4.258183609596257,0.8854290136114018,0.2984287114615072,24,0.12001145340831794,7,0,1
17,4.13042556946917,0.8494907180244515,0.26445393480146795,21,0.11873177777224185,6,0,1
16,3.1913426008781185,0.3621317238837711,0.013396730377856948,12,0.3687375403329854,1,1,0
29,4.263433027147885,0.82276678367262,0.3142574157044511,19,0.17623103299698367,3,1,1
31,3.9004879720737935,0.8994322421611916,0.28395117260373925,24,0.17606308521683145,4,0,1
12,2.395743555026604,0.5493995119047146,0.05617090054554025,10,0.37936998269447714,2,1,0
17,2.3567578114061813,0.41956416696889254,0.036441359451259536,8,0.3342265031372911,1,1,0
18,3.4694474426657145,0.34295485830851813,0.06068764849249878,10,0.312396553593606,1,1,0
15,2.5988293118424948,0.5120387052179879,0.05390836906111274,7,0.4906045329729037,1,1,0
13,2.4753046454642558,0.4819895997053749,0.09180884115266041,10,0.3864820933562839,1,1,0
10,2.627702113617861,0.5481204743031813,0.018246260698137375,14,0.4440806902156116,1,0,0
11,2.1736968897747264,0.5275892278681236,0.011966998486314296,11,0.4816407026086387,1,1,0
17,2.2940292924252472,0.5684475641921387,0.08703604841369424,5,0.44731458480131475,2,1,0
16,2.763353212685845,0.5517352747999749,0.09317548739809939,11,0.393685939643601,2,0,0
29,3.9078333289433465,0.6289783744922605,0.38451943062595795,19,0.2232114464193335,6,0,1
48,3.983224966331705,0.7609787100831646,0.2596601104947228,14,0.22363182402917764,7,0,1
13,3.298977151375416,0.30610929801677933,0.03428477211475089,9,0.36377858291428355,2,1,0
34,4.17000807527471,0.71006895506742,0.27566127931695417,18,0.2872276597605974,3,1,1
16,2.1886572856672792,0.5182567015717383,0.0666718759625156,6,0.45138121877770654,1,1,0
8,2.0614554265122704,0.31785090821517303,0.0993941242382997,13,0.4171640840546786,2,1,0
14,2.1585968270741978,0.5269783976510518,0.017031822437913926,11,0.38559492612513746,2,1,0
13,2.9011133799986766,0.454915064927341,0.029469606307061736,8,0.39011151992802623,1,1,0
36,3.6882406555595524,0.778062212816058,0.29138296326207935,18,0.14831525756678315,5,0,1
21,4.40646506465154,0.8526823449021788,0.2213344974015326,15,0.14608834366515006,5,0,1
6,2.556635960623593,0.5395325573442339,0.05800287734857954,14,0.36333564120125134,2,1,0
7,2.5873832089269597,0.351451446376566,0.0778159007381329,10,0.4812164473456378,1,1,0
5,2.8183626347873765,0.3518742493416124,0.08792442327316727,8,0.4012778757190193,1,1,0
6,2.1185841701457617,0.36332733656000915,0.033622840808849606,10,0.3397211277357328,1,0,0
6,3.1998082492041533,0.3999935301318153,0.017255442610408612,8,0.3329127744385591,2,1,0
11,3.384283322146541,0.5713282841102075,0.0685711783666675,9,0.35752597067924,2,1,0
37,4.297063757003912,0.6738992541773924,0.2918784709147879,10,0.17764156596561273,3,0,1
24,4.173555058769569,0.6498386213733633,0.3157386720237869,16,0.14701417930172542,3,0,1
10,2.8232520804153163,0.5755442956602754,0.05936121351334548,5,0.31841855382677015,1,1,0
37,4.456208659367615,0.8030992465451459,0.4018869037234941,10,0.13933330405567662,5,1,1
13,2.1016966847541294,0.49681722966145536,0.07332371763085803,9,0.3763670147651984,1,1,0
18,2.368848366020248,0.43097002522414585,0.06729156434362925,5,0.40264658350304744,1,1,0
9,2.907359231966502,0.49549797120030437,0.0661868581425024,8,0.3607168060451281,2,1,0
13,2.060344664039137,0.4779687183726028,0.07242093972114272,6,0.43122116703345814,2,1,0
45,3.779638093726338,0.751030434926405,0.37217529573947383,13,0.2891698400155397,3,0,1
17,3.4554592904684713,0.3676738594792043,0.008448755938050922,6,0.4074616704378283,1,1,0
16,2.125252867914697,0.565673331043328,0.058289347622412724,14,0.356119601374314,1,1,0
14,2.3700468960865213,0.47756099126724916,0.08896293081152679,5,0.3138915307345788,2,1,0
18,3.0134504231663666,0.5420275677155244,0.0037606967338007728,13,0.4384252690725132,1,1,0
37,3.751500919934403,0.8573777795210875,0.29886718008387625,23,0.13511404935376864,4,0,1
