ip_address,threat_type,threat_level,confidence,first_seen_days_ago,last_seen_days_ago,total_reports,is_active
137.244.108.57,spam,9,0.5996070112493821,355,12,84,1
31.20.89.40,botnet,4,0.9928121969073262,31,17,61,1
112.44.76.177,scanner,6,0.8816045359820469,154,20,22,0
87.147.100.246,scanner,3,0.5786066729750865,111,3,49,0
117.91.144.28,botnet,1,0.9203606429977054,97,11,36,1
169.193.24.58,malware,6,0.7494796362424279,260,10,94,1
242.40.133.75,scanner,1,0.5332731840199114,344,1,97,1
249.252.37.134,botnet,9,0.5660208859146304,91,19,63,0
173.74.141.66,botnet,6,0.7169466409546403,145,22,92,1
168.2.246.117,scanner,1,0.7652534058020404,2,20,38,0
99.224.151.19,spam,3,0.9737462085066309,283,15,40,0
146.191.240.116,phishing,1,0.6078562362490811,289,12,64,1
125.87.236.35,spam,2,0.7370522551214045,341,3,68,1
190.0.227.153,malware,6,0.6129447346386938,285,1,56,0
173.176.251.126,spam,7,0.7792003444632338,47,17,14,0
235.225.88.144,bruteforce,1,0.9546590364858908,64,0,2,1
226.220.146.151,phishing,5,0.783875285581437,220,25,63,0
211.24.15.182,phishing,6,0.7550352694824765,146,29,19,0
243.72.128.42,botnet,4,0.8750647034590922,179,21,78,1
147.224.161.80,bruteforce,6,0.573806772515495,296,5,71,1
236.103.182.146,malware,5,0.952807495217491,348,19,9,1
34.88.124.45,botnet,7,0.7888169864829173,352,24,33,1
134.20.121.70,spam,4,0.8431547075739558,80,28,88,1
96.104.47.235,spam,1,0.9094803803421996,357,19,61,1
39.30.233.10,scanner,2,0.8175189249465761,192,18,85,0
30.248.243.18,botnet,6,0.8206025926302907,296,26,44,1
188.87.243.125,bruteforce,2,0.8648107204829514,122,9,65,1
73.222.14.4,botnet,5,0.5261182782220553,288,8,85,1
191.167.8.109,botnet,4,0.6911052540866245,227,16,57,1
137.153.131.209,botnet,7,0.9814683724398436,81,28,24,1
16.142.98.121,phishing,4,0.6289679275650712,83,14,44,1
52.68.246.5,scanner,7,0.7711277241368826,242,1,68,1
20.78.145.111,malware,8,0.5877137311020825,214,16,6,1
2.92.12.4,malware,7,0.6616371576392925,173,6,67,1
170.108.73.189,malware,2,0.8585400213707497,345,27,34,1
95.104.7.67,phishing,1,0.8215470120335292,326,28,25,1
240.190.109.9,scanner,5,0.7071581809189496,104,15,27,1
222.116.10.99,bruteforce,7,0.9690380957136038,56,16,18,0
229.252.41.141,scanner,1,0.8875234077416003,275,26,5,1
164.119.140.12,phishing,8,0.6339619145144199,168,26,88,0
37.73.251.248,bruteforce,3,0.7327231567850809,238,0,96,1
73.51.198.130,botnet,7,0.9390172529013787,74,21,85,0
246.55.59.23,spam,3,0.5112320567294464,293,21,44,1
103.39.63.231,botnet,4,0.7907331424343556,282,26,98,1
85.150.156.206,malware,8,0.6159802055781984,195,15,93,0
218.178.196.247,botnet,2,0.5319100589266155,217,27,5,1
223.88.30.178,phishing,6,0.9564305410110541,152,20,61,0
20.235.182.209,malware,9,0.9081415115418652,269,3,92,1
237.129.152.13,spam,9,0.59264677940232,36,15,6,1
122.102.219.106,bruteforce,5,0.9184732448304603,177,23,75,0
119.69.194.186,bruteforce,3,0.5732137033040396,347,2,39,0
99.81.74.118,malware,6,0.7380806799294194,199,0,8,0
84.191.68.211,botnet,9,0.862886650239119,169,16,99,1
214.58.187.211,scanner,6,0.7669027983199359,309,4,75,1
126.110.61.144,scanner,4,0.9253903575714638,124,2,84,1
128.215.104.68,bruteforce,5,0.8084389308764579,162,18,43,1
15.216.235.183,scanner,7,0.7159758235935985,286,10,86,1
35.182.13.177,malware,3,0.9625810451145753,353,14,41,1
211.101.99.7,scanner,9,0.5181473284864497,249,1,76,1
30.210.48.217,phishing,1,0.744199429357856,227,24,69,1
144.110.245.232,bruteforce,8,0.8303907700956552,144,26,98,1
179.71.209.220,spam,5,0.9180291952090174,112,28,98,1
80.243.82.42,scanner,9,0.7705782624669126,340,21,30,1
17.190.172.205,phishing,2,0.9427588599320114,345,6,59,1
7.154.9.34,phishing,1,0.713138417848779,91,17,23,1
36.152.5.152,malware,7,0.6585642925459325,180,26,57,1
146.214.133.29,bruteforce,9,0.9869060237272407,127,0,25,0
126.152.182.81,malware,5,0.8335904794171212,277,7,48,1
174.151.74.26,spam,4,0.712889092505528,168,29,70,1
127.114.125.226,spam,4,0.939094868495632,258,15,42,1
28.130.74.166,botnet,8,0.8415402070233191,347,25,29,0
189.77.178.90,spam,1,0.8189673528609613,62,14,85,1
176.20.53.184,bruteforce,1,0.8642689649097333,321,3,71,1
103.221.58.72,bruteforce,8,0.869146554813558,301,12,45,1
179.19.111.224,malware,2,0.7464916934195527,211,24,41,1
214.58.70.137,phishing,6,0.7096537806989238,241,11,73,1
109.128.156.191,botnet,2,0.9546413405818176,135,8,63,1
200.55.245.196,spam,5,0.7486238697812011,38,12,47,1
35.122.130.246,phishing,3,0.6079108189497688,349,10,1,1
237.103.6.27,malware,7,0.7608013929125292,302,11,95,1
1.218.207.230,scanner,9,0.5172110499568207,67,3,20,1
199.171.86.41,botnet,2,0.861659175980386,56,25,92,0
123.74.41.117,bruteforce,7,0.5634920295294046,152,2,19,1
161.177.62.228,phishing,8,0.5558621326712857,200,4,65,0
165.232.186.127,malware,8,0.9731780715893241,86,5,93,1
209.226.175.133,malware,7,0.8862783407293644,317,25,74,1
48.223.2.116,botnet,4,0.7071143881706534,38,3,36,1
175.189.98.116,botnet,4,0.6197880712028059,247,0,23,1
14.190.111.253,spam,9,0.9217452402634762,113,22,82,1
61.158.94.17,spam,9,0.9842919218053762,203,4,29,1
124.23.115.151,bruteforce,5,0.7541770523035425,205,1,92,1
82.49.245.206,bruteforce,7,0.7900380361233271,134,13,44,1
242.78.78.70,botnet,7,0.6215267457461615,350,10,7,1
27.14.49.36,botnet,9,0.7946251320309483,261,29,31,1
247.7.78.131,phishing,7,0.7002988175182066,122,8,38,1
190.46.204.105,spam,8,0.9227892497254334,82,7,66,1
98.215.231.96,malware,7,0.6885565099117213,212,25,79,1
189.159.221.116,spam,4,0.8243895742333827,274,6,22,0
241.12.0.34,spam,2,0.6017330067198177,174,28,75,1
190.78.235.78,botnet,3,0.5453364179306517,274,14,54,1
121.92.97.82,botnet,7,0.5201776099628257,235,8,54,0
246.198.220.247,spam,9,0.7078227186652869,33,9,83,1
159.191.252.153,scanner,2,0.5817643606957017,170,17,6,1
38.13.135.91,scanner,7,0.9967400951332466,140,29,73,0
54.129.208.101,bruteforce,4,0.8991916942131406,24,28,62,0
206.88.55.94,spam,7,0.8466865758546044,96,18,29,0
93.83.84.189,scanner,5,0.9016592336890699,311,24,43,0
245.21.34.229,bruteforce,7,0.6313736293025265,20,21,67,0
16.49.121.128,bruteforce,6,0.9396319914426203,289,1,62,0
113.170.16.80,spam,2,0.997818197501738,109,21,13,1
186.246.129.132,bruteforce,7,0.6449272345357445,280,13,64,1
85.166.225.94,botnet,5,0.9923243436167769,81,29,47,0
134.80.230.217,botnet,9,0.6601982731704575,106,20,60,0
69.68.147.192,botnet,1,0.5058615588483464,266,9,15,1
16.50.104.165,malware,1,0.6836070288636547,274,4,5,0
232.200.196.170,botnet,2,0.9987575004584845,176,4,69,0
185.65.8.107,botnet,8,0.8175756273687346,285,1,2,0
100.85.63.214,spam,9,0.8477362674580373,108,29,38,0
22.161.182.157,scanner,7,0.6191735760435251,37,21,94,1
166.250.109.97,scanner,1,0.5729600476480579,270,12,54,0
18.70.192.127,botnet,7,0.9427552187882808,330,6,92,1
97.0.215.132,botnet,8,0.7066961023390661,215,24,39,1
4.124.81.27,botnet,7,0.5020537924580118,315,29,96,1
171.58.31.161,bruteforce,5,0.6471229770405071,131,20,20,1
28.105.104.183,spam,7,0.597866054157117,338,26,20,0
228.187.69.62,spam,2,0.8018861287541419,220,14,29,1
208.33.86.114,spam,9,0.8780615849736814,269,26,35,1
106.215.55.113,scanner,2,0.7487492497418888,336,20,32,0
13.183.17.182,malware,2,0.5929495131179292,263,14,17,0
205.112.228.171,scanner,5,0.5289822317914016,76,24,51,1
39.188.169.209,spam,8,0.6567670022889185,214,5,8,1
79.145.150.182,phishing,6,0.9029816832473916,92,6,21,0
243.29.249.98,malware,9,0.7097567675679817,138,3,23,1
58.195.66.71,botnet,6,0.62612555124678,79,3,51,0
248.145.105.7,bruteforce,5,0.5103623887214696,49,0,91,1
40.69.213.250,scanner,1,0.74803102612197,235,10,6,1
193.67.237.49,bruteforce,8,0.8424110540937579,342,4,52,1
52.113.106.29,malware,3,0.5951647316874509,331,1,8,0
149.217.77.9,phishing,2,0.7685944197829933,293,4,99,1
251.174.75.42,malware,7,0.7103693633431503,151,4,69,1
179.183.178.198,scanner,2,0.8519738383113815,94,19,33,1
128.19.215.155,spam,1,0.9303024513553771,165,12,62,0
166.71.64.182,botnet,2,0.6535244421784162,320,11,65,1
241.112.23.128,spam,6,0.9523855386223967,89,9,63,1
175.198.82.214,spam,2,0.8534758991361231,16,12,88,0
63.184.182.60,scanner,1,0.5185830564221426,355,8,32,1
99.61.29.221,spam,1,0.8956214487788159,228,4,55,0
22.202.211.126,spam,4,0.747313531761916,282,5,33,0
157.242.168.42,scanner,8,0.9727304459060637,344,29,38,0
98.192.30.158,scanner,6,0.6618157486204481,221,16,2,0
112.145.246.122,phishing,4,0.7956068295681864,232,27,81,0
17.37.141.215,spam,6,0.9780730915655459,280,4,10,1
217.206.109.184,malware,6,0.6355798665138007,357,27,66,1
22.194.55.119,botnet,9,0.7359767721998556,351,24,76,1
147.56.171.226,bruteforce,4,0.876247742265843,203,27,94,1
35.113.124.129,botnet,6,0.8455493425567921,313,10,15,1
52.84.220.198,scanner,1,0.9193516332937582,256,5,87,0
165.64.178.129,bruteforce,7,0.7598983397142416,276,8,82,1
219.20.180.16,scanner,7,0.6594605959412383,256,11,61,1
236.122.60.54,phishing,1,0.7675423049399022,158,28,31,1
168.25.79.220,spam,8,0.6749800158200336,316,3,38,1
65.99.73.192,scanner,5,0.5882152684695581,258,17,29,1
171.16.120.187,scanner,9,0.7774848513121757,202,14,78,1
23.134.171.181,botnet,8,0.524190276893298,175,24,43,0
71.107.78.162,spam,3,0.5182876514968582,81,3,23,1
46.236.195.206,phishing,1,0.5322867697203142,24,13,25,1
78.15.70.96,scanner,3,0.8363055864219657,17,26,28,1
147.1.9.178,scanner,2,0.7034934252705716,283,29,99,0
125.80.228.140,scanner,2,0.7470575911768793,259,17,94,1
70.149.31.105,botnet,4,0.6716994313795812,115,16,91,1
84.128.181.239,scanner,2,0.6268181122755723,148,1,72,1
245.57.197.211,scanner,8,0.6791525812037927,325,20,83,0
146.133.44.97,botnet,5,0.5966890847683047,20,18,1,1
23.22.153.205,scanner,1,0.8393789540794783,93,28,20,0
135.78.43.27,spam,6,0.550867747264731,147,21,94,1
26.96.206.36,spam,7,0.7584503577052146,125,13,29,1
109.54.191.219,botnet,1,0.7384134970480283,223,3,8,0
185.68.60.130,spam,3,0.6509618088725317,120,1,62,1
55.121.96.80,bruteforce,9,0.5511446947243794,127,12,14,1
87.37.118.208,bruteforce,7,0.85167885523643,286,6,38,0
78.156.153.35,bruteforce,4,0.7847701807999361,355,27,3,0
79.66.86.157,phishing,6,0.9047381755953698,152,26,3,0
34.96.168.169,scanner,6,0.6177618528070853,324,21,55,1
151.70.2.58,phishing,3,0.8957820577629594,199,7,78,1
32.30.81.43,spam,2,0.6459728620011502,272,28,21,1
135.104.0.61,botnet,5,0.5562953655143335,147,9,35,0
14.179.223.6,bruteforce,8,0.5674581443068165,300,20,44,1
103.9.70.90,botnet,3,0.6105292401871396,220,2,44,0
226.157.227.149,phishing,5,0.8412144480570458,227,3,43,0
126.187.208.97,spam,3,0.6219808675357764,305,20,41,0
74.114.190.239,scanner,7,0.8019354773108565,178,20,27,1
170.50.191.204,spam,6,0.6282613898620925,97,5,92,1
56.207.40.32,bruteforce,6,0.6826117326621278,115,24,28,1
15.61.154.28,spam,1,0.9448606297686752,122,19,5,0
209.63.237.187,botnet,2,0.7501810196875267,284,6,43,1
242.185.129.127,malware,6,0.8001259103307841,194,6,63,1
36.113.198.13,bruteforce,8,0.5946384147053008,239,21,39,0
15.88.214.188,scanner,5,0.5657530349079729,214,16,10,1
22.190.217.225,bruteforce,2,0.706590129024024,2,24,63,0
203.73.24.101,bruteforce,5,0.9276927495664622,247,5,9,0
176.170.116.166,scanner,9,0.6204618304737701,261,18,84,1
41.172.87.168,bruteforce,6,0.8108462275966123,167,26,93,0
110.119.96.145,botnet,5,0.93604810881314,331,17,29,1
216.228.56.130,spam,6,0.967205211953204,260,29,28,0
96.120.251.62,botnet,9,0.996895133621844,2,11,11,0
216.136.67.81,spam,7,0.881478580006313,259,27,85,1
17.116.49.112,malware,3,0.5375050588902188,215,18,99,1
94.167.185.203,bruteforce,5,0.9357309966513966,260,10,87,1
85.148.145.183,malware,4,0.9428184376017923,56,16,93,1
157.151.73.109,phishing,5,0.7786414196008629,354,2,15,1
145.17.41.240,spam,8,0.533715830442878,169,14,81,1
212.100.44.82,botnet,6,0.7383326556329144,82,4,24,1
17.72.13.177,botnet,4,0.6053500179390588,199,3,35,0
157.222.131.82,bruteforce,5,0.7210535337644497,155,25,61,1
251.147.119.120,botnet,7,0.8620632388252759,310,0,20,1
47.106.107.9,phishing,8,0.8337753232785694,278,20,58,1
205.78.154.15,scanner,5,0.8899959198016816,134,2,63,1
220.228.246.19,botnet,2,0.7382613703172545,293,9,75,0
90.179.25.217,bruteforce,6,0.7553960416611154,204,26,94,1
154.153.173.92,malware,9,0.9678446189551673,364,29,60,1
177.81.223.181,botnet,3,0.815591841882422,184,12,39,1
131.193.224.42,botnet,7,0.8737703153155467,84,29,20,0
19.16.235.161,botnet,8,0.8322586182659348,292,6,86,1
76.176.183.63,bruteforce,6,0.8202427067849043,137,13,88,1
131.106.48.55,scanner,3,0.9567710747174083,217,25,58,1
154.98.199.52,botnet,1,0.6782428971895955,105,29,64,0
100.116.117.7,scanner,3,0.7138451658610543,56,26,14,1
46.45.99.144,scanner,6,0.6898752015439349,91,12,36,1
152.188.53.62,phishing,4,0.8825984528627434,271,23,13,1
129.48.24.10,malware,1,0.9342098076772412,58,20,1,1
118.207.143.186,botnet,6,0.678751200082229,258,25,91,1
200.156.230.92,botnet,1,0.5711735344811619,192,23,13,1
134.143.147.80,botnet,8,0.7470533099796735,116,21,35,1
71.232.77.43,scanner,3,0.9921642733372081,194,21,8,1
154.89.77.199,spam,3,0.6018408825086872,157,4,18,1
161.25.120.45,malware,1,0.7260004690268828,274,10,34,0
212.62.194.180,bruteforce,3,0.6356934016472506,352,25,52,1
68.252.153.203,botnet,7,0.9613394418175892,274,21,70,1
2.141.107.30,spam,8,0.7754586537832673,35,13,58,1
49.139.217.44,spam,8,0.7893722295331871,111,0,27,1
161.12.77.216,spam,3,0.5041306233150502,228,23,18,1
126.97.235.26,malware,5,0.8263898777260964,196,4,57,1
149.155.47.228,spam,1,0.6531762107040247,315,23,9,0
168.65.233.201,bruteforce,9,0.7567081719095986,289,2,64,1
87.78.204.23,botnet,8,0.7655336914332989,182,25,79,1
81.253.47.124,bruteforce,2,0.7961122633856763,253,21,23,0
130.83.19.187,botnet,1,0.911769695277721,238,0,59,1
46.130.182.12,phishing,4,0.6494673192896665,297,16,67,1
40.65.99.78,scanner,9,0.6280806921019046,41,19,73,1
16.82.161.44,spam,8,0.8979044239213105,87,29,22,1
253.237.133.205,bruteforce,3,0.8593592853305476,175,11,50,1
192.99.21.18,scanner,6,0.6128074689211419,277,29,23,1
12.179.122.246,scanner,9,0.5004181781877826,342,25,84,1
222.116.50.232,scanner,8,0.8329681588783411,296,12,52,1
71.223.47.19,scanner,5,0.5785890134528686,279,5,7,1
6.83.154.53,scanner,9,0.9784981409046973,306,2,17,1
107.100.47.135,botnet,9,0.8022036416976979,32,28,3,1
187.68.10.143,malware,3,0.9248259107619188,27,10,7,1
192.130.121.69,spam,8,0.9028107591260457,208,10,77,1
23.180.36.9,spam,4,0.7788988623384979,89,27,41,1
15.130.92.198,botnet,7,0.71917535680879,81,27,23,1
17.153.148.72,bruteforce,8,0.7483992040479295,247,20,37,1
149.120.10.166,botnet,7,0.9014943702284394,334,9,68,1
72.105.215.125,scanner,5,0.820225352772501,357,10,73,0
35.118.13.247,malware,1,0.6028585905041273,190,15,70,1
14.9.139.38,spam,8,0.8046775598327942,277,19,64,1
108.118.237.34,bruteforce,5,0.702333289468058,17,9,18,1
169.9.121.145,phishing,3,0.5306487536421229,212,11,35,1
145.194.189.223,botnet,2,0.6906345968847885,210,18,23,1
115.0.11.103,phishing,3,0.6138007656143628,1,8,95,1
4.169.140.98,spam,9,0.9192922668920841,93,3,84,1
106.84.213.121,botnet,2,0.5524997309613213,344,25,7,0
132.81.196.19,spam,1,0.6803117246517127,294,14,61,0
130.11.80.74,botnet,2,0.8477459906538727,16,22,76,1
98.5.135.125,bruteforce,2,0.9486959588701511,238,20,49,0
51.10.190.185,spam,5,0.6676583550291583,15,6,57,1
127.139.72.2,phishing,1,0.8032192628996575,154,4,68,1
8.249.138.124,malware,8,0.6868247950349109,176,18,12,0
53.227.9.213,bruteforce,2,0.6014405676909454,130,21,15,1
212.111.7.36,bruteforce,6,0.6628589004906777,297,24,2,0
221.105.203.253,botnet,5,0.8179510816156532,62,14,47,0
14.239.181.242,phishing,2,0.8581696693061418,284,27,75,1
213.85.148.236,spam,1,0.6853028027343593,129,5,56,0
50.221.166.20,phishing,6,0.5762660245924931,362,19,97,1
216.86.134.137,bruteforce,6,0.569778756177936,103,14,14,1
129.153.165.38,botnet,3,0.9063070497816319,269,16,27,1
246.188.43.86,phishing,8,0.8266367604794608,267,18,4,0
44.73.118.190,spam,9,0.8640154033152252,279,2,38,1
122.133.144.51,scanner,3,0.7441271088161097,27,17,84,1
242.37.151.51,bruteforce,9,0.7286598904767653,216,9,2,0
10.119.199.149,malware,8,0.6055750656285805,356,14,4,0
248.69.84.57,malware,5,0.5841698516078471,133,17,24,1
126.38.215.33,bruteforce,6,0.5769566722770632,285,23,9,1
187.17.183.220,scanner,1,0.9958943237206657,33,14,19,1
57.243.95.204,botnet,5,0.9104458675206648,210,23,62,1
48.41.26.74,phishing,7,0.8130648035347412,185,18,72,1
110.248.179.170,phishing,1,0.607201958315313,330,19,41,1
32.233.25.25,scanner,9,0.6688294037884079,180,4,92,1
75.22.225.57,scanner,7,0.6753928581232952,271,10,77,0
180.231.125.87,spam,4,0.7388367030072202,184,8,72,0
221.30.63.199,spam,4,0.7109983971452505,26,4,78,1
232.32.212.2,malware,7,0.9670765920782913,111,10,50,1
18.174.160.229,botnet,6,0.8604048312871417,304,21,74,1
226.83.34.179,botnet,3,0.5407026219948832,136,6,84,0
114.252.245.146,scanner,9,0.6799784000337226,25,26,65,1
110.253.87.72,malware,6,0.5664813147476075,261,1,76,1
125.29.171.53,malware,2,0.639677277466987,134,19,99,1
138.86.179.177,spam,2,0.9794465016770388,268,21,84,0
139.193.185.218,phishing,1,0.8526317725874955,176,19,76,1
164.160.174.13,botnet,5,0.5039260980246912,9,20,12,1
40.88.67.42,malware,6,0.6644306462212624,298,18,39,1
147.209.228.94,spam,3,0.7193508685172082,109,17,29,1
19.185.22.251,spam,4,0.8012507145163836,111,29,58,1
54.207.64.140,spam,5,0.7498635089923251,100,15,67,1
24.33.52.249,phishing,4,0.5348863753014665,273,0,71,1
136.17.56.112,malware,9,0.7577737343417408,266,2,87,1
5.153.157.182,scanner,3,0.5651296380265375,265,25,77,1
13.82.28.3,scanner,5,0.7595998843658202,155,8,75,1
90.103.122.186,spam,7,0.6230343049860527,212,16,25,1
250.254.75.130,spam,7,0.57209614953785,308,7,84,1
203.107.155.82,phishing,6,0.6439614695527475,53,20,49,1
77.228.213.204,spam,9,0.5498110392656642,152,15,63,1
2.126.228.135,bruteforce,7,0.641991861659907,261,11,27,1
26.217.87.204,malware,4,0.933466352284761,361,3,70,0
16.150.167.254,spam,9,0.6535853485817513,288,4,70,1
188.72.31.15,spam,6,0.7351110170727444,324,26,58,1
229.140.4.203,malware,1,0.759904179109804,225,6,9,1
74.51.76.169,botnet,9,0.589145379667229,95,29,85,1
181.109.177.143,bruteforce,7,0.7208922294961514,173,23,82,1
106.247.126.7,bruteforce,6,0.926490560791308,343,17,1,1
40.155.159.99,scanner,6,0.5402635368860156,204,21,76,1
143.239.227.85,spam,4,0.9614098108877902,54,29,65,0
198.64.131.11,malware,4,0.935556784458353,234,19,92,1
108.25.188.165,scanner,3,0.927914759345775,197,13,24,1
151.220.84.240,phishing,8,0.5992713878352328,225,7,19,1
237.236.240.219,botnet,8,0.7421567992582426,306,12,14,0
231.167.204.151,spam,2,0.8080777352529507,280,27,14,1
123.143.221.189,botnet,5,0.5499749620058734,104,3,90,1
68.103.79.159,spam,9,0.7784227562677988,278,11,80,1
53.105.152.44,spam,9,0.9200216067639119,177,2,88,0
140.89.100.240,spam,7,0.9682769695594886,301,4,32,1
97.219.8.12,botnet,4,0.6391642632723019,204,3,6,0
69.181.243.182,bruteforce,4,0.6443696612328274,219,14,94,1
28.55.98.197,phishing,7,0.6353653086849556,140,27,23,1
226.109.225.77,bruteforce,3,0.5767250365569552,144,4,19,1
103.105.108.112,malware,3,0.7153568769077858,13,8,89,1
58.77.74.42,malware,5,0.8922344241230032,157,13,89,1
166.67.180.33,bruteforce,6,0.8560443203090995,104,26,2,0
71.55.104.200,phishing,8,0.9501596756589801,229,15,74,0
101.50.73.171,phishing,1,0.6778707413549682,288,2,41,0
121.142.165.143,spam,7,0.7861096258776041,119,14,53,1
5.220.82.182,spam,8,0.8832677472911235,181,29,27,0
51.9.139.246,malware,5,0.9490866520431454,184,17,8,0
4.94.145.80,spam,2,0.9358771559949809,216,17,43,0
232.35.24.215,spam,4,0.7327587972147868,30,13,33,1
204.97.163.101,phishing,6,0.9534289168423891,278,24,43,1
195.8.60.53,botnet,9,0.7220278796464563,224,6,83,1
146.170.162.254,bruteforce,2,0.9514161089944039,309,25,30,1
63.120.246.226,scanner,4,0.888485403447353,174,27,34,1
105.205.3.93,scanner,5,0.6108239610963151,176,19,78,1
169.254.172.178,spam,8,0.9648338370765549,83,5,20,1
207.27.169.80,spam,8,0.6212322954669078,55,25,87,1
76.115.68.98,bruteforce,2,0.9542099810904244,91,15,62,1
234.0.166.96,scanner,6,0.807554534724523,7,21,79,1
218.16.111.251,phishing,6,0.8336880536003285,149,18,2,1
91.87.162.174,scanner,5,0.5546667415088692,61,8,88,1
170.245.166.90,scanner,8,0.5328705142196102,53,19,88,1
49.189.37.151,scanner,2,0.9841705121701531,162,0,95,1
150.131.176.59,spam,2,0.6684638628628659,118,17,80,1
201.67.198.215,spam,7,0.922185560098548,107,20,68,0
130.48.215.232,bruteforce,9,0.8522377250950481,343,13,98,1
247.125.222.239,scanner,3,0.8020691905767156,270,13,79,1
159.110.167.48,spam,7,0.842604976056506,113,7,83,1
51.42.97.183,bruteforce,3,0.5446935851057282,236,22,19,1
216.176.123.218,scanner,6,0.7061976231568855,260,24,35,0
80.184.110.205,phishing,3,0.8035381953005076,16,16,20,1
143.26.195.208,spam,1,0.9337814774526563,91,17,41,1
192.221.235.158,botnet,6,0.8573436748006172,116,14,29,1
164.194.213.113,bruteforce,3,0.6264036333298573,357,9,15,1
86.113.248.242,spam,1,0.9924631449454532,218,19,84,1
247.123.48.76,phishing,5,0.8215182954100773,148,15,32,1
55.212.55.196,phishing,8,0.7506583090467842,356,6,13,1
95.43.158.186,spam,8,0.8906894068049478,50,28,7,0
87.245.180.84,malware,8,0.8013502022374751,53,28,54,1
207.150.155.16,bruteforce,3,0.8549942730842841,138,16,16,0
165.148.206.145,scanner,8,0.8085666196241995,157,4,10,0
242.36.76.147,scanner,4,0.5894190121158931,345,17,56,1
158.44.145.206,phishing,8,0.7716780304188147,236,13,66,1
62.163.99.212,spam,3,0.6415505767450269,112,17,38,1
52.18.108.44,malware,3,0.785144222604793,291,17,53,0
7.248.171.117,bruteforce,1,0.5627517718816006,345,14,82,0
68.250.33.194,botnet,8,0.6159828793203461,233,24,34,1
69.54.9.224,scanner,8,0.9043612967246129,119,10,85,0
42.40.204.231,bruteforce,9,0.7026352718200823,90,25,85,0
197.121.137.10,bruteforce,6,0.8368924428224713,209,4,1,1
102.218.187.128,malware,2,0.7489242455331727,227,15,79,0
179.148.135.193,bruteforce,1,0.6703486202884985,97,7,74,0
92.112.230.78,scanner,8,0.7475876252080349,315,12,59,1
85.29.212.49,spam,4,0.9068500732779174,89,25,99,0
9.144.68.58,scanner,7,0.6408003318820583,277,21,25,1
185.61.222.52,botnet,4,0.7107218059591158,23,26,32,1
189.39.165.171,spam,1,0.6012916422244321,74,16,31,0
63.146.227.50,phishing,8,0.6755944829265546,315,25,74,1
161.140.77.248,malware,9,0.9425548545219171,148,8,3,1
97.189.220.43,scanner,9,0.8928612560657936,335,14,86,0
177.35.121.108,spam,9,0.6868076463716137,163,6,66,0
10.94.5.57,bruteforce,4,0.5661972920311553,6,26,87,1
129.70.185.219,spam,9,0.7099850119498619,52,17,41,1
21.91.126.80,scanner,4,0.8858612028090554,155,13,62,0
56.237.214.116,phishing,2,0.5219004984789406,279,7,53,1
148.229.181.25,scanner,3,0.8726703405183545,308,1,88,1
156.4.119.21,phishing,2,0.839954965404484,268,17,96,1
18.174.197.57,bruteforce,1,0.5323244712439243,333,3,33,1
93.18.127.97,scanner,6,0.8178201446538897,94,23,91,0
193.236.130.170,spam,4,0.6493279234845275,327,22,13,1
21.226.232.40,botnet,7,0.5886426601671728,0,1,39,0
67.152.126.237,botnet,7,0.6924409756464969,359,9,29,0
230.236.54.212,bruteforce,1,0.6026938803392372,114,5,25,0
180.171.108.98,spam,9,0.9122779391863547,336,10,19,0
213.183.182.112,botnet,8,0.8710002529100549,40,26,65,0
215.197.114.117,bruteforce,1,0.9903764752021589,186,19,99,1
205.240.86.201,phishing,8,0.7670374232116994,268,9,16,1
81.252.65.19,spam,5,0.5446029108877233,26,28,72,1
211.247.134.118,phishing,1,0.6838843108226544,122,16,71,1
191.41.41.59,spam,4,0.9193185244608646,39,23,85,1
20.72.16.27,phishing,7,0.6984316054153661,218,7,75,1
175.1.62.62,phishing,5,0.7278375635324448,253,5,90,1
100.18.16.69,botnet,3,0.7059854313787575,185,15,60,0
167.209.116.246,spam,4,0.6176893450341923,75,9,79,1
251.198.80.39,scanner,2,0.536597605659185,51,29,57,0
36.167.172.132,botnet,8,0.5902801619504707,204,22,45,1
230.152.196.158,phishing,2,0.6819715388606107,335,27,52,1
204.195.215.29,phishing,6,0.6227188445960676,289,28,6,0
201.195.50.152,scanner,7,0.7863675999952575,303,18,60,0
14.68.145.170,scanner,7,0.806952830455965,336,24,37,1
57.210.11.210,phishing,1,0.785033037418554,166,3,54,1
17.29.87.203,scanner,8,0.5424595179518257,262,26,4,1
99.22.208.129,malware,9,0.833430159983231,261,1,83,0
79.31.251.9,botnet,7,0.6922897423408232,225,19,47,0
15.155.151.188,spam,8,0.9390793886290538,308,1,85,1
253.162.213.27,scanner,4,0.7628071844927466,0,11,37,0
211.108.75.148,scanner,8,0.5422573344289154,28,3,82,1
65.212.176.109,malware,3,0.5046090447502787,91,15,42,1
129.9.46.123,spam,1,0.8512561461988466,102,1,48,1
59.95.189.103,malware,8,0.7002553681388497,122,15,61,1
124.85.145.112,spam,6,0.6439979368390121,101,27,62,1
174.159.26.220,botnet,9,0.7235895204632221,353,14,55,1
18.250.166.177,scanner,3,0.5361964471115688,212,13,37,0
221.81.171.72,botnet,8,0.6959921673713215,176,10,15,0
54.222.253.162,spam,9,0.6573498791511527,314,14,59,1
71.163.145.252,scanner,9,0.900094569716174,44,23,63,1
38.186.254.137,malware,7,0.5874270038427076,278,5,66,1
